mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__C,param_classify__degree,param_classify__gamma,param_classify__kernel,param_classify__max_iter,param_classify__probability,param_classify__random_state,param_classify__tol,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.006107171376546224,0.00048281311800440146,0.015544732411702475,0.0009893933507394345,,100.0,3,auto,rbf,2500,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 'auto', 'classify__kernel': 'rbf', 'classify__max_iter': 2500, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.8095238095238095,0.7586357197341178,0.9043290043290044,0.8241628445289773,0.060373058579819915,1,0.8636363636363636,0.8818181818181818,0.9454545454545453,0.896969696969697,0.0350782936448188,113,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.8253968253968255,0.05939138709164988,1
0.0056680043538411455,0.00014708195683288766,0.0149839719136556,0.0005450787665470886,,100.0,3,auto,rbf,2000,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 'auto', 'classify__kernel': 'rbf', 'classify__max_iter': 2000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.8095238095238095,0.7586357197341178,0.9043290043290044,0.8241628445289773,0.060373058579819915,1,0.8636363636363636,0.8818181818181818,0.9454545454545453,0.896969696969697,0.0350782936448188,113,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.8253968253968255,0.05939138709164988,1
0.005675077438354492,8.731221269600982e-05,0.014850536982218424,0.0013858467658348348,,100.0,3,auto,rbf,2000,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 'auto', 'classify__kernel': 'rbf', 'classify__max_iter': 2000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.8095238095238095,0.7586357197341178,0.9043290043290044,0.8241628445289773,0.060373058579819915,1,0.8636363636363636,0.8818181818181818,0.9454545454545453,0.896969696969697,0.0350782936448188,113,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.8253968253968255,0.05939138709164988,1
0.006199439366658528,0.0005997481266617051,0.01719212532043457,0.002086860875921226,,100.0,3,auto,rbf,1500,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 'auto', 'classify__kernel': 'rbf', 'classify__max_iter': 1500, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.8095238095238095,0.7586357197341178,0.9043290043290044,0.8241628445289773,0.060373058579819915,1,0.8636363636363636,0.8818181818181818,0.9454545454545453,0.896969696969697,0.0350782936448188,113,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.8253968253968255,0.05939138709164988,1
0.0055891672770182295,0.000407438556470038,0.015039443969726562,0.0007448729348663834,,100.0,3,auto,rbf,1500,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 'auto', 'classify__kernel': 'rbf', 'classify__max_iter': 1500, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.8095238095238095,0.7586357197341178,0.9043290043290044,0.8241628445289773,0.060373058579819915,1,0.8636363636363636,0.8818181818181818,0.9454545454545453,0.896969696969697,0.0350782936448188,113,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.8253968253968255,0.05939138709164988,1
0.005040486653645833,0.00013509932678690568,0.013364076614379883,3.915149592289609e-05,,100.0,10,0.1,rbf,2500,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 10, 'classify__gamma': 0.1, 'classify__kernel': 'rbf', 'classify__max_iter': 2500, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.8095238095238095,0.7586357197341178,0.9043290043290044,0.8241628445289773,0.060373058579819915,1,0.8636363636363636,0.8818181818181818,0.9454545454545453,0.896969696969697,0.0350782936448188,113,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.8253968253968255,0.05939138709164988,1
0.005160729090372722,0.00016418258058611913,0.013412872950236002,5.1686938693359594e-05,,100.0,10,0.1,rbf,3000,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 10, 'classify__gamma': 0.1, 'classify__kernel': 'rbf', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.8095238095238095,0.7586357197341178,0.9043290043290044,0.8241628445289773,0.060373058579819915,1,0.8636363636363636,0.8818181818181818,0.9454545454545453,0.896969696969697,0.0350782936448188,113,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.8253968253968255,0.05939138709164988,1
0.005049467086791992,9.521372647475614e-05,0.013328790664672852,8.76980756201634e-05,,100.0,10,0.1,rbf,3000,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 10, 'classify__gamma': 0.1, 'classify__kernel': 'rbf', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.8095238095238095,0.7586357197341178,0.9043290043290044,0.8241628445289773,0.060373058579819915,1,0.8636363636363636,0.8818181818181818,0.9454545454545453,0.896969696969697,0.0350782936448188,113,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.8253968253968255,0.05939138709164988,1
0.005318641662597656,0.00018846120287541667,0.013771533966064453,6.028643724024785e-05,,100.0,3,auto,rbf,3000,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 'auto', 'classify__kernel': 'rbf', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.8095238095238095,0.7586357197341178,0.9043290043290044,0.8241628445289773,0.060373058579819915,1,0.8636363636363636,0.8818181818181818,0.9454545454545453,0.896969696969697,0.0350782936448188,113,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.8253968253968255,0.05939138709164988,1
0.005122264226277669,0.0001338506525185644,0.013374408086140951,0.000250724642556606,,100.0,3,auto,rbf,3000,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 'auto', 'classify__kernel': 'rbf', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.8095238095238095,0.7586357197341178,0.9043290043290044,0.8241628445289773,0.060373058579819915,1,0.8636363636363636,0.8818181818181818,0.9454545454545453,0.896969696969697,0.0350782936448188,113,0.8095238095238095,0.7619047619047619,0.9047619047619048,0.8253968253968255,0.05939138709164988,1
