mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__n_components,param_classify__shrinkage,param_classify__solver,param_classify__store_covariance,param_classify__tol,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.0020306905110677085,0.0007050474601105797,0.0037522315979003906,0.0014242263048801311,,1,,svd,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': None, 'classify__solver': 'svd', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5219017094017094,0.5055696607882156,0.5802616462724566,0.5359110054874606,0.03206159131534383,1,0.5457290767903364,0.5207937877480586,0.5820175438596491,0.5495134694660148,0.025137333444443064,5,0.6153846153846154,0.5897435897435898,0.632258064516129,0.6124620898814448,0.017479054279980002,17
0.0028707186381022134,0.0004951704723860921,0.005869626998901367,0.00044884820418017023,,1,,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': None, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5219017094017094,0.5055696607882156,0.5802616462724566,0.5359110054874606,0.03206159131534383,1,0.5457290767903364,0.5207937877480586,0.5820175438596491,0.5495134694660148,0.025137333444443064,5,0.6153846153846154,0.5897435897435898,0.632258064516129,0.6124620898814448,0.017479054279980002,17
0.0028471946716308594,8.882769377195161e-05,0.005700747172037761,0.0005654768793018019,,1,,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': None, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5219017094017094,0.5055696607882156,0.5802616462724566,0.5359110054874606,0.03206159131534383,1,0.5457290767903364,0.5207937877480586,0.5820175438596491,0.5495134694660148,0.025137333444443064,5,0.6153846153846154,0.5897435897435898,0.632258064516129,0.6124620898814448,0.017479054279980002,17
0.001108249028523763,2.4237789049148477e-05,0.0025091171264648438,1.4545487444562572e-05,,1,0.0,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.0, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5219017094017094,0.5055696607882156,0.5802616462724566,0.5359110054874606,0.03206159131534383,1,0.5457290767903364,0.5207937877480586,0.5820175438596491,0.5495134694660148,0.025137333444443064,5,0.6153846153846154,0.5897435897435898,0.632258064516129,0.6124620898814448,0.017479054279980002,17
0.0018796920776367188,0.0007944373471317675,0.0025446414947509766,4.712532847277164e-05,,1,0.0,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.0, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5219017094017094,0.5055696607882156,0.5802616462724566,0.5359110054874606,0.03206159131534383,1,0.5457290767903364,0.5207937877480586,0.5820175438596491,0.5495134694660148,0.025137333444443064,5,0.6153846153846154,0.5897435897435898,0.632258064516129,0.6124620898814448,0.017479054279980002,17
0.0013391971588134766,0.00027365890426157916,0.0028034845987955728,0.00027666674695515133,,,,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': None, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5219017094017094,0.5055696607882156,0.5802616462724566,0.5359110054874606,0.03206159131534383,1,0.5457290767903364,0.5207937877480586,0.5820175438596491,0.5495134694660148,0.025137333444443064,5,0.6153846153846154,0.5897435897435898,0.632258064516129,0.6124620898814448,0.017479054279980002,17
0.0010859171549479167,3.5732220903685145e-05,0.0024549166361490884,9.51552680148809e-06,,,0.0,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.0, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5219017094017094,0.5055696607882156,0.5802616462724566,0.5359110054874606,0.03206159131534383,1,0.5457290767903364,0.5207937877480586,0.5820175438596491,0.5495134694660148,0.025137333444443064,5,0.6153846153846154,0.5897435897435898,0.632258064516129,0.6124620898814448,0.017479054279980002,17
0.001102447509765625,1.89898564832114e-05,0.00246580441792806,6.174084791025017e-05,,,,svd,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5219017094017094,0.5055696607882156,0.5802616462724566,0.5359110054874606,0.03206159131534383,1,0.5457290767903364,0.5207937877480586,0.5820175438596491,0.5495134694660148,0.025137333444443064,5,0.6153846153846154,0.5897435897435898,0.632258064516129,0.6124620898814448,0.017479054279980002,17
0.0008986790974934896,1.168061801176621e-05,0.002503633499145508,5.5141566630602674e-05,,,,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': None, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5219017094017094,0.5055696607882156,0.5802616462724566,0.5359110054874606,0.03206159131534383,1,0.5457290767903364,0.5207937877480586,0.5820175438596491,0.5495134694660148,0.025137333444443064,5,0.6153846153846154,0.5897435897435898,0.632258064516129,0.6124620898814448,0.017479054279980002,17
0.0012209415435791016,1.148540932529827e-05,0.0024754206339518228,5.649575737084359e-05,,,0.0,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.0, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5219017094017094,0.5055696607882156,0.5802616462724566,0.5359110054874606,0.03206159131534383,1,0.5457290767903364,0.5207937877480586,0.5820175438596491,0.5495134694660148,0.025137333444443064,5,0.6153846153846154,0.5897435897435898,0.632258064516129,0.6124620898814448,0.017479054279980002,17
