mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__shrinkage,param_classify__solver,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.14222897802080428,0.03113162871798955,0.007115057536533901,0.0015946354367830178,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),,50.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': None}",0.513888888888889,0.5518981880931838,0.3865384615384615,0.7142857142857143,0.537228439763002,0.48737373737373735,0.7142857142857143,0.5579284491755289,0.11061646818352792,1,0.5066666666666666,0.37617554858934166,0.4736842105263158,0.78,0.5652173913043478,0.6163682864450128,0.673913043478261,0.5702893067157065,0.12416923153949441,2,0.5333333333333333,0.575,0.45,0.7142857142857143,0.575,0.5,0.7142857142857143,0.5802721088435374,0.09380265424029295,2
0.1543623719896589,0.0293383114947696,0.00876610619681222,0.001629770561917341,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.513888888888889,0.5518981880931838,0.3865384615384615,0.7142857142857143,0.537228439763002,0.466090509113765,0.7142857142857143,0.5548879879955327,0.11278522590799797,2,0.5066666666666666,0.37617554858934166,0.4736842105263158,0.78,0.5652173913043478,0.578005115089514,0.673913043478261,0.564808853664921,0.12285415290046421,4,0.5333333333333333,0.575,0.45,0.7142857142857143,0.575,0.475,0.7142857142857143,0.5767006802721087,0.09720514781015517,3
0.006293296813964844,0.001681223584534242,0.009974820273263114,0.00435190616358639,,,svd,,,,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': None}",0.513888888888889,0.55,0.34664570230607966,0.7142857142857143,0.5171875,0.466090509113765,0.7142857142857143,0.5460548612685946,0.12226732337252325,3,0.5066666666666667,0.3699059561128526,0.468671679197995,0.78,0.5524296675191815,0.5933503836317136,0.673913043478261,0.5635624852295243,0.12523004690567666,5,0.5333333333333333,0.55,0.425,0.7142857142857143,0.55,0.475,0.7142857142857143,0.5659863945578232,0.1026216462391298,8
0.006831577845982143,0.0001806486425510176,0.00818807738167899,0.0001838097779471924,,,svd,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.513888888888889,0.55,0.34664570230607966,0.7142857142857143,0.5171875,0.466090509113765,0.7142857142857143,0.5460548612685946,0.12226732337252325,3,0.5066666666666667,0.3699059561128526,0.468671679197995,0.78,0.5524296675191815,0.5933503836317136,0.673913043478261,0.5635624852295243,0.12523004690567666,5,0.5333333333333333,0.55,0.425,0.7142857142857143,0.55,0.475,0.7142857142857143,0.5659863945578232,0.1026216462391298,8
0.10030845233372279,0.002180036378282794,0.005091973713466099,9.597827195571314e-05,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),"PCA(random_state=42, svd_solver='full')",30.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.3453145057766367,0.7100517687661777,0.3456521739130435,0.6861471861471862,0.2535087719298245,0.696875,0.6,0.5196499152189812,0.18257610193206783,5,0.3555555555555555,0.5736677115987461,0.2857142857142857,0.6933333333333334,0.4808184143222506,0.7493606138107417,0.48550724637681164,0.5177081658159606,0.1559078983102263,10,0.43333333333333335,0.725,0.475,0.7142857142857143,0.425,0.7,0.6,0.5818027210884352,0.12558208217796765,1
0.1628080095563616,0.01372671963563843,0.010947397777012416,0.004174825424653296,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),"PCA(random_state=42, svd_solver='full')",50.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.325,0.71484375,0.3456521739130435,0.6366459627329192,0.34031339031339025,0.692,0.46836471022517534,0.5032599981692184,0.16149675769365235,6,0.24888888888888888,0.5360501567398119,0.2731829573934837,0.74,0.4961636828644501,0.7544757033248082,0.41666666666666663,0.49506115083972985,0.1870632721377821,12,0.4,0.75,0.475,0.6571428571428571,0.45,0.7,0.45714285714285713,0.5556122448979591,0.1312067941221925,11
0.005721875599452427,0.00012960210616279168,0.008449486323765345,0.00022835325310978656,,,svd,,"PCA(random_state=42, svd_solver='full')",,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.2857142857142857,0.6954715219421101,0.33214285714285713,0.6861471861471862,0.35472727272727267,0.6629141311697092,0.46836471022517534,0.49792599500979945,0.16714841098439648,7,0.25333333333333335,0.5423197492163009,0.2606516290726817,0.73,0.45012787723785164,0.7391304347826086,0.4166666666666667,0.4846042414727775,0.18430521290662827,15,0.4,0.725,0.45,0.7142857142857143,0.475,0.675,0.45714285714285713,0.5566326530612244,0.1307556610582967,10
0.10664326804024833,0.0038498346737733656,0.005112477711268834,0.000227454598831308,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),,30.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 30, 'transform': None}",0.4,0.502995391705069,0.35893416927899685,0.6266971044094678,0.2535087719298245,0.55,0.6571428571428571,0.47846832778088794,0.1366262942382415,8,0.49333333333333335,0.5015673981191223,0.49122807017543857,0.7266666666666666,0.6572890025575447,0.5396419437340153,0.6920289855072463,0.5859650571561953,0.09483680241970407,1,0.4666666666666667,0.475,0.5,0.6285714285714286,0.425,0.55,0.6571428571428571,0.5289115646258503,0.0803869667147839,16
0.11149539266313825,0.008823147834593877,0.005509308406284877,0.0002481926027111203,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),30.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 30, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.4712103407755582,0.502995391705069,0.2948275862068966,0.6717460317460318,0.2535087719298245,0.5959899749373434,0.5542857142857143,0.477794830226634,0.1423766073677238,9,0.5022222222222222,0.5015673981191223,0.3684210526315789,0.71,0.6035805626598465,0.6163682864450127,0.6884057971014493,0.5700807598827474,0.11136072627236408,3,0.5,0.475,0.45,0.6857142857142857,0.425,0.6,0.5428571428571428,0.5255102040816326,0.08495472493900928,17
0.005334820066179548,8.30824783237017e-05,0.008137771061488561,8.38660102304538e-05,,,svd,,"PCA(random_state=42, svd_solver='full')",,5.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 5}",0.3333333333333333,0.6763440860215054,0.2833333333333333,0.6472303206997084,0.31098901098901094,0.622079772079772,0.4619682539682539,0.4764683014892738,0.15842757642843258,10,0.3777777777777778,0.4670846394984326,0.3483709273182958,0.7066666666666666,0.40664961636828645,0.680306905370844,0.427536231884058,0.4877703949834801,0.1347765921926515,14,0.5,0.7,0.425,0.6857142857142857,0.4,0.65,0.45714285714285713,0.5454081632653062,0.1195337499109077,12
