mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__shrinkage,param_classify__solver,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.18448165484837123,0.047815934600370015,0.00956552369253976,0.0019941281811076145,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),,50.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': None}",0.44078341013824884,0.4570135746606335,0.5349999999999999,0.593939393939394,0.6571428571428571,0.29327272727272724,0.6062937062937063,0.5119208099210809,0.11534897478380239,1,0.46616541353383456,0.5511111111111111,0.4043887147335423,0.6842105263157895,0.6233333333333333,0.49872122762148335,0.6159420289855072,0.5491246222335145,0.09149149974902251,4,0.475,0.4666666666666667,0.55,0.6,0.6571428571428571,0.425,0.6,0.5391156462585034,0.07914250455131908,1
0.005635636193411691,0.0006213354659239436,0.009146996906825475,0.0006243775808446707,,,svd,,,,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': None}",0.45999999999999996,0.4570135746606335,0.5,0.593939393939394,0.6841283191157034,0.29327272727272724,0.5802879291251385,0.5098059920162281,0.11630311069051731,2,0.4761904761904762,0.5511111111111111,0.3448275862068966,0.6867167919799498,0.6066666666666667,0.5063938618925831,0.608695652173913,0.5400860208887995,0.10289110614557591,6,0.5,0.4666666666666667,0.5,0.6,0.6857142857142857,0.425,0.5714285714285714,0.5355442176870747,0.08236175253885564,2
0.00400890622820173,0.00016437943314243919,0.004704611642020089,0.00024280086214318515,,,svd,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.45999999999999996,0.4570135746606335,0.5,0.593939393939394,0.6841283191157034,0.29327272727272724,0.5802879291251385,0.5098059920162281,0.11630311069051731,2,0.4761904761904762,0.5511111111111111,0.3448275862068966,0.6867167919799498,0.6066666666666667,0.5063938618925831,0.608695652173913,0.5400860208887995,0.10289110614557591,6,0.5,0.4666666666666667,0.5,0.6,0.6857142857142857,0.425,0.5714285714285714,0.5355442176870747,0.08236175253885564,2
0.10823321342468262,0.004454054832012549,0.005163260868617466,0.00013088939365043996,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.44078341013824884,0.4171428571428571,0.5349999999999999,0.593939393939394,0.6571428571428571,0.29327272727272724,0.55004995004995,0.49819017081229067,0.11359931610675857,4,0.46616541353383456,0.56,0.4043887147335423,0.6842105263157895,0.6233333333333333,0.5217391304347826,0.5579710144927537,0.5454011618348622,0.08654915702319835,5,0.475,0.43333333333333335,0.55,0.6,0.6571428571428571,0.425,0.5428571428571428,0.5261904761904762,0.08011016467318621,7
0.10088838849748884,0.002687605158373652,0.005036285945347377,0.00011314962920726121,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),30.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 30, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.35200000000000004,0.5927601809954751,0.383015873015873,0.3456521739130435,0.6303966303966304,0.39133333333333337,0.5243263196751569,0.45992635876135884,0.11095636658462744,5,0.4536340852130326,0.5333333333333332,0.554858934169279,0.6090225563909775,0.5766666666666667,0.5370843989769821,0.48913043478260876,0.53624720136184,0.04830038487375946,8,0.4,0.6,0.425,0.475,0.6285714285714286,0.45,0.5142857142857142,0.4989795918367347,0.08060255689653435,9
0.1158759253365653,0.013098598441321148,0.005978924887520927,0.0014062050789958656,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),,30.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 30, 'transform': None}",0.3694050033806626,0.5333333333333333,0.3926775612822125,0.3456521739130435,0.653061224489796,0.39133333333333337,0.49795918367346936,0.4547745447722645,0.10311607657487323,6,0.4661654135338346,0.5555555555555556,0.43260188087774293,0.6516290726817042,0.7,0.5319693094629157,0.4094202898550725,0.5353345031381179,0.10159591667223737,9,0.425,0.5333333333333333,0.375,0.475,0.6571428571428571,0.45,0.4857142857142857,0.4858843537414966,0.08365687573972129,12
0.09889589037214007,0.003972430036049359,0.005064623696463448,0.00013251121501045397,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),"PCA(random_state=42, svd_solver='full')",10.0,5.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 10, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 5}",0.3614754098360656,0.3333333333333333,0.7100517687661777,0.33214285714285713,0.6366459627329192,0.3684065934065933,0.3580763322698806,0.4428760367839753,0.14762590116590552,7,0.7218045112781954,0.4311111111111111,0.5266457680250785,0.355889724310777,0.66,0.3861892583120204,0.38768115942028986,0.49561736177963894,0.13440591132669688,10,0.525,0.5,0.725,0.45,0.6571428571428571,0.45,0.34285714285714286,0.5214285714285715,0.12096249087320717,8
0.0986133302961077,0.002990507691438876,0.0050520556313650945,7.333769539732325e-05,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),"PCA(random_state=42, svd_solver='full')",30.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.3614754098360656,0.36507936507936506,0.47719780219780217,0.37763636363636366,0.6366459627329192,0.4098958333333333,0.3580763322698806,0.4265724384408185,0.09417112038684414,8,0.5213032581453634,0.38222222222222224,0.38557993730407525,0.4235588972431078,0.6600000000000001,0.47826086956521746,0.37681159420289856,0.46110525409755493,0.0955577544039581,14,0.525,0.4666666666666667,0.45,0.475,0.6571428571428571,0.45,0.34285714285714286,0.48095238095238096,0.0880009607686752,13
0.09852024487086705,0.0024190953769678784,0.005017587116786412,6.0461924792301524e-05,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),"PCA(random_state=42, svd_solver='full')",30.0,2.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 2}",0.3614754098360656,0.3333333333333333,0.6094202898550725,0.3059322033898305,0.5606060606060607,0.2535087719298245,0.4938061938061938,0.416868894679483,0.12688344933226653,9,0.7694235588972431,0.6088888888888888,0.33228840125391845,0.5388471177944862,0.6699999999999999,0.49360613810741694,0.43840579710144933,0.5502085574347718,0.1358415861793551,3,0.525,0.5,0.725,0.475,0.6,0.425,0.4857142857142857,0.5336734693877551,0.09240188916466752,4
0.11539605685642787,0.018600565488982396,0.006332942417689732,0.001058470627499929,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),"PCA(random_state=42, svd_solver='full')",50.0,2.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 2}",0.3614754098360656,0.3333333333333333,0.6094202898550725,0.3059322033898305,0.5606060606060607,0.2535087719298245,0.46836471022517534,0.41323439702505177,0.12497763914887189,10,0.7719298245614036,0.6311111111111111,0.3385579937304075,0.5338345864661654,0.6699999999999999,0.5038363171355498,0.43840579710144933,0.555382232872298,0.13605801005815524,2,0.525,0.5,0.725,0.475,0.6,0.425,0.45714285714285713,0.5295918367346939,0.0950240549128393,5
0.004665000098092216,0.0018147744740057005,0.006178889955793109,0.0017816911483305713,,,svd,,"PCA(random_state=42, svd_solver='full')",,2.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 2}",0.3614754098360656,0.3333333333333333,0.6094202898550725,0.3059322033898305,0.5606060606060607,0.2535087719298245,0.46836471022517534,0.41323439702505177,0.12497763914887189,10,0.7719298245614036,0.6355555555555555,0.3385579937304075,0.5338345864661654,0.6699999999999999,0.5012787723785166,0.43840579710144933,0.5556517899704997,0.13656242306763086,1,0.525,0.5,0.725,0.475,0.6,0.425,0.45714285714285713,0.5295918367346939,0.0950240549128393,5
