mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__C,param_classify__max_iter,param_classify__n_jobs,param_classify__penalty,param_classify__random_state,param_classify__solver,param_impute,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.01106125967843192,0.0012637191518627042,0.008376768657139369,0.00013440953098323223,,1.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.36875,0.5238095238095238,0.5477443609022556,0.7108843537414966,0.45949094046591893,0.55,0.6885079365079365,0.5498838736324474,0.11135696184904002,1,0.47117794486215536,0.6444444444444444,0.5664160401002507,0.7133333333333334,0.5728900255754475,0.5601023017902813,0.6340579710144928,0.5946317230172008,0.07154194671650926,4,0.4,0.5666666666666667,0.55,0.7142857142857143,0.575,0.55,0.6857142857142857,0.5773809523809524,0.09529122667611269,1
0.013976233346121652,0.0031272060801088345,0.014425209590366908,0.003242210607607361,,1.0,1000,2,l2,42,lbfgs,,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.36875,0.5238095238095238,0.5477443609022556,0.7108843537414966,0.45949094046591893,0.55,0.6885079365079365,0.5498838736324474,0.11135696184904002,1,0.47117794486215536,0.6444444444444444,0.5664160401002507,0.7133333333333334,0.5728900255754475,0.5601023017902813,0.6340579710144928,0.5946317230172008,0.07154194671650926,4,0.4,0.5666666666666667,0.55,0.7142857142857143,0.575,0.55,0.6857142857142857,0.5773809523809524,0.09529122667611269,1
0.012827464512416295,0.004106664356345471,0.008516550064086914,0.00014926243516776873,,10.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.36875,0.5238095238095238,0.5477443609022556,0.7108843537414966,0.45949094046591893,0.55,0.6885079365079365,0.5498838736324474,0.11135696184904002,1,0.47117794486215536,0.6444444444444444,0.5664160401002507,0.7133333333333334,0.5728900255754475,0.5601023017902813,0.6340579710144928,0.5946317230172008,0.07154194671650926,4,0.4,0.5666666666666667,0.55,0.7142857142857143,0.575,0.55,0.6857142857142857,0.5773809523809524,0.09529122667611269,1
0.0076727526528494695,0.00022549815349614058,0.00761209215436663,8.234975721799136e-05,,10.0,1000,2,l2,42,lbfgs,,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.36875,0.5238095238095238,0.5477443609022556,0.7108843537414966,0.45949094046591893,0.55,0.6885079365079365,0.5498838736324474,0.11135696184904002,1,0.47117794486215536,0.6444444444444444,0.5664160401002507,0.7133333333333334,0.5728900255754475,0.5601023017902813,0.6340579710144928,0.5946317230172008,0.07154194671650926,4,0.4,0.5666666666666667,0.55,0.7142857142857143,0.575,0.55,0.6857142857142857,0.5773809523809524,0.09529122667611269,1
0.17533700806753977,0.03494993438423053,0.008940526417323522,0.003769027992471313,,0.1,1000,2,l2,42,lbfgs,,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.41222222222222216,0.5238095238095238,0.5477443609022556,0.6841283191157034,0.4080645161290323,0.5730818826563507,0.6625374625374625,0.544512612481793,0.10056732386075871,5,0.44110275689223055,0.6444444444444444,0.5639097744360902,0.7,0.6265984654731458,0.5652173913043478,0.6340579710144928,0.5964758290806788,0.07701248697323948,1,0.425,0.5666666666666667,0.55,0.6857142857142857,0.55,0.575,0.6571428571428571,0.5727891156462587,0.07818506472090199,5
0.12676116398402623,0.012957396447194573,0.006792375019618443,0.0013361339020735523,,0.1,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.41222222222222216,0.5238095238095238,0.5477443609022556,0.6841283191157034,0.4080645161290323,0.5730818826563507,0.6625374625374625,0.544512612481793,0.10056732386075871,5,0.44110275689223055,0.6444444444444444,0.5639097744360902,0.7,0.6265984654731458,0.5652173913043478,0.6340579710144928,0.5964758290806788,0.07701248697323948,1,0.425,0.5666666666666667,0.55,0.6857142857142857,0.55,0.575,0.6571428571428571,0.5727891156462587,0.07818506472090199,5
0.010428871427263533,0.000922578547229354,0.008347034454345703,6.112330215304007e-05,,0.1,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.36875,0.5238095238095238,0.4924242424242424,0.7108843537414966,0.45949094046591893,0.55,0.6885079365079365,0.5419809995641598,0.11317650844071944,7,0.47117794486215536,0.6444444444444444,0.5664160401002507,0.7133333333333334,0.5728900255754475,0.5601023017902813,0.6340579710144928,0.5946317230172008,0.07154194671650926,4,0.4,0.5666666666666667,0.5,0.7142857142857143,0.575,0.55,0.6857142857142857,0.5702380952380953,0.09888223699433035,7
0.052234649658203125,0.06527056823568532,0.0138113158089774,0.004121886969749885,,0.1,1000,2,l2,42,lbfgs,,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.36875,0.5238095238095238,0.4924242424242424,0.7108843537414966,0.45949094046591893,0.55,0.6885079365079365,0.5419809995641598,0.11317650844071944,7,0.47117794486215536,0.6444444444444444,0.5664160401002507,0.7133333333333334,0.5728900255754475,0.5601023017902813,0.6340579710144928,0.5946317230172008,0.07154194671650926,4,0.4,0.5666666666666667,0.5,0.7142857142857143,0.575,0.55,0.6857142857142857,0.5702380952380953,0.09888223699433035,7
0.11146095820835658,0.008759438396571327,0.00623011589050293,0.0005722202855182732,,1.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.38158567774936064,0.5238095238095238,0.55,0.6841283191157034,0.4080645161290323,0.5730818826563507,0.6625374625374625,0.5404581974282048,0.10673434603177467,9,0.44110275689223055,0.6444444444444444,0.5639097744360902,0.7,0.6265984654731458,0.5652173913043478,0.6340579710144928,0.5964758290806788,0.07701248697323948,1,0.4,0.5666666666666667,0.55,0.6857142857142857,0.55,0.575,0.6571428571428571,0.5692176870748299,0.08511798574911737,9
0.1488293239048549,0.03185328201098325,0.011605637414114816,0.005506191347021685,,10.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.38158567774936064,0.5238095238095238,0.5252970606629143,0.6841283191157034,0.4080645161290323,0.5730818826563507,0.6625374625374625,0.5369292060943354,0.10676889727194454,10,0.44110275689223055,0.6444444444444444,0.5388471177944862,0.7,0.6265984654731458,0.5652173913043478,0.6340579710144928,0.5928954495604497,0.07900022484186317,10,0.4,0.5666666666666667,0.525,0.6857142857142857,0.55,0.575,0.6571428571428571,0.5656462585034013,0.08636475730078495,10
