mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__criterion,param_classify__max_features,param_classify__n_estimators,param_classify__n_jobs,param_classify__random_state,param_impute,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.4655204841068813,0.05447069870477172,0.14998599461146764,0.013431132001610073,,gini,sqrt,300,2,42,,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),"PCA(random_state=42, svd_solver='full')",30.0,2.0,"{'balance': None, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 300, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 2}",0.6676660219213411,0.6122209165687427,0.5607142857142857,0.6166666666666666,0.466090509113765,0.6020050125313283,0.5265409107293043,0.5788434747493476,0.06181540046845374,1,0.6979949874686717,0.6266666666666666,0.3573667711598746,0.6203007518796992,0.5204603580562659,0.6355498721227621,0.5181159420289855,0.5680650499118465,0.10471293594715757,11,0.675,0.6333333333333333,0.55,0.625,0.475,0.6,0.5142857142857142,0.5818027210884354,0.06602495542068534,1
0.5117266859327044,0.048134692152793306,0.13463664054870605,0.014742116942949801,,gini,,300,2,42,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),,10.0,,"{'balance': None, 'classify__criterion': 'gini', 'classify__max_features': None, 'classify__n_estimators': 300, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 10, 'transform': None}",0.45879120879120877,0.4993581514762516,0.6583333333333334,0.5577369439071567,0.6694846008799498,0.5774041483343809,0.5243263196751569,0.5636335294853483,0.07276694206163128,2,0.468671679197995,0.4977777777777778,0.5391849529780564,0.5601503759398496,0.7442455242966752,0.48849104859335035,0.4873188405797101,0.5408343141947735,0.08816946800407793,32,0.5,0.5666666666666667,0.65,0.575,0.675,0.575,0.5142857142857142,0.5794217687074831,0.05960441578167444,2
0.529198340007237,0.05250327791649131,0.12921432086399623,0.009134503604623785,,gini,sqrt,300,2,42,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),"PCA(random_state=42, svd_solver='full')",30.0,2.0,"{'balance': None, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 300, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 2}",0.5204761904761904,0.6122209165687427,0.5734375,0.5144444444444444,0.5763289555972483,0.5763289555972483,0.52553468037339,0.5569673775796091,0.03422985526935071,3,0.6190476190476191,0.5844444444444444,0.5,0.5839598997493735,0.5895140664961637,0.6125319693094629,0.576086956521739,0.5807978507955431,0.03609482131869019,6,0.525,0.6333333333333333,0.55,0.525,0.575,0.575,0.5142857142857142,0.5568027210884354,0.03853758008022219,21
0.1974161011832101,0.023165363001565003,0.06153059005737305,0.005875963032367328,,gini,,100,2,42,SimpleImputer(strategy='median'),,"PCA(random_state=42, svd_solver='full')",,10.0,"{'balance': None, 'classify__criterion': 'gini', 'classify__max_features': None, 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.5875,0.49944382647385993,0.6213333333333334,0.45999999999999996,0.5959899749373434,0.514102564102564,0.6062937062937063,0.5549519150201153,0.05800450223475835,4,0.4774436090225564,0.4555555555555555,0.6097178683385579,0.5664160401002507,0.6406649616368287,0.5485933503836318,0.5144927536231885,0.5446977340943671,0.06245681186735815,25,0.6,0.5,0.6,0.5,0.6,0.55,0.6,0.5642857142857144,0.04403152859263553,7
0.1910240650177002,0.023749273591756798,0.05463072231837681,0.004632082133461252,,gini,,100,2,42,,,"PCA(random_state=42, svd_solver='full')",,10.0,"{'balance': None, 'classify__criterion': 'gini', 'classify__max_features': None, 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.5875,0.49944382647385993,0.6213333333333334,0.45999999999999996,0.5959899749373434,0.514102564102564,0.6062937062937063,0.5549519150201153,0.05800450223475835,4,0.4774436090225564,0.4555555555555555,0.6097178683385579,0.5664160401002507,0.6406649616368287,0.5485933503836318,0.5144927536231885,0.5446977340943671,0.06245681186735815,25,0.6,0.5,0.6,0.5,0.6,0.55,0.6,0.5642857142857144,0.04403152859263553,7
0.5211308683667865,0.03503224359370758,0.12846483503069198,0.015073387244859092,,gini,,300,2,42,,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),"PCA(random_state=42, svd_solver='full')",10.0,10.0,"{'balance': None, 'classify__criterion': 'gini', 'classify__max_features': None, 'classify__n_estimators': 300, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 10, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.5654094132817538,0.4570135746606335,0.550329163923634,0.46333333333333326,0.7,0.5165569453587887,0.631873015873016,0.5549307780615942,0.08154454120374992,6,0.6879699248120301,0.4333333333333333,0.5250783699059561,0.487468671679198,0.6930946291560102,0.5831202046035806,0.6503623188405797,0.5800610646186698,0.09448961286764283,7,0.575,0.4666666666666667,0.525,0.475,0.7,0.525,0.6285714285714286,0.5564625850340136,0.07821724215738271,23
0.7683534962790353,0.12131598487697053,0.1961026872907366,0.023899623514613458,,gini,sqrt,500,2,42,,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),"PCA(random_state=42, svd_solver='full')",30.0,2.0,"{'balance': None, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 500, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 2}",0.5359375,0.5927601809954751,0.548581560283688,0.5144444444444444,0.5898989898989899,0.5763289555972483,0.5265409107293043,0.5549275059927357,0.029174123679241416,7,0.6203007518796992,0.6288888888888888,0.5078369905956113,0.5889724310776943,0.6994884910485935,0.6086956521739131,0.5688405797101449,0.6032891121963635,0.05442041618507711,1,0.55,0.6,0.525,0.525,0.6,0.575,0.5142857142857142,0.5556122448979591,0.03365800510708293,24
0.2251713616507394,0.018775565580675974,0.06421034676688057,0.01186641462281412,,gini,sqrt,100,2,42,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),"PCA(random_state=42, svd_solver='full')",30.0,2.0,"{'balance': None, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 2}",0.5875,0.6411483253588517,0.5722527472527472,0.4790736984448952,0.6,0.5265079365079365,0.46514566514566513,0.5530897675300137,0.06026761837867524,8,0.6641604010025063,0.6711111111111111,0.5235109717868339,0.5325814536340853,0.6048593350383632,0.520460358056266,0.5597826086956521,0.5823523199035454,0.06018625977831369,4,0.6,0.6666666666666666,0.55,0.525,0.6,0.525,0.45714285714285713,0.5605442176870749,0.06291183899970768,13
0.7993180070604596,0.055423486140342725,0.1734191690172468,0.014513520135024284,,gini,,500,2,42,,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),,10.0,,"{'balance': None, 'classify__criterion': 'gini', 'classify__max_features': None, 'classify__n_estimators': 500, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 10, 'transform': None}",0.46315280464216635,0.4993581514762516,0.6700161420500403,0.514,0.623358348968105,0.5730818826563507,0.5265409107293043,0.5527868915031741,0.06784129453147514,9,0.37468671679198,0.5066666666666666,0.5031347962382445,0.6278195488721804,0.6329923273657289,0.4923273657289003,0.4166666666666667,0.5077562983329097,0.08973347772042406,95,0.475,0.5666666666666667,0.675,0.55,0.625,0.575,0.5142857142857142,0.5687074829931973,0.061648193742829475,4
0.48227923257010324,0.06584128258437404,0.13210841587611608,0.014646833520281457,,gini,sqrt,300,2,42,,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),10.0,1.0,"{'balance': None, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 300, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 10, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.5877237851662404,0.4505494505494506,0.6372727272727273,0.39090909090909093,0.5959899749373434,0.6020202020202021,0.5822419800552685,0.5495296015586176,0.08459915366198195,10,0.5839598997493733,0.3044444444444444,0.5391849529780564,0.3208020050125313,0.5946291560102301,0.6202046035805626,0.6159420289855073,0.5113095843943865,0.12811248021184732,85,0.6,0.5,0.625,0.4,0.6,0.6,0.5714285714285714,0.5566326530612244,0.07394615711743567,22
