mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__C,param_classify__max_iter,param_classify__n_jobs,param_classify__penalty,param_classify__random_state,param_classify__solver,param_impute,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.1058549199785505,0.004489117230879545,0.0058541979108537945,0.0003037750162173372,,0.1,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.513888888888889,0.5518981880931838,0.4034591194968553,0.7142857142857143,0.502,0.5454887218045112,0.7142857142857143,0.5636151924078383,0.1054163001355833,1,0.5066666666666666,0.37617554858934166,0.4736842105263158,0.78,0.5652173913043478,0.6163682864450128,0.673913043478261,0.5702893067157065,0.12416923153949441,8,0.5333333333333333,0.575,0.475,0.7142857142857143,0.55,0.55,0.7142857142857143,0.5874149659863946,0.08511186912039527,2
0.1722412109375,0.011199221661886407,0.008630922862461634,0.00018204315025721783,,10.0,1000,2,l2,42,lbfgs,,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.513888888888889,0.5866666666666667,0.3865384615384615,0.7142857142857143,0.537228439763002,0.48737373737373735,0.7142857142857143,0.5628953746860266,0.11101405952557862,2,0.5066666666666666,0.37617554858934166,0.4736842105263158,0.78,0.5652173913043478,0.6163682864450128,0.673913043478261,0.5702893067157065,0.12416923153949441,8,0.5333333333333333,0.6,0.45,0.7142857142857143,0.575,0.5,0.7142857142857143,0.583843537414966,0.09400963054101354,3
0.10302485738481794,0.004188650727188897,0.005709852491106305,0.0005421039402939448,,10.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.513888888888889,0.5866666666666667,0.3865384615384615,0.7142857142857143,0.537228439763002,0.48737373737373735,0.7142857142857143,0.5628953746860266,0.11101405952557862,2,0.5066666666666666,0.37617554858934166,0.4736842105263158,0.78,0.5652173913043478,0.6163682864450128,0.673913043478261,0.5702893067157065,0.12416923153949441,8,0.5333333333333333,0.6,0.45,0.7142857142857143,0.575,0.5,0.7142857142857143,0.583843537414966,0.09400963054101354,3
0.15306442124503,0.01880129369197482,0.008344922746930803,0.0016243813332414273,,1.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.513888888888889,0.5866666666666667,0.3865384615384615,0.7142857142857143,0.497130883301096,0.48737373737373735,0.7142857142857143,0.5571671523343257,0.11320357070721446,4,0.5066666666666666,0.37617554858934166,0.4736842105263158,0.78,0.5421994884910486,0.6163682864450128,0.673913043478261,0.5670010348852352,0.12456416067249203,11,0.5333333333333333,0.6,0.45,0.7142857142857143,0.525,0.5,0.7142857142857143,0.5767006802721087,0.09628223788541003,7
0.10314978872026716,0.001763721393444802,0.0050825732094900945,0.00018460480992005176,,0.1,1000,2,l2,42,lbfgs,,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.513888888888889,0.5518981880931838,0.4034591194968553,0.6571428571428571,0.502,0.5454887218045112,0.7142857142857143,0.5554519271017159,0.09514464172627995,5,0.5066666666666666,0.37617554858934166,0.4736842105263158,0.7000000000000001,0.5652173913043478,0.6163682864450128,0.673913043478261,0.5588607352871351,0.10680957005543448,25,0.5333333333333333,0.575,0.475,0.6571428571428571,0.55,0.55,0.7142857142857143,0.5792517006802721,0.07464920972126152,5
0.10666636058262416,0.005063618959685658,0.005106415067400251,0.00020358367792705498,,1.0,1000,2,l2,42,lbfgs,,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.513888888888889,0.5866666666666667,0.3865384615384615,0.7142857142857143,0.537228439763002,0.48737373737373735,0.6062937062937063,0.5474679449728825,0.09529442423786573,6,0.49777777777777776,0.37617554858934166,0.4736842105263158,0.78,0.5652173913043478,0.6163682864450128,0.6159420289855073,0.5607378919469005,0.11942944928239578,23,0.5333333333333333,0.6,0.45,0.7142857142857143,0.575,0.5,0.6,0.5675170068027211,0.07859903216857707,11
0.010964291436331612,0.00032485736239983915,0.008905138288225447,0.00018510862651085954,,1.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.513888888888889,0.55,0.34664570230607966,0.7142857142857143,0.5171875,0.466090509113765,0.7142857142857143,0.5460548612685946,0.12226732337252325,7,0.5066666666666667,0.3699059561128526,0.468671679197995,0.78,0.5524296675191815,0.5933503836317136,0.673913043478261,0.5635624852295243,0.12523004690567666,14,0.5333333333333333,0.55,0.425,0.7142857142857143,0.55,0.475,0.7142857142857143,0.5659863945578232,0.1026216462391298,12
0.007976089205060686,0.00015003181689877558,0.007851941244942802,8.654325665175173e-05,,1.0,1000,2,l2,42,lbfgs,,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.513888888888889,0.55,0.34664570230607966,0.7142857142857143,0.5171875,0.466090509113765,0.7142857142857143,0.5460548612685946,0.12226732337252325,7,0.5066666666666667,0.3699059561128526,0.468671679197995,0.78,0.5524296675191815,0.5933503836317136,0.673913043478261,0.5635624852295243,0.12523004690567666,14,0.5333333333333333,0.55,0.425,0.7142857142857143,0.55,0.475,0.7142857142857143,0.5659863945578232,0.1026216462391298,12
0.011008194514683314,0.0002369112566515793,0.008858612605503626,0.00018522033910175695,,10.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.513888888888889,0.55,0.34664570230607966,0.7142857142857143,0.5171875,0.466090509113765,0.7142857142857143,0.5460548612685946,0.12226732337252325,7,0.5066666666666667,0.3699059561128526,0.468671679197995,0.78,0.5524296675191815,0.5933503836317136,0.673913043478261,0.5635624852295243,0.12523004690567666,14,0.5333333333333333,0.55,0.425,0.7142857142857143,0.55,0.475,0.7142857142857143,0.5659863945578232,0.1026216462391298,12
0.008002587727137975,0.00012181211059023486,0.007734571184430804,6.183306392982818e-05,,10.0,1000,2,l2,42,lbfgs,,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.513888888888889,0.55,0.34664570230607966,0.7142857142857143,0.5171875,0.466090509113765,0.7142857142857143,0.5460548612685946,0.12226732337252325,7,0.5066666666666667,0.3699059561128526,0.468671679197995,0.78,0.5524296675191815,0.5933503836317136,0.673913043478261,0.5635624852295243,0.12523004690567666,14,0.5333333333333333,0.55,0.425,0.7142857142857143,0.55,0.475,0.7142857142857143,0.5659863945578232,0.1026216462391298,12
