mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__C,param_classify__max_iter,param_classify__n_jobs,param_classify__penalty,param_classify__random_state,param_classify__solver,param_impute,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.11403114455086845,0.008025453835340647,0.005812508719308036,0.0005609223001143508,,10.0,1000,2,l2,42,lbfgs,,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.48465473145780047,0.4570135746606335,0.5349999999999999,0.593939393939394,0.6571428571428571,0.35472727272727267,0.6062937062937063,0.5269673623173805,0.09572180240469251,1,0.4536340852130325,0.5511111111111111,0.4043887147335423,0.6842105263157895,0.6233333333333333,0.5191815856777494,0.6159420289855072,0.5502573407671522,0.09194577278210497,15,0.5,0.4666666666666667,0.55,0.6,0.6571428571428571,0.475,0.6,0.5498299319727892,0.06713401715890172,1
0.10286477633884974,0.002472091665573938,0.00519108772277832,0.00040172157045811,,0.1,1000,2,l2,42,lbfgs,,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.4213541666666666,0.4949494949494949,0.5349999999999999,0.593939393939394,0.6571428571428571,0.3059523809523809,0.6062937062937063,0.5163759999920713,0.11214135137163851,2,0.46616541353383456,0.5511111111111111,0.4043887147335423,0.6842105263157895,0.6233333333333333,0.5191815856777494,0.6159420289855072,0.5520475305272668,0.09015157171895535,13,0.45,0.5,0.55,0.6,0.6571428571428571,0.45,0.6,0.5438775510204082,0.07437088636036161,2
0.01061248779296875,0.00022049445029111796,0.008765833718436105,0.0003075732964667509,,0.1,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.45999999999999996,0.4949494949494949,0.5,0.5655555555555555,0.6841283191157034,0.29327272727272724,0.6062937062937063,0.5148856861695982,0.11483510419203424,3,0.4761904761904762,0.5511111111111111,0.3448275862068966,0.6867167919799498,0.6066666666666667,0.5063938618925831,0.608695652173913,0.5400860208887995,0.10289110614557591,22,0.5,0.5,0.5,0.575,0.6857142857142857,0.425,0.6,0.5408163265306123,0.07935272822584383,4
0.008496488843645369,0.003734944545378377,0.00845200674874442,0.0027079337746623486,,0.1,1000,2,l2,42,lbfgs,,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.45999999999999996,0.4949494949494949,0.5,0.5655555555555555,0.6841283191157034,0.29327272727272724,0.6062937062937063,0.5148856861695982,0.11483510419203424,3,0.4761904761904762,0.5511111111111111,0.3448275862068966,0.6867167919799498,0.6066666666666667,0.5063938618925831,0.608695652173913,0.5400860208887995,0.10289110614557591,22,0.5,0.5,0.5,0.575,0.6857142857142857,0.425,0.6,0.5408163265306123,0.07935272822584383,4
0.09947092192513603,0.0016328013575753204,0.005354506628853934,4.5852735291949256e-05,,10.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.45999999999999996,0.4570135746606335,0.5349999999999999,0.593939393939394,0.6571428571428571,0.29327272727272724,0.6062937062937063,0.5146660370441883,0.11384211424915044,5,0.46616541353383456,0.5511111111111111,0.4043887147335423,0.6842105263157895,0.6233333333333333,0.5217391304347826,0.6159420289855072,0.5524128940639859,0.09002272374676334,11,0.5,0.4666666666666667,0.55,0.6,0.6571428571428571,0.425,0.6,0.542687074829932,0.07669483513936258,3
0.1000462259565081,0.0011870319341500215,0.004934447152273995,0.0001835117335878276,,1.0,1000,2,l2,42,lbfgs,,SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.44078341013824884,0.4570135746606335,0.5349999999999999,0.593939393939394,0.6571428571428571,0.29327272727272724,0.6062937062937063,0.5119208099210809,0.11534897478380239,6,0.46616541353383456,0.5511111111111111,0.4043887147335423,0.6842105263157895,0.6233333333333333,0.5217391304347826,0.6159420289855072,0.5524128940639859,0.09002272374676334,11,0.475,0.4666666666666667,0.55,0.6,0.6571428571428571,0.425,0.6,0.5391156462585034,0.07914250455131908,6
0.10961696079799108,0.004688227707641837,0.005820104054042271,0.000271953383542073,,0.1,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7272ba3df420>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.4213541666666666,0.4570135746606335,0.5349999999999999,0.5709930861093652,0.6571428571428571,0.32575122292103426,0.6062937062937063,0.5105069448277518,0.10682436371003531,7,0.46616541353383456,0.56,0.4043887147335423,0.6867167919799498,0.6233333333333333,0.5319693094629157,0.6159420289855072,0.5555022274327261,0.09012822509616016,5,0.45,0.4666666666666667,0.55,0.575,0.6571428571428571,0.425,0.6,0.5319727891156463,0.0800884992236681,8
0.010572467531476702,0.0002001112758623204,0.00860278947012765,0.00012364156685545186,,1.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.424239350912779,0.4570135746606335,0.5,0.593939393939394,0.6841283191157034,0.29327272727272724,0.5802879291251385,0.5046973278609108,0.11912971260465757,8,0.4761904761904762,0.5511111111111111,0.3448275862068966,0.6867167919799498,0.6066666666666667,0.5063938618925831,0.608695652173913,0.5400860208887995,0.10289110614557591,22,0.475,0.4666666666666667,0.5,0.6,0.6857142857142857,0.425,0.5714285714285714,0.5319727891156462,0.084343797416941,9
0.010704347065516881,0.0003629716117246425,0.008616515568324499,7.987756576282447e-05,,10.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.424239350912779,0.4570135746606335,0.5,0.593939393939394,0.6841283191157034,0.29327272727272724,0.5802879291251385,0.5046973278609108,0.11912971260465757,8,0.4761904761904762,0.5511111111111111,0.3448275862068966,0.6867167919799498,0.6066666666666667,0.5063938618925831,0.608695652173913,0.5400860208887995,0.10289110614557591,22,0.475,0.4666666666666667,0.5,0.6,0.6857142857142857,0.425,0.5714285714285714,0.5319727891156462,0.084343797416941,9
0.007658583777291434,0.00014861344449616803,0.007739033017839704,8.526555734180543e-05,,10.0,1000,2,l2,42,lbfgs,,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.424239350912779,0.4570135746606335,0.5,0.593939393939394,0.6841283191157034,0.29327272727272724,0.5802879291251385,0.5046973278609108,0.11912971260465757,8,0.4761904761904762,0.5511111111111111,0.3448275862068966,0.6867167919799498,0.6066666666666667,0.5063938618925831,0.608695652173913,0.5400860208887995,0.10289110614557591,22,0.475,0.4666666666666667,0.5,0.6,0.6857142857142857,0.425,0.5714285714285714,0.5319727891156462,0.084343797416941,9
