Experiment,Timepoint,Treatment,Tissue,Mouse,live.cd4tconv,cd4.treg,treg.cd103,treg.ly6c,cd4tconv.cd103,cd4tconv.ly6c,cd4tconv.cd44,cd4tconv.tbethi,cd4tconv.tbetmid,cd4tconv.th2,cd4tconv.mpec,cd4tconv.slec,live.cd8,CD8.CD44hi,CD8.CD103,CD8.GrzmB,CD8.Tbethi.Ly6Chi,CD8.Tbethi.Ly6Clo,CD8.VacTet,CD8.Ly6C,CD8.VacTet.MFI,ILC1,ILC2,NK,Neutro,Macro,Mo0,mo0.CD11c,mo0.CD11cneg,DC,B.naive.FO,B.memory,B.plasma,B.GC,B.immature,NK.GrzmB,Target
260109.JM1J,Pre,pbs,SPL,PBS.C1.2,17.67617711,20.39241963,20.42295054,0.1474429185,1.606880774,1.679185013,10.65462315,1.721272555,5.345117845,57.01998619,5.143313477,0.9377967711,9.674170356,7.891156463,6.907226659,3.14108252,15.34260081,5.053731638,0.05323868678,57.34398107,3541,0.1073954039,0.2865149142,3.356344817,2.688509455,0.2783124233,2.282009267,0.3582390206,1.190314957,0.5119880358,38.93909341,5.258412628,0.3075845424,0.3679224346,5.767470247,,0
260109.JM1J,Pre,pbs,SPL,PBS.JC1,19.9417025,14.29212598,12.08197895,0.1928268415,0.5512375283,1.066644617,10.8024181,4.635907613,2.96749536,65.39606416,3.074067949,0.6890469103,10.32023319,4.468311734,9.186934138,0.2627374401,5.34351145,2.414344044,0.06923486597,56.863128,4881,0.08354387244,0.1375908952,4.964814472,1.392031454,0.95104439,1.860683264,0.4981486605,0.7843230656,0.6284111458,54.44131558,1.885747874,0.3478962189,0.1025234437,5.136766274,,0
260109.JM1J,Pre,prime,LUNG,C2.2,12.44507499,13.06908267,22.05372617,0.129982669,2.547065338,0.3843397824,2.312552928,0,1.381017523,6.866002215,2.76854928,0,3.526550466,2.32183908,3.448275862,0.2988505747,0.09195402299,0.275862069,0.2068965517,5.770114943,3851,0.003242805026,2.404539927,0.5950547223,2.496149169,0.01540332388,0.8188082692,0.0429671666,0.1183623835,0.5107417916,26.50847903,48.05442356,0,0.5159721309,47.1210727,,1
260109.JM1J,Pre,prime,LUNG,C2.3,6.667779856,11.39611254,17.99065421,0.07788161994,1.913252529,0.601021737,6.080336572,0,2.073524992,4.888310127,5.23890614,0.05008514475,2.112610206,5.090104331,4.394562125,0.2529244388,0.1580777743,1.549162188,0.3161555485,2.560859943,8920,0.0006679134384,1.568260753,0.5523644136,0.4735506278,0.01870157628,0.8322201443,0.03205984504,0.1329147742,0.5410098851,21.30605626,60.899395,0,0.0873199027,58.05526102,,1
260109.JM1J,Pre,prime,LUNG,C2.4,10.75194251,14.75696614,25.61388654,0.1270110076,3.173556142,0.8135444151,2.169451774,0.01465845793,2.374670185,8.85370859,4.236294342,0.06596306069,5.368090908,1.776277158,5.431591309,0.1174398121,0.07339988256,0.1174398121,0.3229594833,4.139753376,4321,0.0007880344844,1.861337452,0.5295591735,0.1930684487,0.009456413813,0.6989865877,0.01182051727,0.06619489669,0.3593437249,30.13351182,44.52742453,0,0.5002289781,46.03515694,,1
260109.JM1J,Pre,prime.boost,LUNG,C3.2,9.13754549,13.61833146,20.52173913,0.08695652174,2.693995064,2.913353441,10.29613381,0.1645187826,11.05703318,13.60707431,11.18727721,1.645187826,3.461343322,6.749909519,2.262034021,0.2352515382,2.642055737,2.262034021,1.230546507,16.25045241,12375,0.02004397146,4.093354797,0.555593834,0.9069897087,0.01252748216,1.62982543,0.1991869664,0.23175842,0.6959016342,40.75194392,33.52609384,0.00355865554,0.1743741215,18.87688831,,1
260109.JM1J,Pre,pbs,LUNG,PBS.JC1,2.929639184,7.062780269,14.81481481,0,1.568154403,0.9650180941,10.37394451,0,7.519099316,13.75150784,9.851226377,0.04020908725,0.8446125031,11.0181311,6.694560669,0.1394700139,0.4184100418,1.813110181,0,3.207810321,,0.01766971764,5.894617804,0.5854566444,0.5312695103,0.01177981176,1.413577411,0.004711924703,0.1613834211,0.7821795008,36.34916748,43.50514202,0,0.0306072478,33.3374143,,0
260109.JM1J,Pre,pbs,LUNG,PBS.JC2,7.436025092,8.570029383,16.14285714,0,1.76754151,0.2142474558,3.682378147,0.01339046599,1.660417783,7.820032137,2.6379218,0,2.291148063,5.171664494,7.214254672,0.04345936549,0.04345936549,0.5215123859,0,2.651021295,,0.008961465698,5.697500747,0.9100866275,2.988150951,0.03086727074,2.860698994,0.07169172558,0.4221846062,1.533406353,50.55197386,28.69380906,0,0.3091053608,18.28137419,,0
260116.JM1J1,4dpc,naïve,SPL,N1,14.02453273,17.6466878,22.22321508,0.5450808686,1.340585261,1.185460395,17.00436648,7.30235943,5.674505899,68.113222,5.626627854,0.917343343,5.860297218,2.305330217,11.08208442,0.6278931207,15.79815757,7.617214354,0.00916632293,43.14588203,11026,0.1023316027,0.6695871014,4.282080689,1.2532264,0.4308133617,2.376993922,0.5156868169,0.9642269129,0.6166754853,11.92187554,4.510233666,0.1268422324,0.1717115936,43.66781141,,NA
260116.JM1J1,4dpc,naïve,SPL,N2,17.15066473,21.01976889,25.28409091,0.951953748,1.213898139,1.51505101,33.72779495,6.513923345,5.262878597,65.53988617,4.919272457,1.075925017,7.614579328,6.077810315,14.89272695,0.6573836132,14.05605689,3.502061794,0.1822745473,65.2811809,10881,0.06439150032,0.156086817,3.208881021,1.294655961,0.1274178098,1.67190369,0.3918097652,0.7845296576,0.3904445744,46.52087179,3.124813911,0.1150032752,0.4581522063,19.83862324,,NA
260116.JM1J1,4dpc,naïve,SPL,N3,16.9948834,14.94587476,17.66441821,0.6070826307,0.8493922324,0.9561221465,18.61844056,6.282241328,5.35428402,67.97064927,5.477319893,0.6122146457,8.311772723,2.476282848,10.34158761,0.9214075713,12.12984572,5.307186373,0.02121662171,46.33407086,19353,0.08162380997,0.6766714616,3.130928118,1.943855919,0.4799177716,1.92269419,0.6028573372,0.7635857037,0.7008562942,21.53149836,3.430712259,0.121705611,0.08099270199,34.56742534,,NA
260116.JM1J1,4dpc,pbs,SPL,C1.4,14.16174184,32.33434149,19.44129504,3.117913832,3.960724075,6.974187524,64.28420831,3.216770579,4.606788952,44.0152405,2.9532243,1.772536972,6.287496028,23.99850751,10.54577525,1.519622808,19.20898206,3.707472609,0.03392015196,74.19354839,11523,0.07699148828,0.09597276933,1.173213787,2.655673164,0.104716955,1.732841668,0.4713329338,0.942239322,0.6076142662,34.17056308,9.003716581,0.1611850431,0.1049034888,4.83255405,,0
260116.JM1J1,4dpc,pbs,SPL,C1.5,14.30195486,35.09210044,27.38460534,2.52334008,5.871546669,5.850349749,53.27845686,3.266091995,5.46703879,58.83204974,3.550483996,1.644527662,5.588201115,16.59584087,6.329113924,3.621157324,19.32640145,3.580470163,0.1491862568,68.4358047,12382,0.05633674722,0.133389249,1.944501988,2.470227419,0.1634523563,2.73346908,0.5696832511,1.282355735,0.7427355912,50.50362471,15.63296794,0.09015881823,0.01631833814,3.669586289,,0
260116.JM1J1,4dpc,prime,SPL,C3.2,11.72860477,20.42304576,19.95197327,3.403633326,0.8850744267,3.644897412,35.71409414,1.236422154,4.468284833,81.61459032,2.102722274,0.3379375084,7.342921314,15.67921861,5.834725614,5.976095618,28.41965471,1.593625498,0.3255794028,79.74553399,16352,0.04844321134,0.1626307809,2.810020824,5.099748976,0.5212363714,2.182146475,0.7643961271,0.7140655179,1.052853431,63.59960909,8.347926164,0.08582072893,0.1175694379,6.455901539,,1
260116.JM1J1,4dpc,prime,SPL,C3.3,17.63754821,27.33156708,17.17614047,1.54330173,1.055864849,3.306776733,24.77442887,1.003071607,3.650732706,76.34702758,1.422217956,0.367952902,9.238352948,4.75550533,6.710240982,3.952231147,12.94706942,1.71344797,0.4245441495,57.97929202,44150,0.05304695502,0.2186776071,3.427454057,5.209041684,0.3072773086,4.399229126,0.4875805227,2.550204146,0.7291134669,57.82098472,5.220643055,0.1133008107,0.2929383655,7.253600089,,1
260116.JM1J1,4dpc,prime,SPL,C3.4,8.277322961,23.57843386,30.23706897,3.814655172,3.258011914,4.183167493,35.62847349,2.868647875,9.338081134,68.32174116,5.341275916,0.9484508636,5.54833236,17.32697845,6.801707874,4.339191739,32.32052428,4.954820773,0.2333432628,70.28100487,13996,0.05454124751,0.1784986282,2.070088258,3.339136375,0.261136882,2.250790573,0.4385336668,1.027468956,0.5635928909,33.94906757,14.36687626,0.1220719994,0.247982741,19.79677699,,1
260116.JM1J1,4dpc,prime.boost,SPL,C5.2,13.8483411,23.95315827,22.49919485,2.280193237,0.9656434235,4.856678187,54.46025615,9.07094938,8.89815003,62.11425086,8.272006505,2.864403334,10.09220028,17.24503459,4.454920777,8.789890649,46.46842223,6.795358179,2.279067173,73.32905601,27585,0.1793330612,0.2477442604,2.617080278,1.858645008,0.4177869118,2.025872384,0.5661519404,0.8721724075,0.6469503526,63.40962591,4.887411032,0.2058003321,0.4643225469,7.062882407,,1
260116.JM1J1,4dpc,prime.boost,SPL,C5.5,7.863556639,45.54762643,26.05207387,1.036936119,2.734945111,3.724855638,38.46056222,6.085411511,11.54895615,58.27780951,9.220128181,1.430928358,6.084663345,7.942430704,8.15565032,20.78891258,54.64982778,7.278169592,5.318189273,76.82466787,73796,0.04590692371,0.059629102,1.23649301,1.148920564,0.192110496,1.638927075,0.4001886176,0.6883543615,0.4692984973,18.39713406,44.8728534,1.174219001,0.2483858375,22.39548967,,1
260116.JM1J1,4dpc,naïve,LUNG,N2,20.4205518,9.01569534,22.26720648,0.1349527665,1.780931976,0.2142474558,9.199250134,0.5757900375,4.164434922,73.0717729,0,0,6.833283203,2.280912365,11.92476991,1.120448179,0,0.9603841537,0.2400960384,0.08003201281,10359,0.1039074677,8.052828744,1.547674387,3.710590358,0.002734407044,1.987913921,0.563287851,0.4046922425,0.4429739411,53.42348348,11.93219693,0,0.2285496619,11.31320827,,NA
260116.JM1J1,4dpc,naïve,LUNG,N3,4.140435835,5.12465374,27.02702703,0,8.187134503,0.2923976608,51.75438596,7.30994152,19.00584795,46.19883041,0.1461988304,0.1461988304,1.17433414,27.31958763,5.154639175,4.12371134,0.5154639175,19.07216495,1.030927835,0.5154639175,11726,0.102905569,14.07384988,0.3147699758,0.1210653753,0,0.7748184019,0.2481840194,0.01210653753,0.2542372881,44.18604651,16.27906977,0,0.0704721635,25.863284,,NA
260116.JM1J1,4dpc,pbs,LUNG,C1.5,14.23151491,14.94206952,45.85561497,1.604278075,6.870229008,8.537874339,21.63241339,6.89371697,9.594832648,43.123899,2.243100411,2.243100411,5.931608504,2.085094393,4.367427444,24.96477881,4.142011834,4.818258664,0.112707805,13.83488307,9745,0.2072469581,2.438494451,2.924856264,11.9852253,0.03008423586,19.21212729,0.8607434149,10.35900521,1.475798904,42.52918593,32.81360182,0,0.07835148476,6.753897986,,0
260116.JM1J1,4dpc,prime,LUNG,C3.4,8.530361421,9.10099889,31.70731707,1.219512195,5.189255189,10.62271062,59.15750916,6.105006105,17.64346764,55.06715507,1.343101343,1.343101343,4.452661181,12.63157895,3.274853801,28.07017544,3.976608187,4.912280702,0.4678362573,24.67836257,15704,0.08332465368,23.13300698,0.645766066,0.5936881575,0,1.124882825,0.4062076867,0.0468701177,0.5155712947,59.20349684,23.11801846,0,0,8.159300631,,1
260116.JM1J1,4dpc,prime,LUNG,C3.5,14.32632391,20.31822464,33.95157135,0.8758371973,2.273324573,4.073587385,21.7739816,0.9198423127,7.595269382,71.06438896,0.1445466491,0.1445466491,6.897720213,2.783842795,3.220524017,28.95742358,1.337336245,2.347161572,0.327510917,9.688864629,17209,0.1317795892,1.731960316,2.582879949,3.407443664,0.03200361453,8.413185489,0.997759747,3.081759822,1.393098515,66.87964637,7.775768535,0,0.1084990958,3.668876833,,1
260116.JM1J1,4dpc,prime.boost,LUNG,C5.2,10.16899028,13.16263974,34.24657534,0,3.199002908,1.038637308,55.50477773,1.703365185,14.08392189,65.47569589,0.08309098463,0.08309098463,6.265314744,5.192178018,2.157788267,17.73432232,2.292650034,7.349966285,6.136210384,3.506405934,41832,0.08027038445,13.24038868,0.5661174482,0.8534009294,0,0.9463455851,0.5238698775,0.07604562738,0.8153781158,75.53763441,12.52688172,0,0.1971326165,3.817204301,,1
260127.JM1J2,15dpc,naïve,SPL,N1,13.92936166,19.9765957,21.76534152,0.4037991242,1.030092921,1.717768748,16.21011054,7.060043761,6.076837828,57.18081328,4.82225569,1.530220795,5.76771599,3.994098068,14.82345675,1.273032975,13.4783653,5.579384415,0.01715677864,55.81786364,24709,0.08332046913,0.2877623803,3.686089638,0.7967890943,0.1664430274,1.248619572,0.1888069538,0.654491191,0.2727211555,32.19760645,2.969818154,0.09702782251,0.197004819,9.529370823,,NA
260127.JM1J2,15dpc,naïve,SPL,N2,17.56336407,15.69042987,15.21145472,0.4428371097,0.831260906,0.8697324851,12.09381569,4.075239417,4.262101373,69.11006994,3.377255053,0.7570657177,6.717086037,3.326746901,7.436680438,0.233518951,10.4760194,3.545895455,0.003592599246,49.31201724,19687,0.08132416003,0.545137322,4.134983627,1.076519519,0.3250553221,1.987494902,0.354496116,0.8520937955,0.5017000852,37.42970704,3.180905803,0.1190798592,0.07009383015,8.529144696,,NA
260127.JM1J2,15dpc,naïve,SPL,N3,16.91346222,14.05795303,13.79378005,0.2943196311,0.6375154561,1.06466687,7.420551443,3.889326032,5.997783951,67.53649254,5.058372007,0.8655436546,6.241953795,2.623792533,8.68070664,0.6091723958,12.65773214,6.265773214,0.004351231398,49.59098425,44990,0.07713492637,1.160826321,3.586502474,1.414230851,0.2558489459,1.715165704,0.2134790568,0.7289793746,0.3748105577,19.22425784,3.151195139,0.03751967495,0.1121014678,11.94955892,,NA
260127.JM1J2,15dpc,naïve,SPL,N4,20.75130099,12.96928328,14.77506616,0.4483975301,0.5261081152,0.5502214038,8.847384804,3.036082248,3.135823578,61.17541321,2.757683371,0.336489982,10.42204957,2.431146611,9.270656017,0.1593121208,7.598969927,2.658111824,0.004364715639,59.64165685,18385,0.11986426,0.5690709269,5.983887696,1.574611522,0.3643691546,1.918055606,0.3229739073,0.9295734925,0.4851432003,48.12287444,2.9803155,0.1021595015,0.06191484939,5.653710247,,NA
260127.JM1J2,15dpc,prime,SPL,C4.1,16.40638975,22.60133104,17.22432218,0.2473283868,0.8572752549,2.926184376,16.1233168,4.250940413,11.82331134,67.02420542,9.104290465,2.296516382,9.520679045,11.57405233,3.210578233,2.001033398,46.40424632,4.636197097,0.1009911222,74.36234675,32191,0.0498640478,0.4715842009,1.317707774,1.588270545,0.0945851669,1.864423455,0.2484258166,0.8986708883,0.3984651712,41.93110037,4.619474662,0.1166347001,0.2562260714,5.416293312,,1
260127.JM1J2,15dpc,prime,SPL,C4.3,13.51832471,16.74989981,13.88607711,0.3036716665,0.7241679477,1.555757228,7.13981442,4.600596374,7.669512715,53.53471746,6.554553368,1.320541552,6.976109523,3.072174568,2.781466461,2.562538133,33.53551305,9.733338119,0.2332842838,51.90036967,27402,0.1497223377,0.8825606025,3.188735272,1.72556246,0.0703544764,2.556045728,0.2195760705,0.892074731,0.5548239135,11.6753212,29.09920599,0.09739003219,0.2258257952,24.35176089,,1
260127.JM1J2,15dpc,prime,SPL,C4.4,9.459147074,32.57135774,28.44251155,0.6034248437,3.192747339,4.172907634,18.48640126,7.525949284,15.91380896,40.84614374,12.48718959,3.158586257,5.136350417,3.818234611,8.439798684,5.889469609,45.82365467,9.412504839,0.808168796,69.89934185,28141,0.1143399725,0.3624079998,2.5696666,1.197089799,0.0862521097,1.951733618,0.1933836926,0.771049119,0.3251232262,22.74678112,21.84375698,0.1056127132,0.2122886417,12.68982822,,1
260127.JM1J2,15dpc,prime,SPL,C4.5,12.90185981,22.78599354,48.43715032,0.1715777695,2.504570787,2.720444082,5.449699319,2.486948477,11.51838227,33.31497676,8.828777232,1.251183999,4.436373144,0.4484304933,2.210121717,9.673286355,15.34913517,6.297245356,0.02562459962,33.0044843,18346,0.01960984926,1.144476275,1.085930928,1.081952118,0.04973512493,2.546438397,0.2833481118,0.9156947002,0.5857376714,11.61824826,30.61257686,0.06397952655,0.02982096577,31.5299782,,1
260127.JM1J2,15dpc,prime.boost,SPL,C6.2,12.81069386,22.28801752,23.79251321,0.6028131279,0.7344934344,3.341518095,5.442510943,0.002135155333,0.5807622505,65.91438027,0.08327105797,0.002135155333,5.329423703,1.159926093,4.634571956,3.951960583,1.822007801,0.01539724902,1.421679327,66.74194211,31402,0.005197036048,1.102318699,0.9258930012,5.840647934,0.2245666629,5.730689592,0.08561433069,1.22923579,0.4835978807,34.04167472,9.765912856,0.2106209398,0.2294357136,10.27391175,,1
260127.JM1J2,15dpc,prime.boost,SPL,C6.3,15.38886781,21.51449395,25.31930055,0.5536370115,1.454960845,3.279674137,19.76371917,4.682027927,9.984819107,68.67325006,7.453668215,2.383851137,8.870960281,7.996975386,6.161347518,1.82780559,37.42699207,5.251355861,0.8526282854,66.43199833,68333,0.08905193231,0.4526613806,1.679033706,1.775949964,0.2419436914,1.787283847,0.2047037925,0.881498478,0.3409416837,45.49034529,5.15704366,0.1411585656,0.2579663274,5.005612099,,1
260127.JM1J2,15dpc,prime.boost,SPL,C6.4,17.31113221,18.23142334,15.9941539,0.7244074474,0.8164306672,2.977987555,17.09259968,4.337287919,9.214610707,75.78772803,6.605150884,2.270697793,9.131216768,6.763583598,5.769334122,2.751652604,43.20417047,5.218466169,0.6099854893,67.5659698,52518,0.138634317,0.4917224271,3.15644576,2.320223189,0.3849862715,2.289061139,0.3202084668,1.070796742,0.5896252457,49.46894402,10.74719145,0.2223527075,0.1567262773,4.028685658,,1
260127.JM1J2,15dpc,naïve,LUNG,N1,11.59667739,18.20042131,26.25661376,0.2314814815,2.606007067,0.6257361602,15.81272085,1.693168433,10.79210836,65.6139576,8.613074205,0.3975265018,3.647011619,6.367041199,16.87734082,1.56835206,2.598314607,12.57022472,0.0234082397,15.917603,19899,0.119518171,6.110793345,1.417997729,6.301168717,0.01451292077,2.037784816,0.1972049822,0.3884340558,1.300186961,60.91268348,14.1117802,0,0.7414377117,2.786977795,,NA
260127.JM1J2,15dpc,naïve,LUNG,N2,7.922331729,11.57526254,22.17741935,0.2016129032,7.320954907,2.095490716,32.83819629,4.854111406,14.80106101,57.29442971,10.37135279,2.122015915,1.456280076,14.57431457,7.503607504,1.154401154,2.02020202,17.74891775,0,7.503607504,0,0.1765187972,13.47847101,0.9162166138,0.5862945762,0.002101414252,2.374598105,0.3047050665,0.05043394204,1.956416668,50.37324574,32.89539166,0,0.06967253907,3.533393053,,NA
260127.JM1J2,15dpc,naïve,LUNG,N3,13.29608267,12.09837366,25.08196721,0.4918032787,2.315860822,0.8020786263,33.19023949,0.8359692725,17.67962042,58.15634885,13.7257117,0.372797108,2.334174477,10.36036036,8.815958816,0.3217503218,2.574002574,14.02831403,0.06435006435,12.35521236,21924,0.09763278058,8.322819034,0.6458783946,1.039413602,0.03604902668,1.45998558,0.1937635184,0.04355924057,1.386385484,60.64867195,19.62178762,0.005387640752,0.1616292226,2.424438338,,NA
260127.JM1J2,15dpc,naïve,LUNG,N4,16.47511407,18.28195915,20.50685286,0.3361779157,0.9444347876,0.4461440408,9.566023524,1.112463063,3.870444406,82.38600151,3.047685266,0.2143809027,6.259187842,2.684154339,11.83468049,0.0610035077,1.464084185,3.278938539,0.04575263078,24.02013116,28903,0.1680062621,7.541190172,0.9345348327,1.078676569,0.01527329655,2.717692205,0.2033257603,0.04104698448,1.370778365,65.65067093,21.43998811,0.003717057577,0.02230234546,1.367877188,,NA
260127.JM1J2,15dpc,prime,LUNG,C4.1,16.22332651,10.3824618,26.8738574,0.6398537477,2.405935347,5.013248543,17.63645999,6.730259671,15.35771065,55.05034446,11.23476418,3.412824589,7.514142752,4.004576659,2.791762014,7.528604119,37.09382151,13.29519451,0.114416476,57.55148741,44463,0.1186443592,3.751912925,1.084994068,5.277094761,0.03095070241,5.265058376,0.3593720446,1.293051567,1.700569149,66.86258375,11.79029035,0,1.457623134,6.059715528,,1
260127.JM1J2,15dpc,prime,LUNG,C4.4,21.92420286,6.128668172,37.9373849,0.3683241252,2.983279201,5.196679899,43.06507879,5.473354986,28.28100565,32.87621797,20.59424997,2.574281246,10.46496295,12.65120968,5.443548387,8.190524194,27.72177419,14.74294355,0.1512096774,49.24395161,17806,0.1608777066,6.081704776,0.6619722024,0.7806524778,0.04747211014,3.454914682,0.6408734868,0.1318669726,2.632064773,39.51441147,38.64830328,0,3.40763879,5.878176913,,1
260127.JM1J2,15dpc,prime,LUNG,C4.5,33.08004284,5.042126576,46.63212435,0.1295336788,2.097324104,3.412887006,21.96852292,8.175775734,25.26087406,30.83651892,20.60130179,2.417605124,8.391624325,4.167797991,3.31251697,13.603041,25.80776541,16.72549552,0.01357588922,37.70024437,33454,0.04670874251,3.810749846,0.4465811479,1.291895464,0.0205062772,3.094169382,0.4932898904,0.2301259997,1.951514047,33.85058313,53.46215781,0.004879715025,0.2293466062,3.90377202,,1
260127.JM1J2,15dpc,prime.boost,LUNG,C6.4,11.40866765,7.844243792,27.69784173,0.7194244604,2.147898128,4.909481436,29.08867751,2.301319423,17.33660632,58.88309297,10.15648972,1.472844431,3.980256249,7.915567282,4.925241865,3.693931398,25.24186456,10.37818821,0.6156552331,50.57167986,75659,0.09101729329,9.077224673,0.5776097459,0.3500665126,0.01750332563,1.610305958,0.248547224,0.1015192887,1.123713506,35.16219463,51.34160993,0,0.0600720865,7.168602323,,1
