mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__shrinkage,param_classify__solver,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.20937136241367885,0.022349854943127582,0.013290848050798689,0.007695743374750363,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),LinearDiscriminantAnalysis(),30.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 30, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.8,0.6651785714285715,0.8730831315577078,0.8857142857142857,0.784045584045584,0.9246615087040618,0.8607473266850895,0.8276329154479,0.08018294013689754,1,0.8897243107769424,0.6888888888888889,0.9373040752351097,0.9266666666666666,0.887468030690537,0.969309462915601,0.9130434782608696,0.8874864162049452,0.08519813205332258,1,0.8,0.6666666666666666,0.875,0.8857142857142857,0.8,0.925,0.8571428571428571,0.8299319727891156,0.07871155452518523,1
0.19309159687587193,0.042872505403967046,0.009540149143763952,0.003568773975600132,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),,30.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 30, 'transform': None}",0.7224072910119422,0.6996662958843161,0.8966666666666667,0.8564219632344108,0.784045584045584,0.9246615087040618,0.8607473266850895,0.8206595194617244,0.0802789117290707,2,0.8471177944862155,0.7066666666666667,0.9122257053291536,0.9199999999999999,0.867007672634271,0.9667519181585678,0.9202898550724639,0.877151373192477,0.07839947662121778,3,0.725,0.7,0.9,0.8571428571428571,0.8,0.925,0.8571428571428571,0.8234693877551019,0.07921483186671424,2
0.18036113466535295,0.046359171228096074,0.007757459368024554,0.0015602181582028167,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),"PCA(random_state=42, svd_solver='full')",10.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 10, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.6532454361054767,0.6329254727474972,0.9238498789346247,0.8285714285714286,0.7739845261121856,0.8507575757575758,0.9437562437562438,0.8010129374264333,0.11308513254872665,3,0.8220551378446115,0.6666666666666666,0.9623824451410659,0.9166666666666666,0.8312020460358056,0.8900255754475703,0.9927536231884059,0.8688217372843988,0.10093879828042186,5,0.675,0.6333333333333333,0.925,0.8285714285714286,0.775,0.85,0.9428571428571428,0.8042517006802721,0.10905485439052728,3
0.22356312615530832,0.03278006035139547,0.008881534848894392,0.0027362168166555068,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),,10.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 10, 'transform': None}",0.8251094434021263,0.6296296296296297,0.95,0.7714285714285715,0.7201119157340354,0.8484375,0.7466479466479466,0.7844807152631871,0.09476412476575288,4,0.8671679197994988,0.6533333333333333,0.9905956112852665,0.8866666666666667,0.8363171355498722,0.8925831202046035,0.9565217391304348,0.8690265037099537,0.10063899735082854,4,0.825,0.6333333333333333,0.95,0.7714285714285715,0.725,0.85,0.7428571428571429,0.785374149659864,0.09381745340487754,4
0.42282584735325407,0.132529031172339,0.010691336223057337,0.004310113032674433,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),,50.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 50, 'transform': None}",0.6677777777777777,0.696969696969697,0.8329489867225716,0.7642357642357642,0.8727781435154707,0.8184922244759972,0.7771428571428572,0.7757636358343051,0.06815102531579459,5,0.7919799498746867,0.6933333333333334,0.8746081504702194,0.8999999999999999,0.8849104859335037,0.9002557544757034,0.8876811594202898,0.8475384047868195,0.07185120362337237,7,0.675,0.7,0.825,0.7714285714285715,0.875,0.825,0.7714285714285715,0.7775510204081633,0.06612213403805066,6
0.1984713418143136,0.016472284095373383,0.009530373982020788,0.0005913746678309513,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),"PCA(random_state=42, svd_solver='full')",30.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.7461636828644501,0.6606334841628959,0.8966666666666667,0.8576155027767932,0.8,0.6286422578184592,0.832857142857143,0.7746541053066297,0.09329793473567709,6,0.8646616541353384,0.68,0.9717868338557993,0.9299999999999999,0.8721227621483376,0.9028132992327366,0.963768115942029,0.8835932379020344,0.09154959854739397,2,0.75,0.6666666666666666,0.9,0.8571428571428571,0.8,0.675,0.8285714285714286,0.7824829931972789,0.08266670753224573,5
0.3348254476274763,0.10256545781761849,0.012101786477225167,0.003943138296624507,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.6907928388746803,0.696969696969697,0.7559523809523809,0.8265306122448979,0.8727781435154707,0.7946666666666666,0.7771428571428572,0.7735475994809501,0.06110290928130297,7,0.8045112781954887,0.6933333333333334,0.8620689655172414,0.8866666666666667,0.8849104859335037,0.8925831202046036,0.8913043478260869,0.8450540282395608,0.06831716734276916,9,0.7,0.7,0.75,0.8285714285714286,0.875,0.8,0.7714285714285715,0.775,0.060217051525798274,7
0.2597447122846331,0.04545171739497464,0.013086250850132533,0.004696829368615579,,,svd,,,,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': None}",0.7188888888888888,0.6651785714285715,0.7559523809523809,0.7958656330749354,0.8242101869761443,0.7901098901098901,0.7488124778447359,0.7570025756107925,0.04939024774193742,8,0.7669172932330828,0.6977777777777778,0.8620689655172414,0.8899999999999999,0.8618925831202046,0.8797953964194374,0.8804347826086957,0.8341266855252056,0.06762474337657826,10,0.725,0.6666666666666666,0.75,0.8,0.825,0.8,0.7428571428571429,0.7585034013605442,0.05034071060528898,9
0.10207598549979073,0.04930310287585966,0.009138618196759905,0.0006443394374834598,,,svd,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.7188888888888888,0.6651785714285715,0.7559523809523809,0.7958656330749354,0.8242101869761443,0.7901098901098901,0.7488124778447359,0.7570025756107925,0.04939024774193742,8,0.7669172932330828,0.6977777777777778,0.8620689655172414,0.8899999999999999,0.8618925831202046,0.8797953964194374,0.8804347826086957,0.8341266855252056,0.06762474337657826,10,0.725,0.6666666666666666,0.75,0.8,0.825,0.8,0.7428571428571429,0.7585034013605442,0.05034071060528898,9
0.2128915446145194,0.03160344828072821,0.011462926864624023,0.003680839481087214,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),LinearDiscriminantAnalysis(),10.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 10, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.7751407129455911,0.5982142857142857,0.754978354978355,0.8285714285714286,0.7739845261121856,0.6760683760683761,0.8884353741496599,0.7564847226485546,0.0884633466033342,10,0.8897243107769424,0.6311111111111112,0.9153605015673981,0.9133333333333333,0.8312020460358056,0.8695652173913044,0.9963768115942029,0.8638104759728712,0.10596542554267498,6,0.775,0.6,0.8,0.8285714285714286,0.775,0.7,0.8857142857142857,0.7663265306122449,0.0857537567039368,8
