mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__shrinkage,param_classify__solver,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.16189490045819963,0.02054081844220168,0.009254421506609236,0.005526371292866792,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),"PCA(random_state=42, svd_solver='full')",10.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 10, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.7751407129455911,0.6606334841628959,0.9259725400457665,0.89846547314578,0.752909090909091,0.8989583333333332,0.9160575858250277,0.8325910314810693,0.09535646018154682,1,0.8696741854636592,0.7066666666666667,0.9686520376175549,0.9949874686716792,0.8925831202046035,0.9514066496163683,0.9746376811594203,0.9083725441999931,0.09243599714986933,1,0.775,0.6666666666666666,0.925,0.9,0.775,0.9,0.9142857142857143,0.8365646258503403,0.09130420051559683,1
0.23405793734959193,0.03379879697974041,0.009491273335048131,0.000665151342052641,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),LinearDiscriminantAnalysis(),10.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 10, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.8246700188560654,0.5927601809954751,0.95,0.8453125,0.7710006583278473,0.8989583333333332,0.9160575858250277,0.8283941824768213,0.11120742823275963,2,0.8370927318295739,0.7066666666666667,0.9811912225705329,0.9774436090225564,0.8260869565217391,0.948849104859335,0.9891304347826088,0.8952086751790018,0.0996834556117602,2,0.825,0.6,0.95,0.85,0.775,0.9,0.9142857142857143,0.8306122448979593,0.10872735082762067,2
0.20205984796796525,0.014718255516273692,0.009496756962367467,0.001701150102054074,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),LinearDiscriminantAnalysis(),30.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 30, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.774577861163227,0.6996662958843161,0.8559829059829059,0.8738095238095237,0.8703515889114266,0.825989943431804,0.8050462573591252,0.8150606252203326,0.0577650410876229,3,0.8822055137844612,0.6711111111111111,0.9592476489028213,0.9398496240601504,0.89769820971867,0.918158567774936,0.9347826086956521,0.8861504691496861,0.09103157912905582,5,0.775,0.7,0.85,0.875,0.875,0.825,0.8,0.8142857142857143,0.05802884574739973,3
0.17849370411464147,0.01965920783885844,0.008626086371285575,0.0006328991829495723,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),,30.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 30, 'transform': None}",0.7989974937343358,0.6296296296296297,0.8559829059829059,0.84769820971867,0.8484375,0.8753968253968253,0.832857142857143,0.8127142439027871,0.07784157320056656,4,0.8796992481203008,0.72,0.9529780564263323,0.924812030075188,0.8618925831202047,0.959079283887468,0.9492753623188406,0.8925337948497621,0.0785719148552879,4,0.8,0.6333333333333333,0.85,0.85,0.85,0.875,0.8285714285714286,0.8124149659863945,0.0761954110403795,5
0.18173946653093612,0.042471493586885865,0.007398435047694615,0.0009641065568720557,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),,10.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 10, 'transform': None}",0.75,0.6996662958843161,0.9259725400457665,0.8721792392005158,0.784045584045584,0.7075122292103424,0.9160575858250277,0.8079190677445076,0.08903024247230895,5,0.87468671679198,0.6977777777777777,0.9780564263322884,0.962406015037594,0.918158567774936,0.8593350383631713,0.9746376811594203,0.8950083176053095,0.09173069571726514,3,0.75,0.7,0.925,0.875,0.8,0.725,0.9142857142857143,0.8127551020408162,0.08560488645373203,4
0.3639426571982248,0.12173331334682398,0.015952110290527344,0.008019176439565746,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),,50.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 50, 'transform': None}",0.7244814582023885,0.6996662958843161,0.8535714285714286,0.85,0.8484375,0.7376373626373626,0.7768707482993197,0.7843806847992594,0.061181593256610746,6,0.8145363408521303,0.7022222222222223,0.9341692789968652,0.9273182957393484,0.8797953964194374,0.8823529411764707,0.8659420289855073,0.8580480720559974,0.07357576813830242,7,0.725,0.7,0.85,0.85,0.85,0.75,0.7714285714285715,0.785204081632653,0.05965243633903682,6
0.35260462760925293,0.08049909825131495,0.01638637270246233,0.005039410892237054,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.75,0.6996662958843161,0.8272692601067886,0.85,0.8484375,0.7376373626373626,0.7493451880331611,0.7803365152373755,0.05594014175596876,7,0.8295739348370927,0.7022222222222223,0.9373040752351097,0.9273182957393484,0.8567774936061381,0.8823529411764707,0.8623188405797102,0.8568382576280131,0.07247924317203887,8,0.75,0.7,0.825,0.85,0.85,0.75,0.7428571428571429,0.7811224489795918,0.05528597418972967,7
0.22682370458330428,0.07891061035865916,0.009536402566092355,0.0019544463403247427,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),"PCA(random_state=42, svd_solver='full')",30.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.8233333333333335,0.6296296296296297,0.8381720430107527,0.9,0.85,0.6543326345213138,0.6857142857142857,0.7687402751727593,0.10068878891598165,8,0.8446115288220551,0.6666666666666667,0.9623824451410657,0.9448621553884712,0.9309462915601023,0.7698209718670077,0.8985507246376812,0.8596915405832929,0.0999638928056116,6,0.825,0.6333333333333333,0.85,0.9,0.85,0.675,0.6857142857142857,0.7741496598639455,0.09813352541419249,8
0.16207224982125418,0.1048527317607298,0.016688414982386997,0.007060051402253986,,,svd,,,,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': None}",0.6446291560102302,0.6296296296296297,0.8766209000762777,0.8251094434021263,0.7979166666666667,0.7433333333333334,0.7768707482993197,0.756301411059655,0.08455839544714948,9,0.7769423558897244,0.6888888888888889,0.9341692789968652,0.9097744360902256,0.8439897698209718,0.8797953964194374,0.8695652173913044,0.8433036204996311,0.07832574470069728,9,0.65,0.6333333333333333,0.875,0.825,0.8,0.75,0.7714285714285715,0.7578231292517007,0.08228164638740941,9
0.03937728064400809,0.06848282852181281,0.007491486413138253,0.0005418433592596957,,,svd,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.6446291560102302,0.6296296296296297,0.8766209000762777,0.8251094434021263,0.7979166666666667,0.7433333333333334,0.7768707482993197,0.756301411059655,0.08455839544714948,9,0.7769423558897244,0.6888888888888889,0.9341692789968652,0.9097744360902256,0.8439897698209718,0.8797953964194374,0.8695652173913044,0.8433036204996311,0.07832574470069728,9,0.65,0.6333333333333333,0.875,0.825,0.8,0.75,0.7714285714285715,0.7578231292517007,0.08228164638740941,9
0.6055872099740165,0.12478004850104667,0.02091291972569057,0.005379815521867458,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),"PCA(random_state=42, svd_solver='full')",50.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 50, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.6211538461538462,0.5982142857142857,0.845,0.8750781738586617,0.65,0.5715102974828374,0.6599439775910364,0.6887000829715239,0.11210625462409146,11,0.8045112781954887,0.5733333333333334,0.9498432601880877,0.9172932330827068,0.867007672634271,0.8107416879795397,0.7934782608695652,0.8166012466118563,0.11359550416773119,11,0.65,0.6,0.85,0.875,0.65,0.625,0.6571428571428571,0.7010204081632654,0.1039089203266426,11
0.17313323702130998,0.04334110418352177,0.008857148034232003,0.0032270570176627113,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>),"PCA(random_state=42, svd_solver='full')",10.0,5.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x751a8baab380>), 'select__k': 10, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 5}",0.690625,0.5622895622895623,0.8154874892148405,0.8251094434021263,0.7075122292103424,0.41984126984126985,0.6857142857142857,0.6723684685246326,0.1317176129104188,12,0.8145363408521303,0.5955555555555556,0.9153605015673981,0.87468671679198,0.7800511508951407,0.8286445012787723,0.8876811594202899,0.8137879894801809,0.09890159339369264,12,0.7,0.5666666666666667,0.825,0.825,0.725,0.575,0.6857142857142857,0.7003401360544218,0.0967183315189615,12
0.058506829398018975,0.02522743719341288,0.009511572974068778,0.003873109136848017,,,svd,,"PCA(random_state=42, svd_solver='full')",,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.6211538461538462,0.5248868778280543,0.7302867383512546,0.85,0.6261726078799249,0.6102098466505247,0.6285714285714286,0.6558973350621475,0.09658311665004418,13,0.7894736842105263,0.5555555555555556,0.755485893416928,0.8721804511278196,0.7851662404092071,0.8363171355498721,0.7644927536231884,0.7655245305561568,0.09375899675197094,13,0.65,0.5333333333333333,0.75,0.85,0.625,0.675,0.6285714285714286,0.6731292517006803,0.09378970305570905,13
