B.memory,B.GC,B.immature,cd4tconv.cd44,CD8.VacTet,B.naive.FO,Neutro,CD8.Ly6C,ILC1,mo0.CD11cneg,CD8.Tbethi.Ly6Clo,DC,cd4.treg,CD8.Tbethi.Ly6Chi,treg.cd103,B.plasma,cd4tconv.slec,CD8.CD44hi,CD8.CD103,NK,mo0.CD11c,treg.ly6c,ILC2,cd4tconv.mpec,Macro,Mo0,cd4tconv.cd103,CD8.GrzmB,cd4tconv.th2,cd4tconv.tbetmid,live.cd4tconv,cd4tconv.ly6c,NK.GrzmB,cd4tconv.tbethi,live.cd8,CD8.VacTet.MFI,Target
-0.6424975412012697,-0.2012812352481528,-0.0294685003557973,-1.6659142057918064,-2.413513853895308,-1.365365719192464,-2.2888129781896533,-0.8483447784715382,-0.1127548022166932,-0.1898658937667876,-1.2724018579700154,1.213231018716446,2.645258308482645,-1.6771629892065143,-3.103846873297507,-0.9555439947596198,-0.9339709686857728,-1.6723636483835689,0.8264713606361858,-1.458266794787786,2.8371847145327114,-3.035634368754039,1.528069861511002,-0.4479732909565447,-1.988343995381004,0.1502730319031393,-2.5885635545814636,-2.4749140569509502,-0.524680818953055,-1.0282958154065822,2.3026680032879523,-1.5480782762027094,-0.5411858824799284,-0.7133354399407469,1.5240278294664331,-0.1213874568986807,0
-0.172781962613714,-0.1841236698508963,-0.5742868970007016,0.1004405358754658,-0.0993216826744552,0.0833307733759333,-0.9529422940172408,-0.5099506820954739,-0.0705234526424083,-0.6834631882188101,0.6172191318531891,-0.9379898476922316,-0.43939982320702,0.2535652042410142,0.1767422181691765,-0.6777233771384873,-0.1871666975319143,0.1394921187320201,0.0220043060541845,-0.6291785729601456,-0.3867473225420987,1.0298864076061796,0.5512937468951661,0.3318490356091011,-0.2940193127578457,-0.7206315770970242,-0.1418027755455848,0.7752981949043243,0.0845128008522923,-0.1570915656343834,-0.3564821636193755,-0.8426963347533695,-0.6747939953517316,0.2421280866919998,-0.2719902964205257,-0.2018967670961601,1
0.0087662962621495,-0.010113976517776,-0.2707292014143504,-0.0961820579204664,-0.3175827659154622,-0.0130408667473663,-0.8527357878241658,-0.5287296339121916,-0.0991875358388258,-0.7717644343849479,0.7486259257825308,-1.0051430847840883,-0.3297228937894654,0.265873009428135,0.211697967089798,-0.4042309618822143,-0.2390779775051239,0.0420337872356069,0.3073070742306291,-0.8138143887243809,-0.6375194418235159,0.6296771428224741,0.5714262970498322,0.4479264523882887,-0.280382881611266,-0.8100778541686807,-0.5353527751603561,0.901562413183388,0.1213592304319643,0.0804485930890746,-0.0975026588093509,-0.9544435395662912,-0.7891751969563984,0.1603112093143486,-0.0458477915309701,-0.2611738941656907,1
0.0453311234418371,-0.4534996370412996,-0.748595576872851,0.3354043987419128,0.355231772581837,0.1480439256088787,-0.7317234858462656,-0.6296848249933771,0.0498664227057946,-0.6623980012760337,0.5768809358257457,-0.3684106853083183,-0.7326165794008804,0.313412189082739,-0.1211978331308188,-0.4356229452031168,-0.1225552034274709,0.3805184395635759,0.1527871682478227,-0.2166780176132197,0.2632702593354959,0.5940404191131833,0.1568391274943855,0.6175456640422964,0.0781545547818585,-0.5373267625606375,-0.2896257833932519,-0.2980146399757772,0.086058867691811,0.0326970166019411,-0.4276763815314828,-0.6563333238995465,-0.4611361055612116,0.3281795006319664,-0.2110284608348626,-0.097357566255528,1
0.2268793823177007,-0.2794899437081792,-0.4450378812865,0.1387818049459805,0.13697068934083,0.0516722854855791,-0.6315169796531906,-0.648463776810095,0.0212023395093771,-0.7506992474421713,0.7082877297550875,-0.4355639224001751,-0.6229396499833261,0.3257199942698598,-0.0862420842101973,-0.162130529946844,-0.1744664834006805,0.2830601080671628,0.4380899364242671,-0.4013138333774552,0.0124981400540785,0.1938311543294781,0.1769716776490515,0.7336230808214843,0.0917909859284382,-0.6267730396322939,-0.6831757830080231,-0.1717504216967133,0.1229052972714835,0.2702371753253988,-0.1686968767214586,-0.7680805287124682,-0.5755173071658783,0.2463626232543152,0.0151140440546931,-0.1566346933250587,1
0.4804375203353481,-0.9374016219056682,-0.859781024693491,0.1353760038238902,-0.8228358640703858,-0.3742309259983819,0.3362768623493251,-0.5412867768272727,0.0022520698459941,-0.5843878763340866,-0.310913768294793,-0.5517066627617093,-0.2520352136888646,-0.226031441692366,-1.107756030985595,-0.3269355193773727,-1.2455462269533546,0.368535230679878,-1.4846411594330824,-0.6683272253872071,0.051741870244651,0.0096825468865762,0.4939734391734628,0.3319321539554066,0.0701461054931869,-0.6728861052268199,-0.8178365637966956,-0.7480047884950998,-0.1904823690400007,0.5151556240480785,-0.255866031731937,0.1590259114319114,-0.4684135548431862,-1.4963354173205825,0.0553764465886001,-0.3539169787368019,0
-0.1154929758782504,-1.3609519398637608,-0.495756755531302,-0.0657802273827712,-1.1214082355480934,-0.8956235377596176,-0.2741425587202676,-0.557192857485262,0.0919705363537056,-0.7397374769418305,0.1764880606055643,-0.5588429371940918,-0.0567885355792754,-0.4241020754048642,-0.5108713989248898,-0.653002397759596,-0.3624563685582138,0.2850063001440926,-0.6941687509818237,-0.526689154903682,0.0678826732087751,-0.0791006595219786,0.4943989739240654,0.6596937395455916,0.1003351403353026,-0.8522211124391997,-0.7352771863511647,-0.9497913982698576,0.0177163921033616,0.5519913230402564,0.1001060487350892,-0.1520605359926273,-0.7117994730601634,-0.5570220817847159,0.3538017022813703,-0.4012150314469181,0
0.9117455782938508,-0.3355364491548664,-0.5529754649492237,-0.2723690100049676,-0.4274473026336829,-0.9719814295803516,0.5566637892202646,-0.5989552145017728,0.0811164804426711,-0.6656512686694998,-0.5540857416549353,-0.9653165681429344,0.5678997580987711,-0.4970854726146305,-0.4554369554799715,0.0499756556714166,-1.456118588884558,-0.2652380504252745,-0.6285301484807735,-0.9495386493805716,-0.5447151685135164,-0.1435330709530028,0.560603543837178,-0.0900320194943311,-0.1053331017428663,-0.8273117982113783,0.0668098309781997,-0.932350868351876,-0.1383037186614745,0.1876645056940899,-0.7014359218944405,-0.0088486306866322,-0.8066961284738354,-1.7095658484378506,-0.5221798662068993,-0.1908403014024988,0
0.3158150820802522,-0.7590867671129589,-0.1889511957870347,-0.4735252412116292,-0.7260196741113906,-1.493374041341587,-0.0537556318493277,-0.6148612951597623,0.1708349469503826,-0.8210008692772436,-0.0666839127545778,-0.9724528425753168,0.7631464362083605,-0.6951561063271288,0.1414476765807335,-0.2760912227108067,-0.5730287304894173,-0.3487669809610597,0.1619422599704846,-0.8079005788970465,-0.5285743655493923,-0.2323162773615576,0.5610290785877805,0.237729566095854,-0.0751440669007505,-1.006646805423758,0.1493692084237304,-1.1341374781266338,0.0698950424818882,0.2245002046862681,-0.3454638414274142,-0.3199350781111711,-1.0500820466908125,-0.7702525129019842,-0.2237546105141293,-0.2381383541126149,0
0.8117849613329146,0.3749795892696362,1.1024441693450415,-1.1198661798243743,1.203928228946423,0.3810150306811784,1.380556650522322,1.3660578570000237,-1.00838870726958,1.585893762987662,-0.2492208819155019,-0.3579345465054404,-1.406036993556965,0.4588243852131396,1.2035850457168662,-0.2125961213080335,0.9017548204674296,-1.0657661186380345,-1.13591058162311,0.6112698479658076,-0.9768358128772514,0.2129625731253706,-2.1197285136489517,1.22144157837367,0.403061268515501,1.4559163302315612,0.0261991152538626,0.3811905269284679,-0.9765456465527644,0.0843699186272128,-1.4997033502583432,1.0194674969274806,0.7962183818543642,-0.0204716480850981,-0.8128277793472003,-0.158836979860272,0
0.0095849533220478,1.2689302664042248,1.3942349383944472,-0.6984040292589453,1.4436564674220242,0.5661702535366447,1.6590865071556218,1.0873896104588383,-0.0319031921450265,1.6442305594828457,0.8426175164931973,1.8572085781532568,-0.7162491839579881,2.0971610422549514,0.0977853749060169,-0.2125961213080335,1.0261255771740256,-0.2332423292474039,-0.7822655008574813,1.8402200032219524,-0.2425986200564739,0.9931026973585676,-0.7110892317186983,0.9641944475493244,0.0957176865764625,1.5393097706757632,-0.2950845105436707,1.529045988549782,-0.8800648366612653,0.7426182809840686,0.6347461629418416,1.4280530901268025,1.597234484346375,0.7107718295452611,0.8953480319142056,-0.5074824684648486,1
0.164937139253247,1.1376757036743923,2.2812341074026117,-0.9217470381383588,1.6691679022973294,0.5837745186415221,1.863157726598625,2.0147516926118194,-0.0187823230272176,1.789339799783635,0.1009341920962688,1.7566664365766564,0.664801385086563,1.628065699609121,1.0193614772363602,-0.2125961213080335,0.5866655960131842,-0.9333440519049192,-0.290132516593847,2.1329555792957575,-0.78045639844909,0.2077381071588911,-0.8001319589432638,-0.1348156531757286,3.276892977630794,1.56134226262083,0.8048716197540806,1.7660716397038354,-0.7064138090433361,0.5285228213251675,1.4044171489298638,1.4284152250375206,2.338203775593394,0.3558877210178029,1.4820954345677635,-0.3544516254773155,1
0.2788889549107061,1.7067810977339797,1.2202229366545527,-1.2857289310593472,0.841845324028913,0.578402638981675,0.7376943430209322,0.6310652384640033,-1.5133534323102984,1.4806739721526896,-2.447898032713983,0.1023857080726584,-0.0097848150429504,-2.044934792203346,0.8746326989568062,1.877041668356855,0.300123576842203,-1.143938888645302,-0.619844292862394,0.898976912647366,-1.4708496053946294,0.2691501295259288,-1.877958596243092,-1.2958354570849464,0.3744279054175175,1.5318116997777491,0.884517936213528,0.3025729168877539,-0.3240613188365923,-2.6233954051547874,-1.1688993669360943,0.663762996071793,0.8250479826756262,-0.4181804135703496,-0.7816603257343397,-0.0553663701207564,0
0.6456820747193115,1.0757189559744469,0.8068913230711441,-0.5001013887882966,0.5634810764406467,0.0204629881812731,0.0383948375685554,1.1393647615848752,-1.4258513881655903,1.1419094339934346,-1.8595496436509356,1.0631188182900302,-1.2378148692195072,-0.6956636691245393,0.4710959550512896,3.3756386242487073,1.0722899912846169,-0.3872626037960873,-1.4089096323092902,0.939748446088683,-0.6911959523929005,0.1896339816618517,-1.4839593354202731,0.760785955137483,0.4400398285817253,1.572909203979294,0.4194178215283878,0.1675377925342756,-0.6193148438728778,-0.6869737756800915,-1.3777044269575212,1.645849658831568,0.5220950661133875,-0.0452331545533571,-1.049847441769887,-0.2017805274813517,0
-0.6820233382084703,-0.2205750739060909,-0.2479126707196818,1.5888246739920262,-1.2493349786972678,1.6236501980083338,-0.1449489860625988,-0.8228858404390988,0.2134915144380327,-0.886982958774171,-0.1184637045061561,1.634518938446255,-1.1834214009037922,-0.3977322396962574,-0.8809570854983944,0.2086794275643433,-0.6530982833865767,2.094897442974875,0.0517489822326962,0.3197122350146874,1.5326151893289113,0.4084810692254461,0.6778636151264767,-1.6845958076139171,-0.3040856136674162,-0.611988491837833,-0.2494936448038063,-0.4528109117233754,0.3420746285594634,-1.577947533180468,0.7079750784381927,-1.4171056826744628,9.516197353929913e-17,0.1288316653683458,0.6496989712282611,-0.1514424076500335,1
-0.5925832951269083,-0.1348816240218373,-0.3160182905624946,1.784232884886042,0.4090236731308935,1.7277989345916438,-0.6961827318442598,-0.9317872501115516,0.0231430536543243,-0.5192500644419503,1.4360688381042934,-1.0948724043386289,0.0231444391372397,-0.4404601196614132,0.9198569157274852,-0.6989961326956605,-0.5355163653196884,1.8692312101367063,2.328350491955174,0.2651230273375018,0.1575210894707328,1.3913971456226606,-0.2601879873954991,0.1413476810039218,-0.9063495076691258,-0.4281110183765367,1.596733105846675,0.1315413769083579,-0.1402883231188585,0.0125745401739819,0.1337721539877003,-0.9349984228464798,9.516197353929913e-17,0.3094976337965056,-1.5906124894456657,-0.3190880051004624,1
1.6920200166745654,1.5008377898612582,0.1225375390362109,1.5187924534798791,0.1233948378797452,-1.9084272466606569,-0.4765815247514796,-0.8707934325605851,0.0870787451256526,-0.8363945267256576,1.315185240308261,-0.3794521846478026,1.5091520852819158,0.6932292302762428,1.2014019386749044,-0.07067380913547,-0.3337664956801576,1.5128094626489703,0.9759978167371088,-1.2710815066118764,-0.1097444045669831,-1.1094730436993547,1.3998102318871362,0.1022418233886879,-1.2632352364755572,-0.9422132317577488,2.2061033479299947,0.4409946794181665,-0.1828362591691352,0.5675286499105273,-0.5894186992054123,-0.0300350916043699,9.516197353929913e-17,0.0469500902985123,-1.5547393014314943,-0.3253463674526728,0
-3.386493969915317,-2.1879814645864513,-2.198051554730581,1.4977655536357684,0.4307643854774031,1.257722220187763,0.531512242322804,1.864307203248422,3.5397887245897053,0.4695482778529232,0.3569099726367615,0.0005561880954341,0.8134075460345365,1.0624781515558552,-0.0512990065820631,-0.2125961213080335,2.9298088280414705,-0.9256614281812372,1.779703186653247,0.7347826710716154,1.4465231559904952,-1.5295259541466772,0.0807760302342324,-2.8970589495856425,0.2863272629450453,0.2246254975435677,0.1821905912555576,0.7659590345719288,3.8384696845170976,2.2753954415502458,1.7051651227721902,1.2880410666230486,9.516197353929913e-17,3.201476156675627,2.089025903134647,4.096355795047664,0
