B.plasma,cd4.treg,CD8.GrzmB,live.cd4tconv,Macro,B.memory,live.cd8,Mo0,DC,Neutro,NK,Target
-0.02303252954950362,-2.9370362901378826,-0.9374326323411908,0.8186922232734004,-0.19731822803294177,-1.0289396987943966,-0.6211676788779005,-1.0684860321405674,-0.613383729046714,-1.5166321634150217,-0.5392863591835998,0
-0.02303252954950362,-2.895684407802142,-0.7010787114126068,0.8145834452001043,-0.19731822803294177,1.7675615589057743,1.9394521548857167,-1.6801242035593924,-2.284411081913965,-1.5166321634150217,-0.5392863591835998,0
-0.02303252954950362,-3.20648569148302,-0.4082269981002018,0.8309665291881605,-0.19731822803294177,1.8203038423046307,2.279910216591298,-1.588948278355812,-1.6793433738469574,-1.5166321634150217,-0.5392863591835998,1
-0.02303252954950362,-0.08422635906074318,-1.37796851037397,0.5466777657450268,-0.19731822803294177,-0.2812975463981264,1.6024713117664324,-1.7187022601740767,-2.8517714293172185,-1.5166321634150217,-0.5392863591835998,0
-0.02303252954950362,-3.4092267963617533,-0.7765134190753421,0.7791326304186015,-0.19731822803294177,-0.3170340583615351,1.4885375567491586,-1.3206685541083776,-1.3865525863130446,-1.5166321634150217,-0.5392863591835998,0
-0.02303252954950362,-2.065414466599193,-1.1585732135928817,0.7282288049449855,-0.19731822803294177,-0.30771716268053323,1.117358955926327,-1.4009049303245438,-1.0301171058313408,-1.5166321634150217,-0.5392863591835998,1
-0.02303252954950362,-1.8577734380352924,6.549024361282685,0.7603608622119892,-0.19731822803294177,0.25593582437305235,1.2758244519431226,-0.9834579128129727,-1.0713874069253637,-1.5166321634150217,-0.5392863591835998,0
-0.02303252954950362,-0.734676116839685,6.794978234795967,0.6381490258979488,-0.19731822803294177,0.8981201380233336,1.4788815512639393,-1.8884159646626566,-3.560535749692574,-1.5166321634150217,-0.5392863591835998,0
-0.02303252954950362,-1.9606110398698244,6.721703927701615,0.7688022181810692,-0.19731822803294177,1.1233434026208697,1.4788815512639393,-1.1796720844386033,-1.312474085668179,-1.5166321634150217,-0.5392863591835998,1
-0.02303252954950362,-0.4030769911878969,5.8199354517779005,0.5819315824551324,-0.19731822803294177,0.04624586013424277,0.50923642884636,-1.3246398419960042,-1.1937120905034024,-1.5166321634150217,-0.5392863591835998,0
-0.02303252954950362,0.7199796381073029,6.539408165255364,0.487731693471955,-0.19731822803294177,-0.3117683531441664,-0.5192902492873747,-1.373342738413376,-1.160808295380727,-1.5166321634150217,-0.5392863591835998,1
-0.02303252954950362,-0.574312698818462,6.739730843102524,0.609531770566603,-0.19731822803294177,0.615504355843056,3.1822770923216246,-1.7822691421367312,-2.164581224690844,-1.5166321634150217,-0.5392863591835998,1
-0.02303252954950362,-1.0177435586690318,-1.11484990663156,0.6713962096877971,-0.19731822803294177,-0.528140341050645,1.7075920442393329,-0.8283214209405597,-0.1295726435916809,-1.5166321634150217,-0.5392863591835998,0
-0.02303252954950362,-2.172958419435305,-0.253531050684617,0.8113414484232718,-0.19731822803294177,-0.5382326424801492,2.8064414810740574,-1.2094294901174771,-0.664703306803769,-1.5166321634150217,-0.5392863591835998,1
-0.02303252954950362,-4.557335644446929,-0.12007910572807397,0.939850437394735,-0.19731822803294177,1.1164478630195707,5.057907049174053,-1.4432839562775166,-1.84858166151076,-1.5166321634150217,-0.5392863591835998,1
-0.02303252954950362,0.08685264840183839,-1.4452852709280168,0.5521358757054929,-0.19731822803294177,0.016543271037974486,1.1627957845236314,-1.536832962354543,-1.2320003931702368,-1.5166321634150217,-0.5392863591835998,0
-0.02303252954950362,1.754393113940422,-1.3528407760648162,0.2888135422806886,-0.19731822803294177,-0.20157999218375164,0.4611522875753541,-1.0764788420639793,-0.06713768342231635,-1.5166321634150217,-0.5392863591835998,1
-0.02303252954950362,-2.024434111708555,-0.6333326647889153,0.6816149403032593,-0.19731822803294177,1.838728228726836,3.983756622040306,-1.8583673990991145,-1.9179911169983812,-1.5166321634150217,-0.5392863591835998,1
0.19673570331467807,-0.4206232135069256,-1.6622244110086288,0.6153555979436023,-0.14268261410653382,0.4171711282503115,-0.20280929064117761,-1.0820405377497826,0.24502949833879656,-1.1181587778353086,-0.47350967290331025,0
0.504841892161158,-0.4725222702201576,-1.3037778611664574,0.6178125267668287,-0.2490044679913287,0.9138254989383322,0.07797014784792311,-1.313367294209248,-0.007802520241944252,-1.6573069215348386,-0.764738822418537,0
0.3824858322483504,-0.7160882497263752,-0.398331788127961,0.6415505653917052,0.16314921176874714,0.9728596686593648,0.14606395397363198,-1.2027635527130889,1.3370911349029115,-1.3175390201373542,-0.11661663179438904,1
-0.28381413045245873,-0.03392331715425712,-1.4959930843911513,0.5464794693987911,-0.40725523483087606,0.25427457132189035,-0.0689440148587972,-0.8677843128382073,-0.2911654293347924,-1.6351697508806302,-0.6917516315802843,0
0.1968084043313101,-0.2689185324673133,-1.2747046026094166,0.5998504173658821,-0.18830289855909224,1.2185943432624755,0.2979532041420699,-1.059699049129324,0.7571906017592611,-1.574367643580429,-0.8273754824846364,0
