B.plasma,cd4.treg,CD8.GrzmB,live.cd4tconv,Macro,B.memory,live.cd8,Mo0,DC,Neutro,NK,Target
2.084971446686288,0.11616689896558097,0.1494759690859702,0.6511581835521412,0.02630246633386156,-0.4958926460727324,1.9429768924348712,1.350157336566622,1.3259863986409743,0.30226110858688154,1.9979170039238587,1
2.7377729131658617,0.25938492327515494,0.1361102238567196,0.17658362508624081,0.015407522519486001,0.1451040706997938,1.3594733952783915,1.5761570383573174,2.137751275495464,0.5848663052058348,2.0144467034190674,1
0.29157826223592176,0.18823983525696508,1.1475506302270961,0.9838733276482077,0.18696772406154546,-0.47424319853574354,2.2677375183130812,1.1980463942030277,0.9482189010896435,1.0997858958387345,1.9993595025537447,1
0.9443797287154962,0.3314578595665394,1.1341848849978458,0.5092987691823074,0.17607278024716996,0.1667535182367829,1.6842340211566014,1.4240460959937224,1.7599837779441323,1.382391092457688,2.015889202048953,1
0.44227342791731694,-1.9323825655877795,0.8718404347350044,-1.7303124866081818,1.2307076337474598,-0.8554211911445935,-2.221315606090806,1.4306909121705704,0.9532199889388695,1.3449776866588452,0.7972210540259786,0
-2.459698660161981,-1.8619591114176017,1.0395936679861335,-1.1391438684190893,1.4013706679143587,-0.8152655272118774,-1.3631311213709016,1.6675557758020978,1.5527581890763897,0.999783608986194,1.1774884132431662,0
2.6992914487052055,-1.585549528381471,1.430729124461043,-1.7745629377436383,0.8197962474076215,0.3248399711140951,-1.949138528848622,1.3314007530049619,0.1786569673489585,1.3593030746954045,1.0380758608603096,0
-0.2026806393740922,-1.5151260742112926,1.598482357712172,-1.183394319554546,0.9904592815745203,0.3649956350468111,-1.090954044128718,1.5682656166364892,0.7781951674864792,1.014108997022753,1.4183432200774968,0
0.7419227044586258,-1.7247010030316925,0.9913837002230641,-1.5803727249023634,1.0733230511245426,-0.013805804420961049,-1.6937756481053274,1.5225859925471532,0.6640986425609794,1.1419921805874915,1.0243301656251553,0
-2.160049383620672,-1.6542775488615145,1.1591369334741932,-0.9892041067132707,1.2439860852914415,0.026349859511755107,-0.8355911633854233,1.7594508561786808,1.2636368426985,0.7967981029148407,1.4045975248423428,0
-0.7982356221596661,-1.919563997438094,-0.7769372574203557,0.6980348411219526,-0.059623028650521714,0.6083791840267813,0.37520742607313834,-0.8285788215117865,0.7951066800816385,-0.19672570670579115,0.05243317581284534,1
-0.6972222414371366,-1.2388098397551877,-1.012718485585278,1.4884466529696405,-0.31142429978706915,-0.0011439265197518006,0.7544103711767369,-0.19143325492657626,-0.06802085297424026,-0.17739301426542334,0.2452673864804026,1
-0.6701072481528688,-1.583907874144479,-0.9594549117306229,0.02286902381743471,-0.38895085544103686,1.3133705551115886,-0.08757621219389203,-0.8004324810162681,-0.6729035038602579,-0.5828208926368733,-0.2442563533461222,1
-0.7313696209736347,-1.3391020433748226,-0.35487801789689777,0.1099476348239881,0.03529414492449866,-0.13984790270930791,0.26628568231586935,-0.6442843860002364,1.5518218780207793,-0.041963321940521756,0.14590506012910964,1
-0.630356240251105,-0.6583478856919166,-0.5906592460618204,0.9003594466716759,-0.2165071262120488,-0.7493710132558408,0.645488627419468,-0.007138819415026309,0.6886943449649009,-0.022630629500154216,0.338739270796667,1
-0.6032412469668373,-1.0034459200812078,-0.5373956722071657,-0.5652181824805298,-0.29403368186601647,0.5651434683754994,-0.19649795595116124,-0.6161380455047181,0.0838116940788832,-0.4280585078716041,-0.1507844690298578,1
-0.6885086912233842,-0.3037663140948156,-1.0069414823000293,-0.1281224165639012,-0.5812171881362427,0.5939575207207086,-0.21341515255319463,-0.9278378601401261,0.3607075829772299,-0.12733652466722284,-0.3480116110802929,1
-0.5874953105008546,0.3769878435880912,-1.2427227104649516,0.6622893952837863,-0.83301845927279,-0.015565589825824183,0.16578779255040405,-0.29069229355491605,-0.5024199500786485,-0.10800383222685475,-0.15517740041273537,1
-0.5603803172165869,0.03188980919879945,-1.189459136610297,-0.8032882338684193,-0.9105450149267578,1.2989488918055163,-0.676198790820225,-0.8996915196446077,-1.1073026009646665,-0.5134317105983046,-0.6447011402392602,1
-0.3426754430818809,-0.5870158135616094,-0.2137659295702475,0.22626445547416343,-0.19698715519239743,0.21367702854176446,-0.05383402847307158,-1.1161104660248735,-0.5499512664977885,-0.44064274886919397,0.2833893526798988,1
0.29063210094345066,0.9144421194225142,0.2770954274406375,-0.8700971865665643,-0.567166674556316,3.092754376914257,-0.8894220274708858,-1.308728178242946,-1.3040771334365546,-0.879201701205069,-0.44452656408296737,1
-0.44606647959067236,-0.2803222150564086,-1.1528215870498772,0.3718624051204032,-0.4649923626032191,-0.0171688183037738,0.16365455527802633,-0.7020413475232644,-0.2538373244494235,-0.9738068003578184,0.07119267995867241,1
0.18724106443465913,1.2211357179277145,-0.6619602300389921,-0.7244992369203247,-0.8351718819671377,2.8619085300687193,-0.6719334437197877,-0.8946590597413372,-1.0079631913881892,-1.4123657526936935,-0.6567232368041936,1
-0.22381560900826372,-0.7110469758334307,-0.5276913609325838,0.933659254496082,-0.19040418848208113,-2.1253205995933535,0.9397338409165953,-0.7302077267748348,0.6958521612367667,-0.6813814402840983,0.6062281442012877,1
0.40949193501706765,0.7904109571506923,-0.036830003921698634,-0.1627023875446456,-0.5605837078459998,0.7537567487791397,0.10414584191878115,-0.9228254389929075,-0.058273705701998954,-1.1199403926199734,-0.12168777256157833,1
-0.4376753995392044,0.4120880587123587,-1.8450626933209553,0.19059776612935136,-0.5630115084620069,0.6815662753864544,-0.7254960802490051,-1.188134850366914,0.11108848437988499,-1.308704683299027,-1.391711928965624,0
