live.cd8,CD8.CD103,CD8.Tbethi.Ly6Chi,cd4tconv.ly6c,cd4tconv.cd103,cd4tconv.tbethi,ILC2,Mo0,CD8.GrzmB,Macro,cd4tconv.th2,CD8.Ly6C,B.immature,live.cd4tconv,cd4tconv.cd44,NK.GrzmB,ILC1,CD8.VacTet,cd4.treg,treg.cd103,B.GC,CD8.Tbethi.Ly6Clo,cd4tconv.slec,NK,Neutro,CD8.CD44hi,CD8.VacTet.MFI,mo0.CD11cneg,mo0.CD11c,DC,B.naive.FO,cd4tconv.tbetmid,B.plasma,B.memory,cd4tconv.mpec,treg.ly6c,Target
-0.2209181715866377,0.1733523448716703,0.2684389875253907,-0.5215330194228118,-0.2622505289132588,0.3346972825237162,0.1498214287715484,-0.5740289104719242,0.7190031495815842,0.1574919912079198,-0.0323079037074298,-0.5666030623318619,-0.680759418669327,-0.2549155284879545,-0.0014075046529945,-0.4167912029842165,0.0989751661058358,-0.5021074859428353,0.0599195463974407,-0.0696781544324762,0.1357625858801863,0.5689005125832927,-0.0581981328243182,-0.51029118307431,-1.0263646400378506,0.0002602600801353,-0.0799584131028396,-0.4915735663773183,-0.3784131765780615,-0.9073880182716894,-0.0866715496783588,0.179085611087567,-0.2405817127597064,-0.2640610811097487,0.5787949388902344,0.1549570031729936,1
-0.0241725750569508,0.5130872486837245,0.2756916681124781,-0.6204594758800437,-0.6228935545933215,0.2717336860743056,0.1643620188032707,-0.6614098538837351,0.8556484563000235,0.1705442171124545,-0.0066561580814478,-0.5856903417851391,-0.3651205933686086,-0.0039063875809476,-0.1767100016118126,-0.537937187117508,0.0692717951284057,-0.6525143536887104,0.1451094917452238,-0.0305996606851944,0.2510335641486416,0.6464783037722707,-0.1056032489889044,-0.7093472029526611,-0.928744173826505,-0.0900835188465341,-0.1521521347639073,-0.5779314268364423,-0.5248306219946864,-0.9714785370612748,-0.1684991240792903,0.3507507452217921,-0.1349172453606941,-0.1002294473923106,0.6362555187922259,-0.0294971339678182,1
-0.0916340002621302,0.6912193619104325,0.1272155447423663,-0.4549671091753371,0.3462423345318072,0.2336724398566313,0.4570620673493278,-0.5478276169201044,0.1652081816572008,0.2622831326334343,-0.0595321047186999,-0.6379419024091717,-0.8116633575728482,-0.0258908354368416,0.2490557471911424,-0.4076789427363586,0.1888478550839368,-0.0991254006346445,0.4136353044248756,0.0164777961278896,0.4423852274892389,0.5781628775166141,-0.0905015720818295,-0.5587605477025208,-0.7799615699264412,0.2093877446677807,-0.0664769736216783,-0.4371238990337642,-0.2531936971552189,-0.3816180249431015,-0.2008823729145631,0.6472892915950208,-0.0159745330000857,-0.0351099030336576,0.6710852104718504,0.0454322924973966,1
0.3715757726841752,-0.1727722605314468,0.2367412083459878,-0.7672001920001398,-0.1269821820759948,0.1421074795361119,0.4406012584920748,-0.0441366469892269,0.3879819772594725,-0.0901982423147474,-0.0533524496514918,-0.5845393551891207,-0.6675748638372473,0.3614520959657349,-0.4729765265367726,-0.538779302388077,0.2523967419755287,0.0677259640273121,0.0397206896564605,-0.0054748040198762,0.4131329994489405,0.4587085858879782,-0.1422349537195692,-0.2359394048521733,-0.6397390480324757,-0.2314340560880065,-0.1000471627992145,-0.1379783960629172,-0.3839500898994109,-0.4210647455657349,-0.2815388974818338,0.5736228540225681,-0.2289717193121917,0.609546156407121,0.7019031277752913,-0.1976040004573308,1
-0.0521765447093673,-0.0808045092484026,0.0208624371386513,-0.6278214590357301,-0.3234915590701362,0.1972246449422876,0.2001410210818147,-0.6607350192494237,0.2393785309081698,-0.1354335473420901,0.0387683833140849,-0.5677758613092537,-0.5897970642681206,0.2991754211947852,-0.2788219444764777,-0.3487573155440876,0.1263500915470959,-0.6244412239068857,-0.0447078746940683,-0.5535574938542273,0.0149901161858403,0.2849777183277883,-0.148312931381887,-0.6131975639619888,-0.9600087397729562,-0.32265673849186,-0.0987120953214222,-0.5567588233083519,-0.5872805957322008,-1.1104164417637976,-0.0613598066795221,-0.0005918245958315,-0.1782172008190836,-0.3217378263818287,0.3809331682329622,0.1533921875803981,1
-0.3957184740735268,0.2369598044457317,0.0905769158681033,-0.6283896257267625,-0.472841783203019,0.5425402373898061,0.0788678287681944,-0.705591310631656,0.8503031325382044,0.4033867143565652,-0.3160119145173655,-0.4533154570597543,-0.5744148213225919,0.0131127581004926,0.2289735730100823,-0.397357485388675,-0.0914977346903199,-0.2915016627593692,0.2747504216668812,-0.8851024534000604,-0.3202611374429193,0.3373262579853685,0.0402986814345438,-0.8642649115290634,-1.2361564316130818,-0.0220127639504236,0.0733555313683348,-0.6488278931884692,-0.2861807007605066,-1.0065003649215871,-0.0305748542460074,0.1597893399103172,-0.4074330031265143,-0.2352597045537399,0.7465227170337617,0.0291242653586314,1
-0.1989728775438398,0.5766947082577858,0.0978295964551907,-0.7273160821839946,-0.8334848088830817,0.4795766409403953,0.0934084187999166,-0.7929722540434669,0.9869484392566438,0.4164389402610999,-0.2903601688913836,-0.4724027365130316,-0.2587759960218734,0.2641218990074995,0.0536710760512642,-0.5185034695219669,-0.1212011056677501,-0.4419085305052445,0.3599403670146642,-0.8460239596527788,-0.204990159174464,0.4149040491743466,-0.0071064347300423,-1.0633209314074148,-1.138535965401736,-0.1123565428770928,0.001161809707267,-0.7351857536475932,-0.4325981461771315,-1.070590883711173,-0.1124024286469391,0.3314544740445424,-0.301768535727502,-0.0714280708363019,0.8039832969357531,-0.1553298717821804,1
-0.2664343027490193,0.7548268214844939,-0.050646526914921,-0.5618237154792879,0.1356510802420468,0.4415153947227211,0.3861084673459735,-0.6793900170798364,0.2965081646138209,0.5081778557820796,-0.3432361155286355,-0.524654297137064,-0.7053187602261131,0.2421374511516053,0.4794368248542194,-0.3882452251408173,-0.0016250457122189,0.1114804225488214,0.6284661796943157,-0.7989465028396944,-0.0136384958338666,0.3465886229186899,0.0079952421770325,-0.9127342761572744,-0.9897533615016724,0.1871147206372219,0.086836970849496,-0.5943782258449151,-0.160961221337664,-0.4807303715929995,-0.1447856774822117,0.6279930204177712,-0.1828258233668936,-0.0063085264776487,0.8388129886153778,-0.0804004453169654,1
0.1967754701972861,-0.1091648009573855,0.0588791366887003,-0.8740567983040904,-0.337573436365755,0.3499504344022017,0.3696476584887208,-0.1756990471489587,0.5192819602160927,0.155696480833898,-0.3370564604614277,-0.4712517499170132,-0.5612302664905122,0.6294803825541821,-0.2425954488736957,-0.5193455847925358,0.0619238411793728,0.2783317872107781,0.2545515649259006,-0.8208991029874602,-0.042890723874165,0.2271343312900539,-0.0437381394607071,-0.589913133306927,-0.8495308396077068,-0.2537070801185653,0.0532667816719598,-0.295232722874068,-0.291717614081856,-0.5201770922156331,-0.2254422020494823,0.5543265828453184,-0.3958230096789996,0.6383475329631297,0.8696309059188184,-0.323436738271693,1
-0.2269768471962564,-0.0171970496743409,-0.156999634518636,-0.7346780653396809,-0.5340828133598968,0.4050675998083773,0.1291874210784607,-0.7922974194091555,0.3706785138647898,0.1104611758065553,-0.2449356274958505,-0.4544882560371461,-0.4834524669213855,0.5672037077832324,-0.0484408668134008,-0.3293235979485464,-0.0641228092490598,-0.4138354007234198,0.1701230005753718,-1.368981792821811,-0.4410336071372653,0.0534034637298641,-0.0498161171230249,-0.9671712924167424,-1.1698005313481874,-0.3449297625224188,0.0546018491497521,-0.7140131501195027,-0.4950481199146458,-1.2095287884136958,-0.0052631112471705,-0.0198880957730811,-0.3450684911858915,-0.29293644982582,0.5486609463764893,0.0275594497660359,1
