live.cd8,B.memory,NK,Mo0,Macro,B.plasma,CD8.GrzmB,live.cd4tconv,cd4.treg,DC,Neutro,Target
-0.7029470821933517,-1.5290460696437247,-0.49483105841445896,0.3552878172990411,-0.5516386032999028,0.293026485370102,-0.4432340984922149,1.5992988137159028,-2.104069202250247,-0.07420166251600117,-0.6114422319626472,0
1.1594863083660873,1.8973675336438802,-0.49483105841445896,-0.9827832759940731,-0.5516386032999028,0.293026485370102,-0.3690785609937419,1.55806398251169,-2.0600232803050766,-1.2300639597142005,-0.6114422319626472,0
1.407114032655657,1.9619900246256696,-0.49483105841445896,-0.7833191555057114,-0.5516386032999028,0.293026485370102,-0.2771969618956169,1.7224811622183573,-2.3910730006133285,-0.8115340357086175,-0.6114422319626472,1
0.9143876935975803,-0.6129974055109716,-0.49483105841445896,-1.067179876474044,-0.5516386032999028,0.293026485370102,-0.5814512886049755,-1.1305809805193907,0.9345988450329669,-1.6225114162824292,-0.6114422319626472,0
0.8315194650311768,-0.6567835723822765,-0.49483105841445896,-0.1964078724845493,-0.5516386032999028,0.293026485370102,-0.3927460392855895,1.2022870732968272,-2.607022514303255,-0.6090084267191975,-0.6114422319626472,0
0.5615475578709078,-0.6453680444922409,-0.49483105841445896,-0.37193971575782653,-0.5516386032999028,0.293026485370102,-0.5126164831846984,0.6914270040477178,-1.175661965704446,-0.36245930077843547,-0.6114422319626472,1
0.6768053666021077,0.04524786603389862,-0.49483105841445896,0.5413024807158284,-0.5516386032999028,0.293026485370102,1.9056257813873603,1.0138975619637598,-0.9544933025107097,-0.391006281141592,-0.6114422319626472,0
0.8244962955633902,0.832084296752627,-0.49483105841445896,-1.4384598467628131,-0.5516386032999028,0.293026485370102,1.9827932834899376,-0.212594682608534,0.24177284432576007,-2.1127690737142406,-0.6114422319626472,0
0.8244962955633902,1.1080391369190465,-0.49483105841445896,0.11204786023052897,-0.5516386032999028,0.293026485370102,1.959803626258689,1.0986132322458646,-1.0640306857586146,-0.5577677658278885,-0.6114422319626472,1
0.1192375807899165,-0.21167479543904016,-0.49483105841445896,-0.2050957957926246,-0.5516386032999028,0.293026485370102,1.676875694415716,-0.7767811024502139,0.5949753681422316,-0.4756191927866038,-0.6114422319626472,0
-0.6288478644524337,-0.6503317662412944,-0.49483105841445896,-0.3116423471704811,-0.5516386032999028,0.293026485370102,1.9026087204378526,-1.7221513444990595,1.7911981720359402,-0.4528593880761803,-0.6114422319626472,1
2.063438793455781,0.4858092654434535,-0.49483105841445896,-1.206244132466595,-0.5516386032999028,0.293026485370102,1.9654595324342325,-0.499791428712973,0.41258380126540595,-1.1471767383858418,-0.6114422319626472,1
0.9908458853276024,-0.9154415782579164,-0.49483105841445896,0.8806921149628923,-0.5516386032999028,0.293026485370102,-0.49889838908163,0.12106705018251476,-0.05973619816003512,0.26045413571762244,-0.6114422319626472,0
1.790079670590609,-0.9278071721625553,-0.49483105841445896,0.04694805742075277,-0.5516386032999028,0.293026485370102,-0.22866143904764005,1.5255279858059707,-1.2902123146785327,-0.10969980378563927,-0.6114422319626472,1
3.4276537440371566,1.0995903759442953,-0.49483105841445896,-0.464651636366133,-0.5516386032999028,0.293026485370102,-0.18679117656335792,2.8152171279142,-3.829929667519144,-0.928597443208993,-0.6114422319626472,1
0.5945954416781523,-0.24806789737385337,-0.49483105841445896,-0.669307308113369,-0.5516386032999028,0.293026485370102,-0.6025717783431157,-1.0758045387406057,1.1168235028604834,-0.5021035022147946,-0.6114422319626472,0
0.08426420868732203,-0.5153234597443304,-0.49483105841445896,0.3378020742364479,-0.5516386032999028,0.293026485370102,-0.573567515674561,-3.718452006521913,2.8930027971714356,0.3036408713285103,-0.6114422319626472,1
2.6463844608741125,1.9845645069705085,-0.49483105841445896,-1.3727230781072048,-0.5516386032999028,0.293026485370102,-0.347823383668825,0.22362007800080266,-1.1320117758982535,-0.9766084901434062,-0.6114422319626472,1
-0.39865957289624515,0.24280144732196532,-0.14727464439244123,0.32563484109989754,-0.24964817685686985,1.6147912015145058,-0.6706359698485114,-0.44134472398248603,0.5762860245127985,0.519569279203562,0.16969583535093624,0
-0.19443831571101877,0.8513272926695852,-1.6860958375562134,-0.18043502240394907,-0.8373267931918396,3.4678519643713517,-0.558174130994351,-0.4166875038797607,0.5210057888403531,0.34468345384555615,-0.8872107340864547,0
-0.14491117523253555,0.9236589183514866,1.7385069686955807,0.06153102259086739,1.4407928537926709,2.7319588796817755,-0.2740923609172668,-0.1784575488044221,0.26157169501296124,1.2749565981215545,-0.22115460226549988,1
