Experiment,Treatment,Tissue,Mouse,Target,Timepoint_pre,Timepoint_peak,live.cd4tconv,cd4.treg,treg.cd103,treg.ly6c,cd4tconv.cd103,cd4tconv.ly6c,cd4tconv.cd44,cd4tconv.tbethi,cd4tconv.tbetmid,cd4tconv.th2,cd4tconv.mpec,cd4tconv.slec,live.cd8,CD8.CD44hi,CD8.CD103,CD8.GrzmB,CD8.Tbethi.Ly6Chi,CD8.Tbethi.Ly6Clo,CD8.VacTet,CD8.Ly6C,CD8.VacTet.MFI,ILC1,ILC2,NK,Neutro,Macro,Mo0,mo0.CD11c,mo0.CD11cneg,DC,B.naive.FO,B.memory,B.plasma,B.GC,B.immature,NK.GrzmB
C57BL/6,Intramuscular ,Spleen,3,Yes,PBS,4.50E+06,-0.04570799478173829,0.3331260255528502,,,,,,,,,,,-0.3116357321575711,,,2.6788519607317087,,,,,,,,-0.4779020149500558,-1.9204897069443396,-0.5849406425333464,-0.16441012122694856,,,-0.09953338361149099,,0.1740272979720244,0.4853444015836976,,,
C57BL/6,Intranasal,Spleen,1,no,PBS,4.50E+02,-0.0035716602135043114,0.022590688135135737,,,,,,,,,,,0.09284869179168952,,,-0.4237987522322291,,,,,,,,0.040630537761775935,-0.4694698704031334,-1.432868577145196,-0.12648018704710212,,,-0.278295777391776,,0.31625656055972323,0.0,,,
C57BL/6,Intranasal,Spleen,1,Maybe,PBS,4.50E+04,0.0180624077364366,-0.11185941212150025,,,,,,,,,,,0.36087002914359395,,,0.710483182080393,,,,,,,,0.040630537761775935,-0.5849424639857523,-0.8479541622515883,-0.02368146004423465,,,-0.6629502486340623,,-0.22947940751614537,-0.1699049663764394,,,
C57BL/6,Intranasal,Spleen,1,Yes,PBS,4.50E+06,0.009143871344872285,-0.03562388385744314,,,,,,,,,,,0.20320399190696348,,,1.5495398948204262,,,,,,,,0.1186119634334612,0.5579825992195783,-0.9474829663004402,-0.04317943681526692,,,-0.30932200573024854,,0.4043867976699928,0.0,,,
C57BL/6,Intranasal,Spleen,2,no,PBS,4.50E+02,-0.017859700690416307,0.10321504016391868,,,,,,,,,,,0.01337525979197324,,,0.044392753212013115,,,,,,,,-0.8362746216330669,-0.9593190872739261,-0.30483841773836023,0.011820279685164733,,,-0.1255286962203686,,-0.16839601798573028,0.6779637205645092,,,
C57BL/6,Intranasal,Spleen,2,Maybe,PBS,4.50E+04,-0.03271557133869505,0.19748692915277283,,,,,,,,,,,-0.1573062346743558,,,1.0660656395432846,,,,,,,,-0.7367732861092848,-0.27129349383970947,0.25152777551527966,-0.06218028857609423,,,-0.17896696535794185,,0.18344468125930635,0.0,,,
C57BL/6,Intranasal,Spleen,2,Yes,PBS,4.50E+06,-0.027633865233953964,0.17162223485313963,,,,,,,,,,,-0.19316853551291924,,,1.2094277778605513,,,,,,,,-0.5144495432790687,-0.08488639948681893,-0.07038589307085714,-0.14352622835879333,,,0.07038818291396257,,0.24663804633354544,1.4852413629777268,,,
C57BL/6,Intranasal,Spleen,3,no,PBS,4.50E+02,-0.0028450578038829912,-0.01837851468188351,,,,,,,,,,,0.11301761793078716,,,0.8020448466293493,,,,,,,,-0.5636980224837527,-0.04439275321201307,0.07399678507269367,0.10943916091059143,,,-0.10128155750781365,,-0.17687595270247716,0.5848823621270018,,,
C57BL/6,Intranasal,Spleen,3,Maybe,PBS,4.50E+04,-0.009393233147531516,0.09603113764795569,,,,,,,,,,,-0.10465606207644473,,,-1.584888520153944,,,,,,,,-0.2800170226333357,0.24100137384091877,0.6100272996113195,-0.2066725251053956,,,0.024247138712555075,,0.24207264437743425,0.41497739575056247,,,
C57BL/6,Intranasal,Spleen,3,Yes,PBS,4.50E+06,-0.03314741931378443,0.23052196572700215,,,,,,,,,,,-0.038854064941577456,,,1.3870002754026574,,,,,,,,-0.043055867485305974,0.24100137384091877,0.0,-0.03205237276377374,,,0.2670999373971111,,0.16992346011545378,0.5848823621270018,,,
