mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__C,param_classify__max_iter,param_classify__n_jobs,param_classify__penalty,param_classify__random_state,param_classify__solver,param_classify__tol,param_impute,param_select,param_select__k,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.11966776847839355,0.010344505310058594,0.009617328643798828,7.724761962890625e-05,,10.0,500,2,l2,42,lbfgs,0.0001,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>),9,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 500, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>), 'select__k': 9, 'transform': None}",0.5667283077161118,0.6556194783052671,0.6111738930106895,0.04444558529457765,1,0.5615714285714286,0.6684057971014492,0.6149886128364389,0.0534171842650103,4,0.6176470588235294,0.6686390532544378,0.6431430560389837,0.025495997215454203,1
0.10880005359649658,0.00012576580047607422,0.00941765308380127,1.9431114196777344e-05,,1.0,200,2,l2,42,lbfgs,0.0001,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>),9,,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 200, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>), 'select__k': 9, 'transform': None}",0.5622612681436211,0.646387348422533,0.604324308283077,0.04206304013945594,2,0.5611428571428572,0.6471014492753623,0.6041221532091097,0.04297929606625256,13,0.611764705882353,0.6627218934911243,0.6372432996867387,0.025478593804385663,2
0.11459195613861084,0.0013397932052612305,0.008822798728942871,3.445148468017578e-05,,10.0,500,2,l2,42,lbfgs,1e-06,,SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>),7,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 500, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>), 'select__k': 7, 'transform': None}",0.5636349619080326,0.6361437611002525,0.5998893615041425,0.03625439959610993,3,0.5582857142857144,0.6527536231884058,0.6055196687370601,0.047233954451345705,10,0.5941176470588235,0.650887573964497,0.6225026105116602,0.028384963452836753,34
0.13948452472686768,0.021791815757751465,0.009595632553100586,0.00011992454528808594,,10.0,1000,2,l2,42,lbfgs,1e-08,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>),9,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-08, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>), 'select__k': 9, 'transform': None}",0.5416837335666003,0.6574670213343466,0.5995753774504735,0.05789164388387319,4,0.47628571428571426,0.6644202898550725,0.5703530020703934,0.09406728778467913,187,0.5705882352941176,0.6686390532544378,0.6196136442742777,0.04902540898016011,38
0.13645386695861816,0.05035591125488281,0.007454872131347656,0.0005538463592529297,,100.0,100,2,l2,42,lbfgs,1e-06,,SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 100, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>), 'select__k': 9, 'transform': None}",0.5521120881831203,0.6412655258809105,0.5966888070320153,0.04457671884889509,5,0.5627142857142858,0.65,0.6063571428571429,0.043642857142857094,9,0.5882352941176471,0.6568047337278107,0.6225200139227289,0.0342847198050818,30
0.07854950428009033,0.00010025501251220703,0.006163477897644043,7.212162017822266e-05,,100.0,500,2,l2,42,lbfgs,1e-08,,SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>),7,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 500, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-08, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>), 'select__k': 7, 'transform': None}",0.5579747244752229,0.6330003800010857,0.5954875522381543,0.03751282776293141,6,0.49157142857142855,0.6514492753623189,0.5715103519668737,0.07993892339544517,175,0.5764705882352941,0.6449704142011834,0.6107205012182387,0.034249912982944664,136
0.07094955444335938,0.007117033004760742,0.005563616752624512,0.0005470514297485352,,100.0,2000,2,l2,42,lbfgs,1e-06,,SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 2000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>), 'select__k': 9, 'transform': None}",0.5385523996438242,0.6504271158086319,0.594489757726228,0.055937358082403854,7,0.5589285714285714,0.6742028985507246,0.6165657349896481,0.057637163561076565,2,0.6058823529411764,0.6627218934911243,0.6343021232161503,0.028419770274973943,5
0.12024140357971191,0.006619691848754883,0.008657455444335938,0.00017118453979492188,,100.0,500,2,l2,42,lbfgs,1e-06,,SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 500, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>), 'select__k': 9, 'transform': None}",0.543790508236728,0.6433201739590265,0.5935553410978773,0.049764832861149244,8,0.5357142857142857,0.6557971014492754,0.5957556935817805,0.060041407867494845,21,0.6058823529411764,0.6568047337278107,0.6313435433344936,0.025461190393317124,8
0.11900782585144043,0.012571096420288086,0.008677959442138672,6.794929504394531e-05,,10.0,200,2,l2,42,lbfgs,1e-08,,SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>),7,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 200, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-08, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>), 'select__k': 7, 'transform': None}",0.5480570909990925,0.6361437611002525,0.5921004260496725,0.04404333505058,9,0.5354285714285715,0.6527536231884058,0.5940910973084886,0.05866252587991716,25,0.611764705882353,0.650887573964497,0.631326139923425,0.019561434041072023,11
0.13779973983764648,0.007508039474487305,0.010326743125915527,0.00025141239166259766,,10.0,100,2,l2,42,lbfgs,1e-06,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>),7,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 100, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7f3cc3db3420>), 'select__k': 7, 'transform': None}",0.5330008452640199,0.6504271158086319,0.5917139805363258,0.05871313527230598,10,0.5452857142857143,0.6736231884057972,0.6094544513457557,0.06416873706004145,7,0.6058823529411764,0.6627218934911243,0.6343021232161503,0.028419770274973943,5
