mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__ccp_alpha,param_classify__criterion,param_classify__max_features,param_classify__n_estimators,param_classify__n_jobs,param_classify__random_state,param_impute,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.30078399181365967,0.008240818977355957,0.08485543727874756,0.006385207176208496,,0.02,entropy,sqrt,100,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6571510957324106,0.6660058344408477,0.6615784650866292,0.004427369354218558,1,0.6731428571428572,0.6804347826086957,0.6767888198757764,0.0036459627329192834,73,0.6588235294117647,0.6804733727810651,0.6696484510964149,0.010824921684650213,1
0.28875625133514404,0.0054215192794799805,0.08368051052093506,0.004797816276550293,,0.02,entropy,sqrt,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6571510957324106,0.6660058344408477,0.6615784650866292,0.004427369354218558,1,0.6731428571428572,0.6804347826086957,0.6767888198757764,0.0036459627329192834,73,0.6588235294117647,0.6804733727810651,0.6696484510964149,0.010824921684650213,1
0.30394792556762695,0.004545450210571289,0.07565176486968994,0.0010257959365844727,,0.02,log_loss,log2,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6571510957324106,0.6660058344408477,0.6615784650866292,0.004427369354218558,1,0.6731428571428572,0.6804347826086957,0.6767888198757764,0.0036459627329192834,73,0.6588235294117647,0.6804733727810651,0.6696484510964149,0.010824921684650213,1
0.271655797958374,0.0006165504455566406,0.08625590801239014,0.006881833076477051,,0.02,entropy,log2,100,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6571510957324106,0.6660058344408477,0.6615784650866292,0.004427369354218558,1,0.6731428571428572,0.6804347826086957,0.6767888198757764,0.0036459627329192834,73,0.6588235294117647,0.6804733727810651,0.6696484510964149,0.010824921684650213,1
0.284883975982666,0.007985353469848633,0.08316671848297119,0.005222678184509277,,0.02,entropy,log2,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6571510957324106,0.6660058344408477,0.6615784650866292,0.004427369354218558,1,0.6731428571428572,0.6804347826086957,0.6767888198757764,0.0036459627329192834,73,0.6588235294117647,0.6804733727810651,0.6696484510964149,0.010824921684650213,1
0.2807023525238037,0.0035033226013183594,0.08831179141998291,0.01267540454864502,,0.02,log_loss,sqrt,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6571510957324106,0.6660058344408477,0.6615784650866292,0.004427369354218558,1,0.6731428571428572,0.6804347826086957,0.6767888198757764,0.0036459627329192834,73,0.6588235294117647,0.6804733727810651,0.6696484510964149,0.010824921684650213,1
0.27397310733795166,0.0038906335830688477,0.0792926549911499,0.0003832578659057617,,0.02,log_loss,sqrt,100,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6571510957324106,0.6660058344408477,0.6615784650866292,0.004427369354218558,1,0.6731428571428572,0.6804347826086957,0.6767888198757764,0.0036459627329192834,73,0.6588235294117647,0.6804733727810651,0.6696484510964149,0.010824921684650213,1
0.2952536344528198,0.005784153938293457,0.09421873092651367,0.0034668445587158203,,0.02,log_loss,log2,100,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6571510957324106,0.6660058344408477,0.6615784650866292,0.004427369354218558,1,0.6731428571428572,0.6804347826086957,0.6767888198757764,0.0036459627329192834,73,0.6588235294117647,0.6804733727810651,0.6696484510964149,0.010824921684650213,1
1.7602516412734985,0.015617728233337402,0.4127485752105713,0.022165536880493164,,0.02,log_loss,log2,750,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 750, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6550459344576991,0.6587948098813915,0.6569203721695454,0.0018744377118461997,9,0.6747142857142857,0.6778260869565218,0.6762701863354037,0.0015559006211180448,85,0.6588235294117647,0.6745562130177515,0.6666898712147581,0.007866341802993393,25
2.6734132766723633,0.008928298950195312,0.5290021896362305,0.01828908920288086,,0.02,log_loss,log2,1000,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6550459344576991,0.6587948098813915,0.6569203721695454,0.0018744377118461997,9,0.6722857142857143,0.6778260869565218,0.6750559006211181,0.0027701863354037677,177,0.6588235294117647,0.6745562130177515,0.6666898712147581,0.007866341802993393,25
