mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__C,param_classify__max_iter,param_classify__n_jobs,param_classify__penalty,param_classify__random_state,param_classify__solver,param_impute,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,split7_test_f1_weighted_scorer,split8_test_f1_weighted_scorer,split9_test_f1_weighted_scorer,split10_test_f1_weighted_scorer,split11_test_f1_weighted_scorer,split12_test_f1_weighted_scorer,split13_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,split7_test_roc_auc_scorer,split8_test_roc_auc_scorer,split9_test_roc_auc_scorer,split10_test_roc_auc_scorer,split11_test_roc_auc_scorer,split12_test_roc_auc_scorer,split13_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,split7_test_accuracy_scorer,split8_test_accuracy_scorer,split9_test_accuracy_scorer,split10_test_accuracy_scorer,split11_test_accuracy_scorer,split12_test_accuracy_scorer,split13_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.21776258945465088,0.060167550983744975,0.008443968636648995,0.0016900236304178392,,1.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),"PCA(random_state=42, svd_solver='full')",10.0,10.0,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.8629629629629629,0.94858934169279,0.7916666666666667,0.5888888888888888,1.0,0.9749528598365806,0.8666666666666667,0.7916666666666667,0.9,0.9,0.7934065934065935,0.844,1.0,1.0,0.8759143319134155,0.10925087016820335,1,0.8928571428571428,0.9761904761904763,0.75,0.5,1.0,0.9949874686716793,0.96,0.9,0.97,0.945054945054945,0.7604166666666666,1.0,1.0,1.0,0.9035361928172078,0.13815545541638696,24,0.8666666666666667,0.95,0.8,0.6,1.0,0.975,0.8666666666666667,0.8,0.9,0.9,0.8,0.85,1.0,1.0,0.8791666666666667,0.10582020916000244,1
0.4375063010624477,0.030653298586456563,0.008575337273733956,0.00014369806159778,,10.0,1000,2,l2,42,lbfgs,,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,50.0,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 50, 'transform': None}",0.725925925925926,0.94858934169279,0.7979797979797979,0.6636500754147813,0.95141065830721,0.9248585795097423,0.8666666666666667,0.898989898989899,0.849624060150376,0.852,0.735042735042735,0.949616368286445,0.9066666666666666,0.9333333333333333,0.8574538648547406,0.09009233182636875,2,0.9107142857142857,0.9761904761904763,0.8200000000000001,0.5,1.0,0.9624060150375939,0.9400000000000001,0.9500000000000001,0.97,0.9780219780219781,0.8541666666666667,1.0,1.0,0.9821428571428572,0.9174030199124185,0.12702917447321785,6,0.7333333333333333,0.95,0.8,0.6666666666666666,0.95,0.925,0.8666666666666667,0.9,0.85,0.85,0.75,0.95,0.9,0.9333333333333333,0.8589285714285714,0.08719984150373579,8
0.2508248771939959,0.06647410839579529,0.006647842270987374,0.001611341284776863,,1.0,1000,2,l2,42,lbfgs,,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,10.0,,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': None}",0.8629629629629629,0.94858934169279,0.7916666666666667,0.5888888888888888,0.95141065830721,0.9749528598365806,0.8666666666666667,0.846547314578005,0.9,0.9,0.6526854219948849,0.7868131868131869,1.0,0.9327300150829563,0.8574224273922001,0.11469067152683528,3,0.875,0.9761904761904763,0.75,0.5178571428571428,1.0,0.9649122807017545,0.96,0.94,0.97,0.956043956043956,0.7291666666666667,1.0,1.0,1.0,0.9027978944614282,0.13666750944022965,25,0.8666666666666667,0.95,0.8,0.6,0.95,0.975,0.8666666666666667,0.85,0.9,0.9,0.65,0.8,1.0,0.9333333333333333,0.8601190476190477,0.11234241924134326,2
0.2986608403069632,0.039816845077265746,0.009314911706107003,0.00043703370223261903,,10.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),,,,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.725925925925926,0.94858934169279,0.7333333333333333,0.6,0.95141065830721,0.9,0.8666666666666667,0.7916666666666667,0.949874686716792,0.9020833333333332,0.7934065934065935,1.0,0.9066666666666666,0.9333333333333333,0.8573540861463794,0.10871944961963152,4,0.9285714285714286,0.9404761904761905,0.77,0.5357142857142858,0.96,0.9849624060150376,0.9400000000000001,0.9400000000000001,0.99,1.0,0.8854166666666666,1.0,1.0,0.9642857142857143,0.9171019065520944,0.12083873975524387,7,0.7333333333333333,0.95,0.75,0.6,0.95,0.9,0.8666666666666667,0.8,0.95,0.9,0.8,1.0,0.9,0.9333333333333333,0.8595238095238097,0.10591893533112012,3
0.2799746309007917,0.09209016205177614,0.00791316373007638,0.0013775983572247954,,10.0,1000,2,l2,42,lbfgs,,,,,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': None, 'transform': None}",0.725925925925926,0.94858934169279,0.7333333333333333,0.6,0.95141065830721,0.9,0.8666666666666667,0.7916666666666667,0.949874686716792,0.9020833333333332,0.7934065934065935,1.0,0.9066666666666666,0.9333333333333333,0.8573540861463794,0.10871944961963152,4,0.9285714285714286,0.9404761904761905,0.77,0.5357142857142858,0.96,0.9849624060150376,0.9400000000000001,0.9400000000000001,0.99,1.0,0.8854166666666666,1.0,1.0,0.9642857142857143,0.9171019065520944,0.12083873975524387,7,0.7333333333333333,0.95,0.75,0.6,0.95,0.9,0.8666666666666667,0.8,0.95,0.9,0.8,1.0,0.9,0.9333333333333333,0.8595238095238097,0.10591893533112012,3
0.365670953478132,0.14644427828591713,0.010105729103088379,0.004462345298968642,,0.1,1000,2,l2,42,lbfgs,,,,,,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': None, 'transform': None}",0.725925925925926,0.94858934169279,0.7333333333333333,0.6636500754147813,0.9,0.925046904315197,0.8666666666666667,0.7916666666666667,0.949874686716792,0.9020833333333332,0.8480000000000001,0.8979166666666666,0.9066666666666666,0.9333333333333333,0.8566252571951539,0.08855704608446932,6,0.8928571428571428,0.9761904761904763,0.76,0.5178571428571429,0.9733333333333334,0.9849624060150376,0.9400000000000001,0.9600000000000001,0.99,0.967032967032967,0.8854166666666667,1.0,1.0,1.0,0.9176892953537691,0.12753456014744072,2,0.7333333333333333,0.95,0.75,0.6666666666666666,0.9,0.925,0.8666666666666667,0.8,0.95,0.9,0.85,0.9,0.9,0.9333333333333333,0.8589285714285715,0.08512737222030167,5
0.20676139422825404,0.12425406700106238,0.007486598832266671,0.0010678077299824291,,0.1,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),,,,,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.725925925925926,0.94858934169279,0.7333333333333333,0.6636500754147813,0.9,0.925046904315197,0.8666666666666667,0.7916666666666667,0.949874686716792,0.9020833333333332,0.8480000000000001,0.8979166666666666,0.9066666666666666,0.9333333333333333,0.8566252571951539,0.08855704608446932,6,0.8928571428571428,0.9761904761904763,0.76,0.5178571428571429,0.9733333333333334,0.9849624060150376,0.9400000000000001,0.9600000000000001,0.99,0.967032967032967,0.8854166666666667,1.0,1.0,1.0,0.9176892953537691,0.12753456014744072,2,0.7333333333333333,0.95,0.75,0.6666666666666666,0.9,0.925,0.8666666666666667,0.8,0.95,0.9,0.85,0.9,0.9,0.9333333333333333,0.8589285714285715,0.08512737222030167,5
0.23805672781808035,0.07217874699950483,0.008411526679992676,0.001527063792995417,,10.0,1000,2,l2,42,lbfgs,,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),"PCA(random_state=42, svd_solver='full')",10.0,10.0,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.8629629629629629,0.94858934169279,0.7333333333333333,0.5888888888888888,1.0,0.9248585795097423,0.8666666666666667,0.846547314578005,0.849624060150376,0.9,0.751918158567775,0.844,1.0,0.8629629629629629,0.8557394478081074,0.10502876327256482,8,0.8928571428571428,0.9761904761904763,0.7599999999999999,0.5,1.0,0.9799498746867168,0.96,0.95,0.93,0.9780219780219781,0.7604166666666666,1.0,1.0,1.0,0.9062454384587842,0.1372882396664635,21,0.8666666666666667,0.95,0.75,0.6,1.0,0.925,0.8666666666666667,0.85,0.85,0.9,0.75,0.85,1.0,0.8666666666666667,0.8589285714285715,0.1018900885074423,5
0.5298979963575091,0.07418289640237544,0.008714147976466588,0.00026798109170582504,,1.0,1000,2,l2,42,lbfgs,,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,50.0,,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 50, 'transform': None}",0.725925925925926,0.94858934169279,0.7442455242966752,0.5888888888888888,0.9047619047619048,0.9,0.8666666666666667,0.898989898989899,0.949874686716792,0.852,0.7934065934065935,0.949616368286445,0.9066666666666666,0.9333333333333333,0.854497557116613,0.10199140742736627,9,0.9107142857142857,0.9761904761904763,0.8300000000000001,0.5,1.0,0.9699248120300752,0.9400000000000001,0.9400000000000001,0.96,0.967032967032967,0.8645833333333334,1.0,1.0,0.9642857142857143,0.9159093991847751,0.1250274684597343,11,0.7333333333333333,0.95,0.75,0.6,0.9,0.9,0.8666666666666667,0.9,0.95,0.85,0.8,0.95,0.9,0.9333333333333333,0.855952380952381,0.09832064947598082,9
0.2674438101904733,0.08334668890825601,0.00879061222076416,0.0017956399977044131,,1.0,1000,2,l2,42,lbfgs,SimpleImputer(strategy='median'),,,,,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.725925925925926,0.94858934169279,0.7333333333333333,0.6,0.95141065830721,0.9248585795097423,0.8666666666666667,0.7916666666666667,0.949874686716792,0.9020833333333332,0.735042735042735,0.8979166666666666,0.9066666666666666,0.9333333333333333,0.8476691852758472,0.10659406762050529,10,0.9107142857142857,0.9642857142857143,0.76,0.5357142857142858,0.96,0.9824561403508771,0.9400000000000001,0.9400000000000001,1.0,0.9780219780219781,0.875,1.0,1.0,1.0,0.91758517172051,0.12321109616255953,4,0.7333333333333333,0.95,0.75,0.6,0.95,0.925,0.8666666666666667,0.8,0.95,0.9,0.75,0.9,0.9,0.9333333333333333,0.8505952380952382,0.10314808114546256,10
