mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__shrinkage,param_classify__solver,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,split7_test_f1_weighted_scorer,split8_test_f1_weighted_scorer,split9_test_f1_weighted_scorer,split10_test_f1_weighted_scorer,split11_test_f1_weighted_scorer,split12_test_f1_weighted_scorer,split13_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,split7_test_roc_auc_scorer,split8_test_roc_auc_scorer,split9_test_roc_auc_scorer,split10_test_roc_auc_scorer,split11_test_roc_auc_scorer,split12_test_roc_auc_scorer,split13_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,split7_test_accuracy_scorer,split8_test_accuracy_scorer,split9_test_accuracy_scorer,split10_test_accuracy_scorer,split11_test_accuracy_scorer,split12_test_accuracy_scorer,split13_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.11625613485063825,0.011200416816853569,0.0047228166035243446,5.7073846975070585e-05,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,10.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': None}",0.7958333333333334,0.9327300150829563,0.94858934169279,0.846547314578005,0.5291101055806938,0.890625,0.8721792392005158,0.934609250398724,0.6011396011396011,0.7493734335839599,0.9,0.949616368286445,0.9519713261648747,0.7885167464114832,0.8350600768180988,0.12742380629833064,1,0.9393939393939393,0.9107142857142857,0.9642857142857143,0.8999999999999999,0.5,0.9733333333333334,0.9674185463659147,0.96,0.8099999999999999,0.88,0.9670329670329669,1.0,1.0,0.9107142857142857,0.9059209337028886,0.12303883818222663,1,0.8,0.9333333333333333,0.95,0.85,0.5333333333333333,0.9,0.875,0.9333333333333333,0.65,0.75,0.9,0.95,0.95,0.8,0.8410714285714286,0.12061615481651322,1
0.1159203052520752,0.0027190054156678157,0.005139691489083427,0.00024004461288193812,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),"PCA(random_state=42, svd_solver='full')",10.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.844,0.8629629629629629,0.94858934169279,0.696969696969697,0.4666666666666667,0.8589743589743589,0.8721792392005158,0.8666666666666667,0.6703296703296703,0.7493734335839599,0.9,0.949616368286445,0.819047619047619,0.8629629629629629,0.8120242133817369,0.12447123808079563,2,0.9595959595959596,0.875,1.0,0.84,0.44642857142857145,0.9866666666666667,0.9649122807017543,0.96,0.77,0.88,0.9670329670329669,1.0,1.0,0.9821428571428572,0.9022699501834841,0.14325231604426453,2,0.85,0.8666666666666667,0.95,0.7,0.4666666666666667,0.85,0.875,0.8666666666666667,0.7,0.75,0.9,0.95,0.8,0.8666666666666667,0.8136904761904763,0.1224585750681011,2
0.11254017693655831,0.0021752639608697906,0.004729219845363072,4.476859741742674e-05,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,30.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 30, 'transform': None}",0.74,0.6636500754147813,0.94858934169279,0.6266666666666666,0.5333333333333333,0.85423197492163,0.9242857142857144,0.934609250398724,0.7333333333333333,0.6491228070175439,0.852,1.0,0.9519713261648747,0.7885167464114832,0.8000221835457768,0.14017154289691583,3,0.909090909090909,0.7678571428571428,0.9642857142857143,0.91,0.5178571428571428,0.8800000000000001,0.9699248120300752,0.96,0.8599999999999999,0.85,0.9670329670329672,1.0,1.0,0.8928571428571428,0.8892075593579352,0.12062735984758423,4,0.75,0.6666666666666666,0.95,0.65,0.5333333333333333,0.85,0.925,0.9333333333333333,0.75,0.65,0.85,1.0,0.95,0.8,0.8041666666666666,0.13681285735086426,4
0.12161084583827428,0.008338539354270065,0.005162222044808524,0.0007752976308579871,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),LinearDiscriminantAnalysis(),30.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 30, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.74,0.725925925925926,0.94858934169279,0.5238095238095238,0.5333333333333333,0.85423197492163,0.9242857142857144,0.934609250398724,0.7333333333333333,0.6491228070175439,0.9020833333333332,1.0,0.9066666666666666,0.7885167464114832,0.797464853652143,0.1473854982787407,4,0.909090909090909,0.875,0.9880952380952381,0.9500000000000001,0.5714285714285714,0.8533333333333334,0.9724310776942355,0.96,0.82,0.8799999999999999,0.956043956043956,1.0,1.0,0.875,0.9007445061204459,0.10707467455282954,3,0.75,0.7333333333333333,0.95,0.6,0.5333333333333333,0.85,0.925,0.9333333333333333,0.75,0.65,0.9,1.0,0.9,0.8,0.805357142857143,0.13655363875965887,3
0.12073424884251185,0.017634763381744124,0.004952601024082729,0.0004073486849327055,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,50.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 50, 'transform': None}",0.7958333333333334,0.6666666666666666,0.7866666666666666,0.5604395604395604,0.5333333333333333,0.9047619047619048,0.925046904315197,0.8666666666666667,0.6703296703296703,0.7493734335839599,0.9020833333333332,0.9501253132832079,0.8626959247648903,0.725925925925926,0.778567759814594,0.12896635668998338,5,0.9292929292929293,0.7857142857142857,0.9047619047619048,0.8800000000000001,0.5892857142857143,0.9333333333333333,0.9849624060150376,0.96,0.8200000000000001,0.8600000000000001,0.956043956043956,0.9797979797979798,1.0,0.8214285714285714,0.8860443629052651,0.10480271926331858,5,0.8,0.6666666666666666,0.8,0.6,0.5333333333333333,0.9,0.925,0.8666666666666667,0.7,0.75,0.9,0.95,0.85,0.7333333333333333,0.7839285714285713,0.12168070229357489,6
0.12943644183022635,0.026276135442494585,0.005260348320007324,0.0009118823095434412,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),LinearDiscriminantAnalysis(),10.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.844,0.9327300150829563,0.5764705882352941,0.6011396011396011,0.5333333333333333,0.890625,0.75,0.8666666666666667,0.7333333333333333,0.7493734335839599,0.8,0.7868131868131869,0.9519713261648747,0.8629629629629629,0.7771013890940122,0.1259911318586319,6,0.9595959595959596,0.8928571428571428,0.9642857142857143,0.8,0.44642857142857145,0.8266666666666667,0.87468671679198,0.96,0.78,0.88,0.8021978021978022,1.0,1.0,0.9464285714285715,0.8666533675180293,0.1373301143594816,10,0.85,0.9333333333333333,0.7,0.65,0.5333333333333333,0.9,0.75,0.8666666666666667,0.75,0.75,0.8,0.8,0.95,0.8666666666666667,0.7928571428571429,0.11086139739831254,5
0.1212409223828997,0.007957342812987435,0.005250675337655204,0.0003550187194116515,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),"PCA(random_state=42, svd_solver='full')",30.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.844,0.7981900452488688,0.94858934169279,0.5396419437340153,0.5333333333333333,0.8440860215053764,0.85,0.8666666666666667,0.7493734335839599,0.7493734335839599,0.70625,0.7868131868131869,0.7749287749287749,0.8629629629629629,0.7753006531467068,0.11400020816063212,7,0.9797979797979798,0.8928571428571428,0.9761904761904763,0.66,0.5,0.8933333333333333,0.9172932330827068,0.9400000000000001,0.88,0.91,0.8571428571428571,1.0,0.9375,1.0,0.8817225016003212,0.13385313765210968,6,0.85,0.8,0.95,0.55,0.5333333333333333,0.85,0.85,0.8666666666666667,0.75,0.75,0.7,0.8,0.75,0.8666666666666667,0.7761904761904762,0.11403742871264805,7
0.12162198339189802,0.017003695207320094,0.005013210432870048,0.0002361207735217152,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.7958333333333334,0.6666666666666666,0.64375,0.6266666666666666,0.6,0.9047619047619048,0.9248585795097423,0.8666666666666667,0.6703296703296703,0.7493734335839599,0.8040404040404041,0.848849104859335,0.8626959247648903,0.7981900452488688,0.7687630286022936,0.1053281921789083,8,0.9292929292929293,0.7857142857142857,0.8333333333333333,0.8799999999999999,0.5892857142857143,0.9333333333333333,0.9774436090225564,0.9400000000000001,0.82,0.8200000000000001,0.967032967032967,0.9797979797979798,1.0,0.8035714285714286,0.8756289700274663,0.10645592041753252,9,0.8,0.6666666666666666,0.7,0.65,0.6,0.9,0.925,0.8666666666666667,0.7,0.75,0.8,0.85,0.85,0.8,0.7755952380952381,0.09618023578210881,8
0.004599111420767648,0.000622124532097681,0.006355983870370048,0.0010784475620977372,,,svd,,,,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': None}",0.7958333333333334,0.6666666666666666,0.64375,0.6266666666666666,0.5333333333333333,0.8095238095238095,0.8747654784240151,0.8666666666666667,0.6703296703296703,0.7979797979797979,0.7,0.848849104859335,0.8626959247648903,0.6475279106858054,0.738899168802428,0.1061019209260474,9,0.9292929292929293,0.7678571428571428,0.8928571428571428,0.8800000000000001,0.5714285714285714,0.8933333333333334,0.9824561403508771,0.9400000000000001,0.86,0.8700000000000001,0.9230769230769231,0.9797979797979798,0.96875,0.8392857142857143,0.8784382769486152,0.10228734467985873,7,0.8,0.6666666666666666,0.7,0.65,0.5333333333333333,0.8,0.875,0.8666666666666667,0.7,0.8,0.7,0.85,0.85,0.6666666666666666,0.7470238095238094,0.09817820405042504,9
0.007349950926644462,0.00014794305680792202,0.008035165922982352,0.00021896787944702161,,,svd,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.7958333333333334,0.6666666666666666,0.64375,0.6266666666666666,0.5333333333333333,0.8095238095238095,0.8747654784240151,0.8666666666666667,0.6703296703296703,0.7979797979797979,0.7,0.848849104859335,0.8626959247648903,0.6475279106858054,0.738899168802428,0.1061019209260474,9,0.9292929292929293,0.7678571428571428,0.8928571428571428,0.8800000000000001,0.5714285714285714,0.8933333333333334,0.9824561403508771,0.9400000000000001,0.86,0.8700000000000001,0.9230769230769231,0.9797979797979798,0.96875,0.8392857142857143,0.8784382769486152,0.10228734467985873,7,0.8,0.6666666666666666,0.7,0.65,0.5333333333333333,0.8,0.875,0.8666666666666667,0.7,0.8,0.7,0.85,0.85,0.6666666666666666,0.7470238095238094,0.09817820405042504,9
