mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__shrinkage,param_classify__solver,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,split7_test_f1_weighted_scorer,split8_test_f1_weighted_scorer,split9_test_f1_weighted_scorer,split10_test_f1_weighted_scorer,split11_test_f1_weighted_scorer,split12_test_f1_weighted_scorer,split13_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,split7_test_roc_auc_scorer,split8_test_roc_auc_scorer,split9_test_roc_auc_scorer,split10_test_roc_auc_scorer,split11_test_roc_auc_scorer,split12_test_roc_auc_scorer,split13_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,split7_test_accuracy_scorer,split8_test_accuracy_scorer,split9_test_accuracy_scorer,split10_test_accuracy_scorer,split11_test_accuracy_scorer,split12_test_accuracy_scorer,split13_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.11859003135136195,0.005738243085696306,0.004966361182076591,0.0003732463738129165,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,30.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 30, 'transform': None}",0.848849104859335,0.725925925925926,0.94858934169279,0.6636500754147813,0.8131868131868132,0.7893333333333332,0.8666666666666667,0.6703296703296703,0.7493734335839599,0.9020833333333332,0.9,1.0,0.9519713261648747,0.7885167464114832,0.8298911264930692,0.10134534298064544,1,0.9292929292929293,0.8571428571428571,0.9880952380952381,0.5892857142857143,0.9066666666666667,0.9699248120300752,0.96,0.87,0.8799999999999999,0.9340659340659341,0.8958333333333333,1.0,0.984375,0.8392857142857142,0.9002834427998901,0.09957587266448766,2,0.85,0.7333333333333333,0.95,0.6666666666666666,0.8,0.8,0.8666666666666667,0.7,0.75,0.9,0.9,1.0,0.95,0.8,0.8333333333333334,0.09677334015667419,1
0.15333308492388045,0.03090253206430007,0.006596565246582031,0.001829904189242812,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),LinearDiscriminantAnalysis(),30.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 30, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.7958333333333334,0.6636500754147813,0.9,0.5888888888888888,0.8,0.817741935483871,0.934609250398724,0.6703296703296703,0.7493734335839599,0.9020833333333332,0.8,1.0,0.9519713261648747,0.7885167464114832,0.8116427138102086,0.11424874226165696,2,0.9494949494949495,0.8392857142857142,0.9880952380952381,0.5892857142857142,0.92,0.974937343358396,0.9400000000000001,0.9,0.87,0.9340659340659341,0.8645833333333334,1.0,1.0,0.8392857142857142,0.9006452815146424,0.10178792429886743,1,0.8,0.6666666666666666,0.9,0.6,0.8,0.825,0.9333333333333333,0.7,0.75,0.9,0.8,1.0,0.95,0.8,0.8160714285714287,0.10940243015288102,2
0.11809882095881871,0.009063489178306733,0.005164452961512974,0.000546213764106572,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),"PCA(random_state=42, svd_solver='full')",10.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.844,0.8629629629629629,0.6796536796536796,0.3945701357466064,1.0,0.8246700188560654,0.8666666666666667,0.7333333333333333,0.7442455242966752,0.7533333333333333,0.7466666666666667,0.949616368286445,0.9519713261648747,0.8629629629629629,0.8010466413521623,0.14437415894222622,3,0.9595959595959596,0.8928571428571428,0.9166666666666666,0.4642857142857143,1.0,0.8847117794486216,0.96,0.93,0.8300000000000001,0.8351648351648351,0.84375,1.0,1.0,0.9642857142857143,0.8915227008789038,0.13197817860871386,4,0.85,0.8666666666666667,0.75,0.4,1.0,0.825,0.8666666666666667,0.75,0.75,0.75,0.75,0.95,0.95,0.8666666666666667,0.8089285714285713,0.13960205225281352,3
0.1293231589453561,0.01583002869621755,0.005387766020638602,0.0012745895161432835,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,10.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': None}",0.7958333333333334,0.7981900452488688,0.94858934169279,0.3945701357466064,0.85423197492163,0.817741935483871,0.8666666666666667,0.6875,0.7979797979797979,0.7533333333333333,0.7934065934065935,0.8979166666666666,0.9519713261648747,0.7885167464114832,0.7961748497897512,0.13138403143637614,4,0.9494949494949494,0.875,0.9761904761904763,0.4821428571428571,0.92,0.9724310776942355,0.96,0.9400000000000001,0.7599999999999999,0.8461538461538463,0.7291666666666666,1.0,1.0,0.8928571428571428,0.8788169297285837,0.13622013001140953,7,0.8,0.8,0.95,0.4,0.85,0.825,0.8666666666666667,0.7,0.8,0.75,0.8,0.9,0.95,0.8,0.7994047619047618,0.1295774683144588,4
0.12209577219826835,0.007460105925409284,0.005477462496076312,0.0010338581016905287,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),LinearDiscriminantAnalysis(),10.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.74,0.7981900452488688,0.94858934169279,0.41333333333333333,0.8440860215053764,0.8721792392005158,0.8666666666666667,0.6875,0.8,0.7533333333333333,0.5619047619047619,0.949616368286445,0.9519713261648747,0.7885167464114832,0.7839919416963178,0.14646769749210767,5,0.9595959595959596,0.8571428571428571,0.9761904761904763,0.4642857142857143,0.92,0.9649122807017545,0.9400000000000001,0.92,0.87,0.846153846153846,0.71875,1.0,1.0,0.9642857142857143,0.8858083463111658,0.1377414571063434,5,0.75,0.8,0.95,0.4666666666666667,0.85,0.875,0.8666666666666667,0.7,0.8,0.75,0.6,0.95,0.95,0.8,0.7934523809523809,0.13244415457706182,5
0.1250260557447161,0.013185349823905058,0.005352633340018136,0.0006991191476145582,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),"PCA(random_state=42, svd_solver='full')",30.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.7868131868131869,0.7981900452488688,0.94858934169279,0.5291101055806938,0.890625,0.85,0.8666666666666667,0.8,0.7979797979797979,0.852,0.5619047619047619,0.725071225071225,0.6826666666666666,0.8629629629629629,0.7823271257562585,0.11624026668399313,6,0.9494949494949495,0.875,1.0,0.5,0.8933333333333333,0.924812030075188,0.9400000000000001,0.8999999999999999,0.9400000000000001,0.901098901098901,0.7291666666666666,1.0,0.953125,1.0,0.8932879200477883,0.12770266918868856,3,0.8,0.8,0.95,0.5333333333333333,0.9,0.85,0.8666666666666667,0.8,0.8,0.85,0.6,0.75,0.65,0.8666666666666667,0.786904761904762,0.1134205846614419,6
0.12459361553192139,0.00536967847993022,0.005289673805236816,0.000649602921279089,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.9,0.7333333333333333,0.7204301075268817,0.5888888888888888,0.8589743589743589,0.7893333333333332,0.8666666666666667,0.7333333333333333,0.7,0.852,0.6456140350877193,1.0,0.8626959247648903,0.6475279106858054,0.7784855637568009,0.11182310800612028,7,0.8585858585858586,0.8214285714285714,0.8928571428571428,0.6071428571428572,0.8933333333333333,0.9523809523809523,0.96,0.82,0.79,0.923076923076923,0.8541666666666667,1.0,1.0,0.8214285714285714,0.8710286340643483,0.09843383682041437,10,0.9,0.7333333333333333,0.75,0.6,0.85,0.8,0.8666666666666667,0.75,0.7,0.85,0.65,1.0,0.85,0.6666666666666666,0.7833333333333332,0.10615950861718074,7
0.14402001244681223,0.02112972246830139,0.005908472197396415,0.0014355062848594767,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,50.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 50, 'transform': None}",0.7958333333333334,0.7333333333333333,0.7204301075268817,0.5888888888888888,0.8589743589743589,0.7893333333333332,0.8666666666666667,0.6703296703296703,0.7493734335839599,0.8040404040404041,0.7518796992481203,1.0,0.8626959247648903,0.6475279106858054,0.7742362189078319,0.10106303083640601,8,0.898989898989899,0.8392857142857143,0.8928571428571428,0.5714285714285714,0.8933333333333333,0.9523809523809523,0.96,0.88,0.81,0.945054945054945,0.875,1.0,1.0,0.8214285714285714,0.8814113664113664,0.10370857271777892,6,0.8,0.7333333333333333,0.75,0.6,0.85,0.8,0.8666666666666667,0.7,0.75,0.8,0.75,1.0,0.85,0.6666666666666666,0.7797619047619045,0.09389680493671904,8
0.007539919444492885,0.002052211953601223,0.010488356862749373,0.0036080739152067947,,,svd,,,,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': None}",0.848849104859335,0.7333333333333333,0.7204301075268817,0.5888888888888888,0.7649572649572649,0.7893333333333332,0.8666666666666667,0.6703296703296703,0.696969696969697,0.7,0.6456140350877193,0.949616368286445,0.9066666666666666,0.6475279106858054,0.7520845033994077,0.10338861292976656,9,0.8686868686868686,0.8214285714285714,0.9166666666666667,0.6071428571428571,0.8533333333333334,0.9523809523809523,0.96,0.83,0.85,0.9340659340659341,0.8333333333333334,1.0,1.0,0.7857142857142857,0.8723394859109145,0.0989492321753717,8,0.85,0.7333333333333333,0.75,0.6,0.75,0.8,0.8666666666666667,0.7,0.7,0.7,0.65,0.95,0.9,0.6666666666666666,0.7583333333333334,0.09814752420686172,9
0.0074159928730555946,0.0003241890245295838,0.00790647097996303,0.00022214735950320632,,,svd,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.848849104859335,0.7333333333333333,0.7204301075268817,0.5888888888888888,0.7649572649572649,0.7893333333333332,0.8666666666666667,0.6703296703296703,0.696969696969697,0.7,0.6456140350877193,0.949616368286445,0.9066666666666666,0.6475279106858054,0.7520845033994077,0.10338861292976656,9,0.8686868686868686,0.8214285714285714,0.9166666666666667,0.6071428571428571,0.8533333333333334,0.9523809523809523,0.96,0.83,0.85,0.9340659340659341,0.8333333333333334,1.0,1.0,0.7857142857142857,0.8723394859109145,0.0989492321753717,8,0.85,0.7333333333333333,0.75,0.6,0.75,0.8,0.8666666666666667,0.7,0.7,0.7,0.65,0.95,0.9,0.6666666666666666,0.7583333333333334,0.09814752420686172,9
