mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__shrinkage,param_classify__solver,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,split7_test_f1_weighted_scorer,split8_test_f1_weighted_scorer,split9_test_f1_weighted_scorer,split10_test_f1_weighted_scorer,split11_test_f1_weighted_scorer,split12_test_f1_weighted_scorer,split13_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,split7_test_roc_auc_scorer,split8_test_roc_auc_scorer,split9_test_roc_auc_scorer,split10_test_roc_auc_scorer,split11_test_roc_auc_scorer,split12_test_roc_auc_scorer,split13_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,split7_test_accuracy_scorer,split8_test_accuracy_scorer,split9_test_accuracy_scorer,split10_test_accuracy_scorer,split11_test_accuracy_scorer,split12_test_accuracy_scorer,split13_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.1173239094870431,0.004584715515485531,0.004945567675999233,0.00023527556975825128,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,30.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 30, 'transform': None}",0.74,0.7981900452488688,0.9,0.7333333333333333,0.6,0.8492424242424242,0.8666666666666667,0.7333333333333333,0.8,0.9,0.8020202020202021,0.9501253132832079,0.9066666666666666,0.7885167464114832,0.8120067665147275,0.0892006106722356,1,0.9595959595959596,0.8035714285714286,0.9880952380952381,0.9099999999999999,0.5178571428571429,0.9598997493734336,0.96,0.83,0.8200000000000001,0.9780219780219781,0.9270833333333335,1.0,1.0,0.8392857142857142,0.8923864674381592,0.12390310159815576,5,0.75,0.8,0.9,0.75,0.6,0.85,0.8666666666666667,0.75,0.8,0.9,0.8,0.95,0.9,0.8,0.8154761904761906,0.08601962809285775,1
0.11601943629128593,0.0033876595637881124,0.005041463034493583,0.0002006405258264701,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),"PCA(random_state=42, svd_solver='full')",10.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.7958333333333334,0.8,0.94858934169279,0.6491228070175439,0.5888888888888888,0.8453125,0.934609250398724,0.6875,0.898989898989899,0.847008547008547,0.6006269592476489,0.8979166666666666,0.9066666666666666,0.8629629629629629,0.8045734159195479,0.11911953130126451,2,0.9494949494949494,0.8928571428571428,1.0,0.68,0.5178571428571429,0.9523809523809524,0.96,0.91,0.97,0.9670329670329669,0.7291666666666667,1.0,1.0,0.9821428571428572,0.8936380484594769,0.14094982676578557,3,0.8,0.8,0.95,0.65,0.6,0.85,0.9333333333333333,0.7,0.9,0.85,0.65,0.9,0.9,0.8666666666666667,0.8107142857142858,0.11119965293017504,2
0.1341155937739781,0.019066175495686448,0.005544594355991909,0.0011758790213555618,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),LinearDiscriminantAnalysis(),30.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 30, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.7958333333333334,0.7333333333333333,0.9,0.6703296703296703,0.6,0.7969309462915601,0.8666666666666667,0.7916666666666667,0.7979797979797979,0.9490028490028489,0.8,0.9,0.9066666666666666,0.725925925925926,0.8024525611568907,0.09441018921993048,3,0.9595959595959596,0.7857142857142857,0.9880952380952381,0.9099999999999999,0.6071428571428572,0.9423558897243107,0.96,0.8399999999999999,0.83,0.9780219780219781,0.8854166666666666,0.9898989898989898,1.0,0.8214285714285714,0.892690745449204,0.10486060440643265,4,0.8,0.7333333333333333,0.9,0.7,0.6,0.8,0.8666666666666667,0.8,0.8,0.95,0.8,0.9,0.9,0.7333333333333333,0.805952380952381,0.09076551484350903,4
0.12842668805803573,0.022360094595218396,0.005436897277832031,0.0011977882403700843,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),LinearDiscriminantAnalysis(),10.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.7958333333333334,0.8,0.94858934169279,0.7916666666666667,0.5065390749601275,0.774577861163227,0.934609250398724,0.6875,0.7979797979797979,0.847008547008547,0.7518796992481203,0.8979166666666666,0.9066666666666666,0.7885167464114832,0.8020916894425821,0.10865167483742619,4,0.9494949494949494,0.9107142857142857,1.0,0.88,0.5,0.8721804511278195,0.96,0.9400000000000001,0.7899999999999999,0.945054945054945,0.7604166666666667,1.0,1.0,0.9642857142857143,0.8908676437388842,0.12970212639808307,6,0.8,0.8,0.95,0.8,0.5333333333333333,0.775,0.9333333333333333,0.7,0.8,0.85,0.75,0.9,0.9,0.8,0.8065476190476192,0.10226495366595206,3
0.14150125639779226,0.027226288547065654,0.005781003407069615,0.0015047557559843873,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,50.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 50, 'transform': None}",0.74,0.6636500754147813,0.8457680250783699,0.7333333333333333,0.6636500754147813,0.8750781738586617,0.8666666666666667,0.7333333333333333,0.7979797979797979,0.8534526854219949,0.9,0.949616368286445,0.8626959247648903,0.7066666666666668,0.7994207947299802,0.08853203752504654,5,0.9595959595959596,0.8392857142857142,0.9047619047619049,0.9,0.5892857142857143,0.9624060150375939,0.96,0.82,0.8500000000000001,0.967032967032967,0.9375,1.0,0.9375,0.7678571428571429,0.8853732441326426,0.10418764741321523,8,0.75,0.6666666666666666,0.85,0.75,0.6666666666666666,0.875,0.8666666666666667,0.75,0.8,0.85,0.9,0.95,0.85,0.7333333333333333,0.8041666666666665,0.08337796423896977,5
0.11915133680616107,0.0049018373485511454,0.004957403455461774,0.0001303872467658168,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.74,0.6636500754147813,0.8457680250783699,0.7333333333333333,0.6636500754147813,0.8233500942803269,0.8666666666666667,0.7333333333333333,0.7979797979797979,0.8534526854219949,0.9,1.0,0.8626959247648903,0.7066666666666668,0.7993247627396388,0.09344694976213189,6,0.9595959595959596,0.8392857142857142,0.9285714285714286,0.9099999999999999,0.5714285714285714,0.9573934837092732,0.9400000000000001,0.82,0.8600000000000001,0.956043956043956,0.9166666666666667,1.0,0.9375,0.8035714285714285,0.8857183720623569,0.1036047912189212,7,0.75,0.6666666666666666,0.85,0.75,0.6666666666666666,0.825,0.8666666666666667,0.75,0.8,0.85,0.9,1.0,0.85,0.7333333333333333,0.8041666666666665,0.08857054851073276,5
0.11797940731048584,0.013880438354132383,0.004800489970615932,0.00016121716606269773,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,10.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': None}",0.725071225071225,0.8,0.94858934169279,0.6419437340153452,0.5888888888888888,0.8453125,0.8666666666666667,0.7333333333333333,0.898989898989899,0.847008547008547,0.5199999999999999,0.8979166666666666,0.9066666666666666,0.8629629629629629,0.7916678879973563,0.12608148221222645,7,0.9696969696969697,0.9107142857142857,0.9880952380952381,0.64,0.5178571428571428,0.9598997493734336,0.96,0.91,0.96,0.956043956043956,0.8125,0.9898989898989898,1.0,0.9821428571428572,0.8969177992016338,0.13957789188107675,1,0.75,0.8,0.95,0.65,0.6,0.85,0.8666666666666667,0.75,0.9,0.85,0.6,0.9,0.9,0.8666666666666667,0.8023809523809524,0.11142246625521515,7
0.12125721999577113,0.005420481981096914,0.005484053066798619,0.001192881674633536,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),"PCA(random_state=42, svd_solver='full')",30.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.844,0.7981900452488688,0.94858934169279,0.7979797979797979,0.5888888888888888,0.8747642991829039,0.8666666666666667,0.7916666666666667,0.7979797979797979,0.9,0.7,0.5808777429467085,0.6826666666666666,0.8629629629629629,0.7882309197773368,0.10773796692881463,8,0.9797979797979797,0.9107142857142857,1.0,0.73,0.5357142857142858,0.9523809523809523,0.92,0.9199999999999999,0.95,0.9670329670329669,0.7291666666666666,1.0,0.953125,0.9821428571428572,0.8950053567464281,0.1301176033708355,2,0.85,0.8,0.95,0.8,0.6,0.875,0.8666666666666667,0.8,0.8,0.9,0.7,0.65,0.65,0.8666666666666667,0.7934523809523809,0.1013881123195806,8
0.005532213619777134,0.001321680451041689,0.0073168277740478516,0.00242768542966346,,,svd,,,,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': None}",0.7868131868131869,0.6636500754147813,0.8457680250783699,0.6703296703296703,0.6636500754147813,0.8246716697936209,0.8666666666666667,0.6703296703296703,0.7979797979797979,0.7,0.7518796992481203,0.949616368286445,0.8626959247648903,0.7066666666666668,0.7686226783419049,0.0893213366246828,9,0.9090909090909091,0.8214285714285714,0.9166666666666667,0.86,0.5714285714285714,0.949874686716792,0.9400000000000001,0.83,0.8400000000000001,0.9120879120879122,0.84375,0.9898989898989898,0.9375,0.8035714285714286,0.866092695420703,0.09808211336855657,9,0.8,0.6666666666666666,0.85,0.7,0.6666666666666666,0.825,0.8666666666666667,0.7,0.8,0.7,0.75,0.95,0.85,0.7333333333333333,0.7755952380952379,0.08312260771795,9
0.00789034366607666,0.0002792556385799504,0.008215716906956263,0.0001345741770652577,,,svd,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.7868131868131869,0.6636500754147813,0.8457680250783699,0.6703296703296703,0.6636500754147813,0.8246716697936209,0.8666666666666667,0.6703296703296703,0.7979797979797979,0.7,0.7518796992481203,0.949616368286445,0.8626959247648903,0.7066666666666668,0.7686226783419049,0.0893213366246828,9,0.9090909090909091,0.8214285714285714,0.9166666666666667,0.86,0.5714285714285714,0.949874686716792,0.9400000000000001,0.83,0.8400000000000001,0.9120879120879122,0.84375,0.9898989898989898,0.9375,0.8035714285714286,0.866092695420703,0.09808211336855657,9,0.8,0.6666666666666666,0.85,0.7,0.6666666666666666,0.825,0.8666666666666667,0.7,0.8,0.7,0.75,0.95,0.85,0.7333333333333333,0.7755952380952379,0.08312260771795,9
