mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__shrinkage,param_classify__solver,param_select,param_transform,param_select__k,param_transform__n_components,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,split5_test_f1_weighted_scorer,split6_test_f1_weighted_scorer,split7_test_f1_weighted_scorer,split8_test_f1_weighted_scorer,split9_test_f1_weighted_scorer,split10_test_f1_weighted_scorer,split11_test_f1_weighted_scorer,split12_test_f1_weighted_scorer,split13_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,split5_test_roc_auc_scorer,split6_test_roc_auc_scorer,split7_test_roc_auc_scorer,split8_test_roc_auc_scorer,split9_test_roc_auc_scorer,split10_test_roc_auc_scorer,split11_test_roc_auc_scorer,split12_test_roc_auc_scorer,split13_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,split5_test_accuracy_scorer,split6_test_accuracy_scorer,split7_test_accuracy_scorer,split8_test_accuracy_scorer,split9_test_accuracy_scorer,split10_test_accuracy_scorer,split11_test_accuracy_scorer,split12_test_accuracy_scorer,split13_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.12031967299325126,0.009230488085276456,0.005305562700544085,0.0008288214532146275,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),"PCA(random_state=42, svd_solver='full')",10.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.844,0.7981900452488688,0.94858934169279,0.846547314578005,0.6,0.8589743589743589,0.9242857142857144,0.934609250398724,0.6703296703296703,0.846547314578005,0.847008547008547,0.8020202020202021,1.0,0.8629629629629629,0.8417189087198463,0.1014262604970073,1,0.9595959595959596,0.8214285714285714,1.0,0.94,0.5892857142857143,1.0,0.9974937343358397,0.96,0.93,0.7899999999999999,0.9670329670329669,0.8958333333333334,1.0,0.9821428571428572,0.9166295097968031,0.11063459927178641,1,0.85,0.8,0.95,0.85,0.6,0.85,0.925,0.9333333333333333,0.7,0.85,0.85,0.8,1.0,0.8666666666666667,0.8446428571428573,0.09817820405042502,1
0.11679540361676898,0.0038878711048870125,0.004958459309169224,0.0001337956011073216,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),LinearDiscriminantAnalysis(),10.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.844,0.8629629629629629,0.94858934169279,0.7333333333333333,0.6,0.95141065830721,0.8738095238095237,0.934609250398724,0.6703296703296703,0.7979797979797979,0.847008547008547,0.8020202020202021,1.0,0.8629629629629629,0.8377868750575518,0.10754503349583076,2,0.9696969696969697,0.8928571428571428,0.9880952380952381,0.8500000000000001,0.5535714285714286,1.0,0.9899749373433584,0.96,0.9400000000000001,0.8099999999999999,0.9670329670329669,0.7708333333333334,1.0,0.9821428571428572,0.9053003481480927,0.12074450214632104,2,0.85,0.8666666666666667,0.95,0.75,0.6,0.95,0.875,0.9333333333333333,0.7,0.8,0.85,0.8,1.0,0.8666666666666667,0.8422619047619049,0.10343621441987684,2
0.12011992931365967,0.016554017179671792,0.004803504262651716,0.00013055749415920873,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,10.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': None}",0.7868131868131869,0.7981900452488688,0.7625,0.7333333333333333,0.6636500754147813,0.9047619047619048,0.9749528598365806,0.8666666666666667,0.6703296703296703,0.846547314578005,0.847008547008547,0.8020202020202021,0.9519713261648747,0.8629629629629629,0.8194077210813989,0.09009062263334836,3,1.0,0.8928571428571428,0.9880952380952381,0.8300000000000001,0.5892857142857143,0.9866666666666667,0.9974937343358397,0.96,0.91,0.7899999999999999,0.956043956043956,0.7708333333333334,1.0,0.9464285714285714,0.9012645969318901,0.11465148252488237,3,0.8,0.8,0.8,0.75,0.6666666666666666,0.9,0.975,0.8666666666666667,0.7,0.85,0.85,0.8,0.95,0.8666666666666667,0.8267857142857143,0.08334396190723452,3
0.13792126519339426,0.03804674975514862,0.005215287208557129,0.0003636079169857463,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,30.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 30, 'transform': None}",0.7958333333333334,0.725925925925926,0.94858934169279,0.7333333333333333,0.5333333333333333,0.9047619047619048,0.9,0.8666666666666667,0.6703296703296703,0.7493734335839599,0.9,0.7518796992481203,0.9066666666666666,0.7885167464114832,0.7982292896633705,0.11074969615012534,4,0.9494949494949494,0.8392857142857142,0.9880952380952381,0.9,0.5357142857142857,0.9466666666666667,0.9724310776942355,0.9400000000000001,0.88,0.91,0.9340659340659341,0.8645833333333334,1.0,0.8571428571428572,0.8941057183209439,0.11015898671628156,5,0.8,0.7333333333333333,0.95,0.75,0.5333333333333333,0.9,0.9,0.8666666666666667,0.7,0.75,0.9,0.75,0.9,0.8,0.8023809523809524,0.10687797946411162,4
0.11743533611297607,0.012745295893987941,0.0049250466482979914,0.00012309630491093293,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),LinearDiscriminantAnalysis(),30.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 30, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.7868131868131869,0.7333333333333333,0.8933333333333333,0.7333333333333333,0.46190476190476193,0.8589743589743589,0.8994949494949495,0.8666666666666667,0.6703296703296703,0.7493734335839599,0.9020833333333332,0.8020202020202021,1.0,0.7885167464114832,0.7961555221094694,0.12525158204150189,5,0.9494949494949494,0.8035714285714286,0.9880952380952381,0.8900000000000001,0.5714285714285715,0.9333333333333333,0.949874686716792,0.92,0.91,0.91,0.956043956043956,0.9166666666666666,1.0,0.8750000000000001,0.8981077735964954,0.10203652883864782,4,0.8,0.7333333333333333,0.9,0.75,0.4666666666666667,0.85,0.9,0.8666666666666667,0.7,0.75,0.9,0.8,1.0,0.8,0.8011904761904762,0.12173746891515563,5
0.13330919401986258,0.022224822026889048,0.0056988852364676336,0.0015096202200743072,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),,50.0,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 50, 'transform': None}",0.7958333333333334,0.7333333333333333,0.7866666666666666,0.7333333333333333,0.6636500754147813,0.9047619047619048,0.9248585795097423,0.8666666666666667,0.6703296703296703,0.7,0.9020833333333332,0.8480000000000001,0.9519713261648747,0.6475279106858054,0.7949297238238177,0.10149138290427642,6,0.9595959595959596,0.8392857142857142,0.9166666666666667,0.91,0.5535714285714286,0.9333333333333333,0.9573934837092732,0.9400000000000001,0.89,0.78,0.956043956043956,0.84375,1.0,0.8214285714285714,0.8786477938310645,0.10830815225683524,6,0.8,0.7333333333333333,0.8,0.75,0.6666666666666666,0.9,0.925,0.8666666666666667,0.7,0.7,0.9,0.85,0.95,0.6666666666666666,0.800595238095238,0.09545548106951825,6
0.14300504752567836,0.018987263772081892,0.0066030195781162804,0.0015722421411299783,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),LinearDiscriminantAnalysis(),50.0,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 50, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.7958333333333334,0.7333333333333333,0.7866666666666666,0.7333333333333333,0.6636500754147813,0.9047619047619048,0.9248585795097423,0.8666666666666667,0.6703296703296703,0.7493734335839599,0.8040404040404041,0.7934065934065935,0.9066666666666666,0.7885167464114832,0.7943883862470386,0.0798169858347106,7,0.9595959595959596,0.8214285714285714,0.9166666666666667,0.9199999999999999,0.5714285714285714,0.9333333333333333,0.9573934837092732,0.9400000000000001,0.8899999999999999,0.77,0.9340659340659341,0.8020833333333334,0.984375,0.8928571428571428,0.8780877140299133,0.1043905711945474,7,0.8,0.7333333333333333,0.8,0.75,0.6666666666666666,0.9,0.925,0.8666666666666667,0.7,0.75,0.8,0.8,0.9,0.8,0.7994047619047621,0.07429992614359258,7
0.007392849240984235,0.0014248333360403142,0.008247971534729004,0.0007488052998526872,,,svd,,,,,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': None}",0.8,0.7333333333333333,0.8457680250783699,0.6875,0.6636500754147813,0.9047619047619048,0.8492424242424242,0.8666666666666667,0.7333333333333333,0.6,0.7,0.841025641025641,0.9519713261648747,0.7885167464114832,0.7832692483166295,0.09675701156073577,8,0.9393939393939393,0.8035714285714286,0.9166666666666667,0.88,0.5535714285714286,0.9333333333333333,0.9624060150375939,0.9400000000000001,0.83,0.79,0.9670329670329672,0.78125,0.984375,0.8571428571428571,0.8670531168393012,0.10938150911262852,9,0.8,0.7333333333333333,0.85,0.7,0.6666666666666666,0.9,0.85,0.8666666666666667,0.75,0.6,0.7,0.85,0.95,0.8,0.7869047619047619,0.0951562148018694,8
0.0072596754346575055,0.00020636986722069334,0.007894771439688546,0.00018264400374720609,,,svd,,LinearDiscriminantAnalysis(),,1.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': None, 'transform': LinearDiscriminantAnalysis(), 'transform__n_components': 1}",0.8,0.7333333333333333,0.8457680250783699,0.6875,0.6636500754147813,0.9047619047619048,0.8492424242424242,0.8666666666666667,0.7333333333333333,0.6,0.7,0.841025641025641,0.9519713261648747,0.7885167464114832,0.7832692483166295,0.09675701156073577,8,0.9393939393939393,0.8035714285714286,0.9166666666666667,0.88,0.5535714285714286,0.9333333333333333,0.9624060150375939,0.9400000000000001,0.83,0.79,0.9670329670329672,0.78125,0.984375,0.8571428571428571,0.8670531168393012,0.10938150911262852,9,0.8,0.7333333333333333,0.85,0.7,0.6666666666666666,0.9,0.85,0.8666666666666667,0.75,0.6,0.7,0.85,0.95,0.8,0.7869047619047619,0.0951562148018694,8
0.1263294219970703,0.017736365839759557,0.005449380193437848,0.000998360393173731,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),"PCA(random_state=42, svd_solver='full')",30.0,10.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 30, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 10}",0.8979166666666666,0.7981900452488688,0.7625,0.6491228070175439,0.36555023923444974,0.95141065830721,0.8750781738586617,0.8666666666666667,0.6703296703296703,0.846547314578005,0.9,0.45,0.6826666666666666,0.9327300150829563,0.7606220659755261,0.1725172448721757,10,0.9393939393939394,0.875,0.9642857142857143,0.62,0.44642857142857145,1.0,0.9699248120300752,0.9,0.99,0.9500000000000001,0.945054945054945,0.7604166666666666,0.875,0.9821428571428572,0.8726891075716264,0.15454300646020547,8,0.9,0.8,0.8,0.65,0.4,0.95,0.875,0.8666666666666667,0.7,0.85,0.9,0.6,0.65,0.9333333333333333,0.7767857142857143,0.1512572499714782,10
0.11839847905295235,0.004345630722006997,0.00509711674281529,0.00013681813677595458,,,svd,SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>),"PCA(random_state=42, svd_solver='full')",10.0,5.0,"{'balance': None, 'classify__shrinkage': None, 'classify__solver': 'svd', 'select': SelectKBest(score_func=<function mutual_info_classif at 0x78653ad5f380>), 'select__k': 10, 'transform': PCA(random_state=42, svd_solver='full'), 'transform__n_components': 5}",0.6571428571428571,0.7333333333333333,0.7625,0.4791666666666667,0.45185185185185184,0.8440860215053764,0.8,0.8703703703703705,0.6419437340153452,0.849624060150376,0.6580562659846547,0.45,0.7296703296703297,0.7066666666666668,0.6881722969541306,0.13783251232004295,11,0.9393939393939394,0.7678571428571428,0.8809523809523809,0.68,0.5714285714285714,0.7466666666666667,0.8345864661654135,0.8600000000000001,0.73,0.8500000000000001,0.7692307692307693,0.7916666666666667,0.90625,0.8571428571428571,0.7989411043217435,0.09421008007206394,11,0.7,0.7333333333333333,0.8,0.5,0.4666666666666667,0.85,0.8,0.8666666666666667,0.65,0.85,0.65,0.6,0.7,0.7333333333333333,0.7071428571428571,0.1206323099132705,11
