mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__ccp_alpha,param_classify__criterion,param_classify__max_features,param_classify__n_estimators,param_classify__n_jobs,param_classify__random_state,param_impute,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.0745166540145874,0.0026873350143432617,0.05667257308959961,0.0016100406646728516,,0.04,log_loss,log2,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6193671238536643,0.6335063437139561,0.6264367337838102,0.0070696099301458815,1,0.6492857142857142,0.6609285714285715,0.6551071428571429,0.005821428571428644,81,0.6352941176470588,0.6352941176470588,0.6352941176470588,0.0,97
0.08485782146453857,0.0011342763900756836,0.05646967887878418,0.0007977485656738281,,0.04,log_loss,log2,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6193671238536643,0.6335063437139561,0.6264367337838102,0.0070696099301458815,1,0.6492857142857142,0.6609285714285715,0.6551071428571429,0.005821428571428644,81,0.6352941176470588,0.6352941176470588,0.6352941176470588,0.0,97
0.08138465881347656,0.004389047622680664,0.05318641662597656,0.0001163482666015625,,0.04,log_loss,sqrt,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6193671238536643,0.6335063437139561,0.6264367337838102,0.0070696099301458815,1,0.6492857142857142,0.6609285714285715,0.6551071428571429,0.005821428571428644,81,0.6352941176470588,0.6352941176470588,0.6352941176470588,0.0,97
0.07133173942565918,0.004746198654174805,0.05101287364959717,0.001706242561340332,,0.04,log_loss,sqrt,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6193671238536643,0.6335063437139561,0.6264367337838102,0.0070696099301458815,1,0.6492857142857142,0.6609285714285715,0.6551071428571429,0.005821428571428644,81,0.6352941176470588,0.6352941176470588,0.6352941176470588,0.0,97
0.07475554943084717,0.004926323890686035,0.04833042621612549,0.0016378164291381836,,0.04,entropy,log2,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6193671238536643,0.6335063437139561,0.6264367337838102,0.0070696099301458815,1,0.6492857142857142,0.6609285714285715,0.6551071428571429,0.005821428571428644,81,0.6352941176470588,0.6352941176470588,0.6352941176470588,0.0,97
0.07995522022247314,0.001675248146057129,0.049997925758361816,0.005947232246398926,,0.04,entropy,log2,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6193671238536643,0.6335063437139561,0.6264367337838102,0.0070696099301458815,1,0.6492857142857142,0.6609285714285715,0.6551071428571429,0.005821428571428644,81,0.6352941176470588,0.6352941176470588,0.6352941176470588,0.0,97
0.0741128921508789,0.003852367401123047,0.05061185359954834,0.001280665397644043,,0.04,entropy,sqrt,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6193671238536643,0.6335063437139561,0.6264367337838102,0.0070696099301458815,1,0.6492857142857142,0.6609285714285715,0.6551071428571429,0.005821428571428644,81,0.6352941176470588,0.6352941176470588,0.6352941176470588,0.0,97
0.0681917667388916,0.0026857852935791016,0.05091142654418945,0.00021648406982421875,,0.04,entropy,sqrt,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6193671238536643,0.6335063437139561,0.6264367337838102,0.0070696099301458815,1,0.6492857142857142,0.6609285714285715,0.6551071428571429,0.005821428571428644,81,0.6352941176470588,0.6352941176470588,0.6352941176470588,0.0,97
0.5920196771621704,0.0023545026779174805,0.1963430643081665,0.0021320581436157227,,0.04,entropy,,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': None, 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6149288375786451,0.6335063437139561,0.6242175906463006,0.009288753067655475,9,0.6135714285714285,0.6192142857142857,0.6163928571428572,0.002821428571428586,425,0.6235294117647059,0.6352941176470588,0.6294117647058823,0.00588235294117645,145
0.5614477396011353,0.03144943714141846,0.1871551275253296,0.0020674467086791992,,0.04,entropy,,100,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': None, 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6149288375786451,0.6335063437139561,0.6242175906463006,0.009288753067655475,9,0.6135714285714285,0.6192142857142857,0.6163928571428572,0.002821428571428586,425,0.6235294117647059,0.6352941176470588,0.6294117647058823,0.00588235294117645,145
0.5646923780441284,0.007046341896057129,0.14959049224853516,0.03604769706726074,,0.04,log_loss,,100,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': None, 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6149288375786451,0.6335063437139561,0.6242175906463006,0.009288753067655475,9,0.6135714285714285,0.6192142857142857,0.6163928571428572,0.002821428571428586,425,0.6235294117647059,0.6352941176470588,0.6294117647058823,0.00588235294117645,145
0.5601382255554199,0.004712104797363281,0.1813366413116455,0.0030868053436279297,,0.04,log_loss,,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': None, 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6149288375786451,0.6335063437139561,0.6242175906463006,0.009288753067655475,9,0.6135714285714285,0.6192142857142857,0.6163928571428572,0.002821428571428586,425,0.6235294117647059,0.6352941176470588,0.6294117647058823,0.00588235294117645,145
0.07132875919342041,0.0014930963516235352,0.05212438106536865,0.00361025333404541,,0.02,entropy,sqrt,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6140500441213862,0.6335063437139561,0.6237781939176712,0.009728149796284946,13,0.6293571428571428,0.6367142857142858,0.6330357142857144,0.0036785714285714755,225,0.6176470588235294,0.6352941176470588,0.6264705882352941,0.008823529411764675,185
0.07156825065612793,0.0051381587982177734,0.050343990325927734,0.002321004867553711,,0.02,entropy,sqrt,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6140500441213862,0.6335063437139561,0.6237781939176712,0.009728149796284946,13,0.6293571428571428,0.6367142857142858,0.6330357142857144,0.0036785714285714755,225,0.6176470588235294,0.6352941176470588,0.6264705882352941,0.008823529411764675,185
0.06556832790374756,0.0019098520278930664,0.054055213928222656,0.0017094612121582031,,0.02,log_loss,log2,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6140500441213862,0.6335063437139561,0.6237781939176712,0.009728149796284946,13,0.6293571428571428,0.6367142857142858,0.6330357142857144,0.0036785714285714755,225,0.6176470588235294,0.6352941176470588,0.6264705882352941,0.008823529411764675,185
0.06296682357788086,4.5299530029296875e-06,0.04359841346740723,0.0054950714111328125,,0.02,log_loss,log2,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6140500441213862,0.6335063437139561,0.6237781939176712,0.009728149796284946,13,0.6293571428571428,0.6367142857142858,0.6330357142857144,0.0036785714285714755,225,0.6176470588235294,0.6352941176470588,0.6264705882352941,0.008823529411764675,185
0.07081091403961182,0.00640261173248291,0.05120563507080078,0.0008959770202636719,,0.02,entropy,log2,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6140500441213862,0.6335063437139561,0.6237781939176712,0.009728149796284946,13,0.6293571428571428,0.6367142857142858,0.6330357142857144,0.0036785714285714755,225,0.6176470588235294,0.6352941176470588,0.6264705882352941,0.008823529411764675,185
0.06910085678100586,0.001104116439819336,0.04591691493988037,0.0017029047012329102,,0.02,entropy,log2,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6140500441213862,0.6335063437139561,0.6237781939176712,0.009728149796284946,13,0.6293571428571428,0.6367142857142858,0.6330357142857144,0.0036785714285714755,225,0.6176470588235294,0.6352941176470588,0.6264705882352941,0.008823529411764675,185
0.06871020793914795,0.003942608833312988,0.04834461212158203,0.0005943775177001953,,0.02,log_loss,sqrt,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6140500441213862,0.6335063437139561,0.6237781939176712,0.009728149796284946,13,0.6293571428571428,0.6367142857142858,0.6330357142857144,0.0036785714285714755,225,0.6176470588235294,0.6352941176470588,0.6264705882352941,0.008823529411764675,185
0.06904327869415283,0.005149483680725098,0.04870939254760742,0.0006513595581054688,,0.02,log_loss,sqrt,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6140500441213862,0.6335063437139561,0.6237781939176712,0.009728149796284946,13,0.6293571428571428,0.6367142857142858,0.6330357142857144,0.0036785714285714755,225,0.6176470588235294,0.6352941176470588,0.6264705882352941,0.008823529411764675,185
4.272293448448181,0.12923061847686768,1.362748384475708,0.06211352348327637,,0.04,log_loss,log2,1000,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6121001031991744,0.6321641586867305,0.6221321309429524,0.010032027743778038,21,0.6368571428571428,0.6445714285714285,0.6407142857142856,0.0038571428571428368,167,0.6352941176470588,0.6411764705882353,0.638235294117647,0.0029411764705882804,49
4.406314015388489,0.14410698413848877,1.1198416948318481,0.10632145404815674,,0.04,log_loss,log2,1000,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6121001031991744,0.6321641586867305,0.6221321309429524,0.010032027743778038,21,0.6368571428571428,0.6445714285714285,0.6407142857142856,0.0038571428571428368,167,0.6352941176470588,0.6411764705882353,0.638235294117647,0.0029411764705882804,49
4.526516437530518,0.006009817123413086,1.2945854663848877,0.004021644592285156,,0.04,entropy,sqrt,1000,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6121001031991744,0.6321641586867305,0.6221321309429524,0.010032027743778038,21,0.6368571428571428,0.6445714285714285,0.6407142857142856,0.0038571428571428368,167,0.6352941176470588,0.6411764705882353,0.638235294117647,0.0029411764705882804,49
4.270277738571167,0.10700774192810059,1.3977652788162231,0.0004361867904663086,,0.04,entropy,sqrt,1000,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6121001031991744,0.6321641586867305,0.6221321309429524,0.010032027743778038,21,0.6368571428571428,0.6445714285714285,0.6407142857142856,0.0038571428571428368,167,0.6352941176470588,0.6411764705882353,0.638235294117647,0.0029411764705882804,49
4.316766142845154,0.04984390735626221,1.418492317199707,0.008910417556762695,,0.04,entropy,log2,1000,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6121001031991744,0.6321641586867305,0.6221321309429524,0.010032027743778038,21,0.6368571428571428,0.6445714285714285,0.6407142857142856,0.0038571428571428368,167,0.6352941176470588,0.6411764705882353,0.638235294117647,0.0029411764705882804,49
4.647743463516235,0.14151382446289062,1.3804951906204224,0.010178208351135254,,0.04,entropy,log2,1000,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6121001031991744,0.6321641586867305,0.6221321309429524,0.010032027743778038,21,0.6368571428571428,0.6445714285714285,0.6407142857142856,0.0038571428571428368,167,0.6352941176470588,0.6411764705882353,0.638235294117647,0.0029411764705882804,49
5.183517336845398,0.07014620304107666,1.04038667678833,0.02403402328491211,,0.04,log_loss,sqrt,1000,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6121001031991744,0.6321641586867305,0.6221321309429524,0.010032027743778038,21,0.6368571428571428,0.6445714285714285,0.6407142857142856,0.0038571428571428368,167,0.6352941176470588,0.6411764705882353,0.638235294117647,0.0029411764705882804,49
4.417110562324524,0.12791764736175537,1.6058006286621094,0.020692825317382812,,0.04,log_loss,sqrt,1000,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6121001031991744,0.6321641586867305,0.6221321309429524,0.010032027743778038,21,0.6368571428571428,0.6445714285714285,0.6407142857142856,0.0038571428571428368,167,0.6352941176470588,0.6411764705882353,0.638235294117647,0.0029411764705882804,49
0.26313090324401855,0.0002994537353515625,0.1396045684814453,0.01996922492980957,,0.02,gini,log2,50,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 50, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.5967449430365032,0.6457693202599882,0.6212571316482457,0.024512188611742536,29,0.6065714285714285,0.6385000000000001,0.6225357142857143,0.015964285714285764,333,0.6235294117647059,0.6529411764705882,0.638235294117647,0.01470588235294118,49
0.24468040466308594,0.01008462905883789,0.11242008209228516,0.0004241466522216797,,0.02,gini,log2,50,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 50, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.5967449430365032,0.6457693202599882,0.6212571316482457,0.024512188611742536,29,0.6065714285714285,0.6385000000000001,0.6225357142857143,0.015964285714285764,333,0.6235294117647059,0.6529411764705882,0.638235294117647,0.01470588235294118,49
0.25625669956207275,0.0017834901809692383,0.09506893157958984,0.0050411224365234375,,0.02,gini,sqrt,50,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 50, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.5967449430365032,0.6457693202599882,0.6212571316482457,0.024512188611742536,29,0.6065714285714285,0.6385000000000001,0.6225357142857143,0.015964285714285764,333,0.6235294117647059,0.6529411764705882,0.638235294117647,0.01470588235294118,49
0.26299381256103516,0.004801511764526367,0.11100423336029053,0.005299687385559082,,0.02,gini,sqrt,50,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 50, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.5967449430365032,0.6457693202599882,0.6212571316482457,0.024512188611742536,29,0.6065714285714285,0.6385000000000001,0.6225357142857143,0.015964285714285764,333,0.6235294117647059,0.6529411764705882,0.638235294117647,0.01470588235294118,49
3.2810572385787964,0.0014165639877319336,1.1920324563980103,0.0075501203536987305,,0.04,entropy,sqrt,750,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 750, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6093466635666124,0.6321641586867305,0.6207554111266714,0.011408747560059052,33,0.6377142857142857,0.6418571428571429,0.6397857142857143,0.002071428571428613,177,0.6352941176470588,0.6411764705882353,0.638235294117647,0.0029411764705882804,49
3.263822913169861,0.08859431743621826,1.1237210035324097,0.015315890312194824,,0.04,entropy,sqrt,750,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 750, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6093466635666124,0.6321641586867305,0.6207554111266714,0.011408747560059052,33,0.6377142857142857,0.6418571428571429,0.6397857142857143,0.002071428571428613,177,0.6352941176470588,0.6411764705882353,0.638235294117647,0.0029411764705882804,49
