mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__n_components,param_classify__shrinkage,param_classify__solver,param_classify__store_covariance,param_classify__tol,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.013208770751953125,0.0023876845370544523,0.03196597099304199,0.008622881174119744,,1,0.8,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.8, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.45899330554502965,0.6271203155818541,0.5327838827838828,0.5686651583710407,0.5941568751984757,0.5563439074960566,0.05765960137874934,1,0.5264963781929088,0.5543271063667556,0.5440335493709493,0.5937857415173465,0.5541666666666667,0.5545618884229254,0.022078228018062408,5,0.5096153846153846,0.6346153846153846,0.5576923076923077,0.5961538461538461,0.625,0.5846153846153845,0.046073648271965154,5
0.013159847259521485,0.00675779721280715,0.02060999870300293,0.012364801201150306,,1,0.8,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.8, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.45899330554502965,0.6271203155818541,0.5327838827838828,0.5686651583710407,0.5941568751984757,0.5563439074960566,0.05765960137874934,1,0.5264963781929088,0.5543271063667556,0.5440335493709493,0.5937857415173465,0.5541666666666667,0.5545618884229254,0.022078228018062408,5,0.5096153846153846,0.6346153846153846,0.5576923076923077,0.5961538461538461,0.625,0.5846153846153845,0.046073648271965154,5
0.011221790313720703,0.004053624490349034,0.018038415908813478,0.006577348005104673,,,0.8,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.8, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.45899330554502965,0.6271203155818541,0.5327838827838828,0.5686651583710407,0.5941568751984757,0.5563439074960566,0.05765960137874934,1,0.5264963781929088,0.5543271063667556,0.5440335493709493,0.5937857415173465,0.5541666666666667,0.5545618884229254,0.022078228018062408,5,0.5096153846153846,0.6346153846153846,0.5576923076923077,0.5961538461538461,0.625,0.5846153846153845,0.046073648271965154,5
0.009443140029907227,0.0033799780596655256,0.030411815643310545,0.002697621785847166,,,0.8,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.8, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.45899330554502965,0.6271203155818541,0.5327838827838828,0.5686651583710407,0.5941568751984757,0.5563439074960566,0.05765960137874934,1,0.5264963781929088,0.5543271063667556,0.5440335493709493,0.5937857415173465,0.5541666666666667,0.5545618884229254,0.022078228018062408,5,0.5096153846153846,0.6346153846153846,0.5576923076923077,0.5961538461538461,0.625,0.5846153846153845,0.046073648271965154,5
0.008933782577514648,0.0016975780948971099,0.02360086441040039,0.009453251376049583,,,0.9,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.9, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.4865061409179056,0.5514868689763893,0.5878698224852071,0.5514723557692307,0.5909943714821764,0.5536659119261818,0.03763858697939698,5,0.5367899351887152,0.5421273351124667,0.5425085779641632,0.5842546702249333,0.5583333333333333,0.5528027703647224,0.01729829666149423,13,0.5192307692307693,0.5480769230769231,0.5961538461538461,0.5576923076923077,0.5961538461538461,0.5634615384615386,0.029542868261033087,33
0.007933902740478515,0.0031181378289572006,0.014825105667114258,0.003827939310515969,,,0.9,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.9, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.4865061409179056,0.5514868689763893,0.5878698224852071,0.5514723557692307,0.5909943714821764,0.5536659119261818,0.03763858697939698,5,0.5367899351887152,0.5421273351124667,0.5425085779641632,0.5842546702249333,0.5583333333333333,0.5528027703647224,0.01729829666149423,13,0.5192307692307693,0.5480769230769231,0.5961538461538461,0.5576923076923077,0.5961538461538461,0.5634615384615386,0.029542868261033087,33
0.012067222595214843,0.0027597539541166943,0.02884831428527832,0.012207177443113207,,1,0.9,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.9, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.4865061409179056,0.5514868689763893,0.5878698224852071,0.5514723557692307,0.5909943714821764,0.5536659119261818,0.03763858697939698,5,0.5367899351887152,0.5421273351124667,0.5425085779641632,0.5842546702249333,0.5583333333333333,0.5528027703647224,0.01729829666149423,13,0.5192307692307693,0.5480769230769231,0.5961538461538461,0.5576923076923077,0.5961538461538461,0.5634615384615386,0.029542868261033087,33
0.014302587509155274,0.00427167096615312,0.038314437866210936,0.005709656080135627,,1,0.9,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.9, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.4865061409179056,0.5514868689763893,0.5878698224852071,0.5514723557692307,0.5909943714821764,0.5536659119261818,0.03763858697939698,5,0.5367899351887152,0.5421273351124667,0.5425085779641632,0.5842546702249333,0.5583333333333333,0.5528027703647224,0.01729829666149423,13,0.5192307692307693,0.5480769230769231,0.5961538461538461,0.5576923076923077,0.5961538461538461,0.5634615384615386,0.029542868261033087,33
0.013821029663085937,0.006262857297016136,0.027236127853393556,0.006137067371836519,,1,0.7,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.7, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.437777356742874,0.5813122077588765,0.5226411519514967,0.5650730495558082,0.5390335236971695,0.529167457941245,0.05000073792086615,9,0.5066717499046893,0.5638581776591689,0.5562333206252382,0.5983606557377049,0.5507575757575758,0.5551762959368755,0.029372086669661762,1,0.49038461538461536,0.6057692307692307,0.5673076923076923,0.6057692307692307,0.6057692307692307,0.575,0.044853476114194615,25
0.016246509552001954,0.0029838621860147616,0.036625242233276366,0.0016675460976375968,,1,0.7,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.7, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.437777356742874,0.5813122077588765,0.5226411519514967,0.5650730495558082,0.5390335236971695,0.529167457941245,0.05000073792086615,9,0.5066717499046893,0.5638581776591689,0.5562333206252382,0.5983606557377049,0.5507575757575758,0.5551762959368755,0.029372086669661762,1,0.49038461538461536,0.6057692307692307,0.5673076923076923,0.6057692307692307,0.6057692307692307,0.575,0.044853476114194615,25
