mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__n_components,param_classify__shrinkage,param_classify__solver,param_classify__store_covariance,param_classify__tol,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.010794973373413086,0.002945429655416452,0.03199605941772461,0.006393667562928825,,1,0.9,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.9, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5173453996983409,0.598283355063016,0.5453471966629861,0.5453327154772938,0.5857988165680474,0.5584214966939369,0.029556673207768044,1,0.5592832634388105,0.6153259626382005,0.5249714067861228,0.5373617994662601,0.5736742424242424,0.5621233349507273,0.03151319872181453,25,0.5384615384615384,0.5961538461538461,0.5576923076923077,0.5480769230769231,0.5961538461538461,0.5673076923076923,0.02432521277052599,35
0.01801142692565918,0.0024960868544621007,0.04175500869750977,0.008992247305463906,,1,0.9,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.9, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5173453996983409,0.598283355063016,0.5453471966629861,0.5453327154772938,0.5857988165680474,0.5584214966939369,0.029556673207768044,1,0.5592832634388105,0.6153259626382005,0.5249714067861228,0.5373617994662601,0.5736742424242424,0.5621233349507273,0.03151319872181453,25,0.5384615384615384,0.5961538461538461,0.5576923076923077,0.5480769230769231,0.5961538461538461,0.5673076923076923,0.02432521277052599,35
0.013186931610107422,0.0038485049016841162,0.03231635093688965,0.006900435872547634,,,0.9,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.9, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5173453996983409,0.598283355063016,0.5453471966629861,0.5453327154772938,0.5857988165680474,0.5584214966939369,0.029556673207768044,1,0.5592832634388105,0.6153259626382005,0.5249714067861228,0.5373617994662601,0.5736742424242424,0.5621233349507273,0.03151319872181453,25,0.5384615384615384,0.5961538461538461,0.5576923076923077,0.5480769230769231,0.5961538461538461,0.5673076923076923,0.02432521277052599,35
0.022890520095825196,0.0048337813960387934,0.04254074096679687,0.006565554906809296,,,0.9,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.9, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5173453996983409,0.598283355063016,0.5453471966629861,0.5453327154772938,0.5857988165680474,0.5584214966939369,0.029556673207768044,1,0.5592832634388105,0.6153259626382005,0.5249714067861228,0.5373617994662601,0.5736742424242424,0.5621233349507273,0.03151319872181453,25,0.5384615384615384,0.5961538461538461,0.5576923076923077,0.5480769230769231,0.5961538461538461,0.5673076923076923,0.02432521277052599,35
0.013101482391357422,0.005908374818749093,0.019069910049438477,0.007414395731231187,,,0.8,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.8, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.4865061409179056,0.5848822230401177,0.560888413015407,0.5486193293885602,0.6033720571604811,0.5568536327044943,0.03995602205923371,5,0.571101791841403,0.6153259626382005,0.5284025924513915,0.538124285169653,0.5823863636363636,0.5670681991474024,0.03134487858642215,5,0.5192307692307693,0.5961538461538461,0.5865384615384616,0.5576923076923077,0.625,0.576923076923077,0.03597747487282635,11
0.010876274108886719,0.003606076680645828,0.03243842124938965,0.01403369901393388,,,0.8,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.8, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.4865061409179056,0.5848822230401177,0.560888413015407,0.5486193293885602,0.6033720571604811,0.5568536327044943,0.03995602205923371,5,0.571101791841403,0.6153259626382005,0.5284025924513915,0.538124285169653,0.5823863636363636,0.5670681991474024,0.03134487858642215,5,0.5192307692307693,0.5961538461538461,0.5865384615384616,0.5576923076923077,0.625,0.576923076923077,0.03597747487282635,11
0.012305402755737304,0.006604345455237965,0.03135294914245605,0.005066686521771025,,1,0.8,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.8, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.4865061409179056,0.5848822230401177,0.560888413015407,0.5486193293885602,0.6033720571604811,0.5568536327044943,0.03995602205923371,5,0.571101791841403,0.6153259626382005,0.5284025924513915,0.538124285169653,0.5823863636363636,0.5670681991474024,0.03134487858642215,5,0.5192307692307693,0.5961538461538461,0.5865384615384616,0.5576923076923077,0.625,0.576923076923077,0.03597747487282635,11
0.017489099502563478,0.005065266271674079,0.02616286277770996,0.0019507767893817535,,1,0.8,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.8, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.4865061409179056,0.5848822230401177,0.560888413015407,0.5486193293885602,0.6033720571604811,0.5568536327044943,0.03995602205923371,5,0.571101791841403,0.6153259626382005,0.5284025924513915,0.538124285169653,0.5823863636363636,0.5670681991474024,0.03134487858642215,5,0.5192307692307693,0.5961538461538461,0.5865384615384616,0.5576923076923077,0.625,0.576923076923077,0.03597747487282635,11
0.012407827377319335,0.002581070634874437,0.034410858154296876,0.004057863079648044,,1,1.0,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 1.0, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5319711538461539,0.5712715855572998,0.5398601398601398,0.5131223610605053,0.5698470137221884,0.5452144508092576,0.022448577734778152,9,0.5573770491803279,0.595501334349981,0.528783835303088,0.5411742279832252,0.562689393939394,0.5571051681512031,0.022633673253102685,37,0.5384615384615384,0.5769230769230769,0.5384615384615384,0.5096153846153846,0.5673076923076923,0.5461538461538462,0.02386475701152088,47
0.009070539474487304,0.0030819656212279813,0.02206110954284668,0.0036514442116357014,,1,1.0,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 1.0, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5319711538461539,0.5712715855572998,0.5398601398601398,0.5131223610605053,0.5698470137221884,0.5452144508092576,0.022448577734778152,9,0.5573770491803279,0.595501334349981,0.528783835303088,0.5411742279832252,0.562689393939394,0.5571051681512031,0.022633673253102685,37,0.5384615384615384,0.5769230769230769,0.5384615384615384,0.5096153846153846,0.5673076923076923,0.5461538461538462,0.02386475701152088,47
