mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__C,param_classify__max_iter,param_classify__n_jobs,param_classify__penalty,param_classify__random_state,param_classify__solver,param_classify__tol,param_impute,param_select,param_select__k,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.41646566390991213,0.10119822428844726,0.024491548538208008,0.008654822634218086,,10.0,200,2,l2,42,lbfgs,0.0001,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 200, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5481740718198418,0.5658350658350658,0.4670648759258725,0.5084384241476596,0.5686813186813187,0.5316387512819517,0.038789166300614304,1,0.6115135341212353,0.5533739992375143,0.5304994281357224,0.5066717499046893,0.6238636363636364,0.5651844695525596,0.04551022854082639,80,0.625,0.6153846153846154,0.5673076923076923,0.5576923076923077,0.6346153846153846,0.6,0.03136443544288479,7
0.37752575874328614,0.06794993557316893,0.01958622932434082,0.006842461613560599,,1.0,2000,2,l2,42,lbfgs,1e-06,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 2000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5315581854043393,0.5512827804660361,0.5224185724185725,0.5413845413845414,0.5070889894419307,0.530746613823084,0.015261702110946934,2,0.6260007624857034,0.550324056423942,0.5493709492947008,0.5842546702249334,0.5984848484848485,0.5816870573828256,0.029258952656133375,4,0.6153846153846154,0.6057692307692307,0.5769230769230769,0.6153846153846154,0.5865384615384616,0.6,0.015623150778146098,7
0.4386758804321289,0.30856301530387753,0.014061450958251953,0.005394117207884611,,10.0,500,2,l2,42,lbfgs,0.0001,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 500, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5119041089629325,0.5585072616688542,0.5503181029496819,0.49677702044790656,0.4972305322709635,0.5229474052600678,0.0263888592799704,3,0.5989325200152498,0.5480365993137628,0.5785360274494853,0.4822722073961113,0.5977272727272727,0.5611009253803764,0.0435002185083494,116,0.5865384615384616,0.6057692307692307,0.6153846153846154,0.5961538461538461,0.6057692307692307,0.6019230769230769,0.009805806756909197,4
0.4101411819458008,0.09525523523113685,0.018674945831298827,0.012762580676454484,,100.0,1000,2,l2,42,lbfgs,1e-06,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5315581854043393,0.5512827804660361,0.5250035114003465,0.49677702044790656,0.5092178958795668,0.522767878719639,0.018732292520502382,4,0.6260007624857034,0.550324056423942,0.5756767060617614,0.4803659931376287,0.621969696969697,0.5708674430157464,0.05345427101494873,34,0.6153846153846154,0.6057692307692307,0.6057692307692307,0.5961538461538461,0.6057692307692307,0.6057692307692308,0.006081303192631513,1
0.2608964920043945,0.07141782450911699,0.021344089508056642,0.0137039583489795,,100.0,2000,2,l2,42,lbfgs,0.0001,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),7,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 2000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 7, 'transform': None}",0.5075054907554054,0.5278340080971661,0.49677702044790656,0.5952862926547138,0.48527730543466774,0.5225360234779719,0.038982882211481266,5,0.5539458635150591,0.530880670987419,0.5741517346549753,0.5613800991231416,0.5795454545454545,0.55998076456521,0.017139352971652273,133,0.5673076923076923,0.5961538461538461,0.5961538461538461,0.6538461538461539,0.5865384615384616,0.6,0.028910185343024825,7
0.3126405715942383,0.05578816058333424,0.01959085464477539,0.007623924294040749,,10.0,100,2,l2,42,lbfgs,0.0001,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 100, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5481740718198418,0.5512827804660361,0.4907508814402781,0.5119041089629325,0.4972305322709635,0.5198684749920104,0.025344850488119085,6,0.6115135341212353,0.550324056423942,0.5514677849790317,0.5108654212733511,0.5977272727272727,0.5643796139049666,0.036226276704102944,86,0.625,0.6057692307692307,0.5865384615384616,0.5865384615384616,0.6057692307692307,0.601923076923077,0.01439098994913053,3
0.3717950344085693,0.1351221698692493,0.021798086166381837,0.009306425186808735,,100.0,1000,2,l2,42,lbfgs,0.0001,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5728021978021978,0.5512827804660361,0.4670648759258725,0.5084384241476596,0.4972305322709635,0.5193637621225459,0.0379971222879876,7,0.6568814334731223,0.550324056423942,0.5304994281357224,0.5066717499046893,0.5984848484848485,0.568572303284465,0.05349295968506324,45,0.6346153846153846,0.6057692307692307,0.5673076923076923,0.5576923076923077,0.6057692307692307,0.5942307692307692,0.028132190073707278,24
0.38751978874206544,0.07195638991378756,0.020819997787475585,0.008611352869996978,,100.0,100,2,l2,42,lbfgs,1e-06,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 100, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.48286581839213416,0.5226411519514967,0.5800105123634535,0.49677702044790656,0.5092178958795668,0.5183024798069116,0.03355096837932448,8,0.576820434616851,0.5327868852459017,0.5728173846740373,0.4822722073961113,0.621969696969697,0.5573333217805196,0.04697672446469565,176,0.5576923076923077,0.5673076923076923,0.6442307692307693,0.5961538461538461,0.6057692307692307,0.5942307692307692,0.030648802789440828,24
0.40518579483032224,0.09111617380940071,0.019485282897949218,0.004877323881936363,,1.0,500,2,l2,42,lbfgs,1e-06,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 500, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5315581854043393,0.5512827804660361,0.4907508814402781,0.5084384241476596,0.5092178958795668,0.5182496334675759,0.020987233407536544,9,0.6260007624857034,0.550324056423942,0.5526115135341212,0.5070529927563858,0.6215909090909091,0.5715160468582122,0.04569035619807535,30,0.6153846153846154,0.6057692307692307,0.5865384615384616,0.5576923076923077,0.6057692307692307,0.5942307692307693,0.020532842792367896,22
0.29013881683349607,0.16026485269866336,0.021106433868408204,0.015798073490081794,,1.0,200,2,l2,42,lbfgs,0.0001,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 200, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5315581854043393,0.5512827804660361,0.5119041089629325,0.4955229955229955,0.4972305322709635,0.5174997205254532,0.02127939320933799,10,0.6260007624857034,0.550324056423942,0.5754860846359131,0.5108654212733511,0.5556818181818182,0.5636716286001455,0.037563260210224166,91,0.6153846153846154,0.6057692307692307,0.5865384615384616,0.5769230769230769,0.6057692307692307,0.5980769230769232,0.014131671592979884,12
