mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__C,param_classify__max_iter,param_classify__n_jobs,param_classify__penalty,param_classify__random_state,param_classify__solver,param_classify__tol,param_impute,param_select,param_select__k,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.4078990459442139,0.20441863109878197,0.012358331680297851,0.0036168999827298405,,100.0,100,2,l2,42,lbfgs,1e-06,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 100, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5184537684537684,0.6177561456221348,0.5119041089629325,0.5805216622458003,0.5135975135975136,0.5484466397764299,0.043085972545257874,1,0.4811284788410218,0.6437285550895921,0.5754860846359131,0.6372474266107511,0.5852272727272727,0.5845635635809101,0.05840846434027378,14,0.5961538461538461,0.6442307692307693,0.5865384615384616,0.6346153846153846,0.5961538461538461,0.6115384615384616,0.023236626872297255,1
0.42470688819885255,0.16461994488556891,0.029339408874511717,0.018017551932480017,,10.0,2000,2,l2,42,lbfgs,0.0001,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 2000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5433390531856895,0.5725551514327475,0.5278340080971661,0.5585072616688542,0.5135975135975136,0.5431665975963942,0.021016526073503575,2,0.47350362180709116,0.6452535264963781,0.6010293556995806,0.5838734273732369,0.5852272727272727,0.5777774408207119,0.05667338716331311,33,0.6057692307692307,0.6153846153846154,0.5961538461538461,0.6057692307692307,0.5961538461538461,0.6038461538461539,0.007195494974565282,5
0.7303393363952637,0.1350208067326696,0.028455257415771484,0.00423725307814635,,10.0,200,2,l2,42,lbfgs,1e-08,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 200, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-08, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5184537684537684,0.5725551514327475,0.5053499132446502,0.5805216622458003,0.5135975135975136,0.538095601794896,0.031766867102641365,3,0.4811284788410218,0.6452535264963781,0.5762485703393061,0.6372474266107511,0.5852272727272727,0.5850210550029459,0.05869618540928961,12,0.5961538461538461,0.6153846153846154,0.5769230769230769,0.6346153846153846,0.5961538461538461,0.6038461538461539,0.01961161351381841,5
0.3407329559326172,0.10165570717194432,0.013305044174194336,0.005121250360335383,,1.0,200,2,l2,42,lbfgs,0.0001,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 200, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5184537684537684,0.5656151969327291,0.5210629094386501,0.5585072616688542,0.5266272189349113,0.5380532710857826,0.019906747837063057,4,0.4811284788410218,0.6402973694243232,0.6044605413648494,0.5842546702249334,0.5575757575757576,0.5735433634861771,0.05352041971306105,63,0.5961538461538461,0.625,0.5865384615384616,0.6057692307692307,0.6153846153846154,0.6057692307692308,0.01359820733051053,4
0.45381646156311034,0.10862420633550324,0.016781330108642578,0.008570447367873268,,0.1,200,2,l2,42,lbfgs,1e-08,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 200, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-08, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5184537684537684,0.5725551514327475,0.5053499132446502,0.5585072616688542,0.5266272189349113,0.5362986627469863,0.02520935148470788,5,0.4845596645062905,0.6456347693480747,0.5714830346930996,0.5846359130766299,0.5564393939393939,0.5685505551126978,0.051788925826717076,106,0.5961538461538461,0.6153846153846154,0.5769230769230769,0.6057692307692307,0.6153846153846154,0.6019230769230769,0.014390989949130573,8
0.5220427989959717,0.16027013237387705,0.024449825286865234,0.008321892894474821,,100.0,1000,2,l2,42,lbfgs,1e-06,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5184537684537684,0.5650730495558082,0.5210629094386501,0.5585072616688542,0.5135975135975136,0.535338900542919,0.0218288437108772,6,0.4811284788410218,0.650209683568433,0.6040792985131529,0.5838734273732369,0.6174242424242423,0.5873430261440173,0.05732498089985008,5,0.5961538461538461,0.6057692307692307,0.5865384615384616,0.6057692307692307,0.5961538461538461,0.5980769230769231,0.007195494974565246,27
0.7547706604003906,0.20058735181881893,0.03263177871704102,0.009480901185449175,,0.1,1000,2,l2,42,lbfgs,1e-06,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 0.1, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5184537684537684,0.5862889983579639,0.4955229955229955,0.5585072616688542,0.5135975135975136,0.5344741075202191,0.03308186202225417,7,0.4845596645062905,0.6383911551658407,0.5880670987418986,0.5846359130766299,0.584469696969697,0.5760247056920713,0.050091751376342156,47,0.5961538461538461,0.625,0.5769230769230769,0.6057692307692307,0.5961538461538461,0.6,0.015623150778146092,12
0.8388780117034912,0.12613060019682795,0.03984270095825195,0.006280216358554097,,1.0,100,2,l2,42,lbfgs,1e-08,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 100, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-08, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5184537684537684,0.6177561456221348,0.5027966193734388,0.5081360946745561,0.5201086193173837,0.5334502494882564,0.042639955757759467,8,0.4811284788410218,0.6425848265345024,0.4988562714449104,0.5964544414792223,0.5816287878787879,0.5601305612356889,0.06095272184696893,188,0.5961538461538461,0.6442307692307693,0.6057692307692307,0.5961538461538461,0.6057692307692307,0.6096153846153847,0.017833881722107148,2
0.3368122100830078,0.10082414411569174,0.01957082748413086,0.010341143964259794,,100.0,1000,2,l2,42,lbfgs,0.0001,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5184537684537684,0.5725551514327475,0.5210629094386501,0.5512827804660361,0.5005783689994217,0.5327865957581247,0.02570560833588156,9,0.4803659931376287,0.6452535264963781,0.6040792985131529,0.6437285550895921,0.5634469696969696,0.5873748685867444,0.061364743580025805,4,0.5961538461538461,0.6153846153846154,0.5865384615384616,0.6057692307692307,0.5769230769230769,0.5961538461538461,0.013598207330510544,39
0.6348854064941406,0.07909537529885638,0.029026031494140625,0.009906304795524281,,100.0,2000,2,l2,42,lbfgs,1e-08,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 2000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-08, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5184537684537684,0.5650730495558082,0.5210629094386501,0.5585072616688542,0.5005783689994217,0.5327350716233006,0.024836260227469587,10,0.4811284788410218,0.650209683568433,0.5857796416317194,0.5838734273732369,0.5672348484848485,0.573645215979852,0.05424835067274901,62,0.5961538461538461,0.6057692307692307,0.5865384615384616,0.6057692307692307,0.5769230769230769,0.5942307692307691,0.011213369028548649,80
