mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__C,param_classify__max_iter,param_classify__n_jobs,param_classify__penalty,param_classify__random_state,param_classify__solver,param_classify__tol,param_impute,param_select,param_select__k,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.3094344615936279,0.09943143602687521,0.015038299560546874,0.005017124104973804,,10.0,100,2,l2,42,lbfgs,1e-06,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 100, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.4670648759258725,0.4907508814402781,0.49221043324491603,0.5144368869546838,0.48527730543466774,0.48994807660008366,0.015171826272135654,1,0.6679374761723217,0.5167746854746473,0.4988562714449104,0.5562333206252382,0.5375,0.5554603507434235,0.059455660649820774,57,0.5673076923076923,0.5865384615384616,0.5576923076923077,0.6057692307692307,0.5865384615384616,0.5807692307692307,0.01676499593669489,11
0.3561969757080078,0.03964418436044715,0.018348264694213866,0.008112928916077108,,10.0,200,2,l2,42,lbfgs,0.0001,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 200, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.40915070930287,0.5512827804660361,0.49221043324491603,0.4842548076923077,0.49125608568646545,0.48563096327851907,0.045246470756388275,2,0.5508959207014869,0.48131910026686997,0.5198246282882195,0.5760579489134579,0.49280303030303024,0.5241801256946128,0.035342898065558355,266,0.5096153846153846,0.6057692307692307,0.5576923076923077,0.5961538461538461,0.5961538461538461,0.573076923076923,0.03577129853411207,56
0.4651947021484375,0.14754017413369536,0.022593593597412108,0.01563100157252718,,10.0,2000,2,l2,42,lbfgs,1e-08,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 2000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-08, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.4488510223953262,0.5144368869546838,0.470132625994695,0.48995384818696563,0.49669928367432925,0.48401473344119994,0.022587066231151587,3,0.5886389630194435,0.49542508577964167,0.5335493709492947,0.6313381624094548,0.5946969696969697,0.5687297103709609,0.04816994796110867,17,0.5576923076923077,0.6057692307692307,0.5384615384615384,0.6057692307692307,0.5865384615384616,0.5788461538461538,0.02678536207150791,15
0.28519134521484374,0.07653558675991488,0.014539813995361328,0.004035459839232893,,100.0,500,2,l2,42,lbfgs,0.0001,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 500, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.4488510223953262,0.5278340080971661,0.49221043324491603,0.4842548076923077,0.4613367149897686,0.4828973972838969,0.027319929931289184,4,0.5886389630194435,0.4828440716736561,0.5198246282882195,0.5760579489134579,0.5162878787878787,0.5367306981365311,0.03961967488259571,151,0.5576923076923077,0.5961538461538461,0.5576923076923077,0.5961538461538461,0.5673076923076923,0.575,0.01762529113444553,36
0.3266292572021484,0.12875001749553125,0.016072607040405272,0.004648119456391289,,1.0,1000,2,l2,42,lbfgs,0.0001,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 1000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.4612919132149902,0.5075054907554054,0.4723623371164355,0.4842548076923077,0.48527730543466774,0.48213837084276123,0.015414075509206291,5,0.6151353412123522,0.5003812428516965,0.4664506290507053,0.5569958063286313,0.5371212121212121,0.5352168463129194,0.05061072503047165,168,0.5576923076923077,0.5673076923076923,0.5288461538461539,0.5961538461538461,0.5865384615384616,0.5673076923076923,0.02355278598829979,177
0.33273816108703613,0.08448503123475463,0.011098909378051757,0.0039362047920802,,0.01,2000,2,l2,42,lbfgs,1e-06,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 0.01, 'classify__max_iter': 2000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.424888023369036,0.5381228924690895,0.4612919132149902,0.48995384818696563,0.49125608568646545,0.4811025525853093,0.03737724857716006,6,0.5585207777354174,0.48208158597026307,0.5335493709492947,0.5810141059855128,0.5981060606060605,0.5506543802493098,0.04057108473594518,79,0.5384615384615384,0.625,0.5576923076923077,0.6057692307692307,0.5961538461538461,0.5846153846153845,0.031832587225474704,3
0.2928985595703125,0.04566207703656727,0.017453765869140624,0.010208657736229608,,10.0,2000,2,l2,42,lbfgs,0.0001,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 10.0, 'classify__max_iter': 2000, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.4612919132149902,0.47042611173045956,0.4987867656916106,0.4785427959282406,0.49125608568646545,0.48006073445035324,0.013589693728889454,7,0.5699580632863134,0.4862752573389249,0.49618757148303466,0.5623332062523828,0.49280303030303024,0.5215114257327371,0.036662110087466025,290,0.5576923076923077,0.5961538461538461,0.5673076923076923,0.5865384615384616,0.5961538461538461,0.5807692307692307,0.015623150778146072,11
0.25268187522888186,0.029223876573691077,0.010613298416137696,0.0011634694610690591,,1.0,500,2,l2,42,lbfgs,0.0001,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 1.0, 'classify__max_iter': 500, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.46649984002925177,0.48706618171929705,0.48561684590009013,0.4842548076923077,0.4732899480312749,0.47934552467444436,0.008058792680718206,8,0.5484178421654594,0.4950438429279451,0.49923751429660695,0.5760579489134579,0.5132575757575758,0.5264029448122091,0.031126932876328645,243,0.5480769230769231,0.5384615384615384,0.5480769230769231,0.5961538461538461,0.5673076923076923,0.5596153846153846,0.020532842792367893,371
0.30786924362182616,0.10201051940222923,0.015157461166381836,0.007648184034076896,,100.0,500,2,l2,42,lbfgs,0.0001,,SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 500, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 0.0001, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.5142882404951371,0.48706618171929705,0.40915070930287,0.465073548098525,0.5092178958795668,0.4769593150990792,0.0381457518874428,9,0.6149447197865041,0.4950438429279451,0.45348837209302323,0.5234464353793365,0.6034090909090909,0.53806649221918,0.06228654733657255,144,0.5769230769230769,0.5384615384615384,0.5096153846153846,0.5865384615384616,0.6057692307692307,0.5634615384615385,0.03472205785628421,289
0.4953610897064209,0.18183457928389493,0.022181224822998048,0.012404304198472773,,100.0,500,2,l2,42,lbfgs,1e-06,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>),9,,"{'balance': None, 'classify__C': 100.0, 'classify__max_iter': 500, 'classify__n_jobs': 2, 'classify__penalty': 'l2', 'classify__random_state': 42, 'classify__solver': 'lbfgs', 'classify__tol': 1e-06, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x794191767420>), 'select__k': 9, 'transform': None}",0.4542889724830425,0.4987867656916106,0.49221043324491603,0.465073548098525,0.4732899480312749,0.47672993350987375,0.01659789908812908,10,0.6568814334731224,0.4912314144109798,0.5198246282882195,0.512962256957682,0.5132575757575758,0.538831461777516,0.05980979760890556,137,0.5673076923076923,0.5673076923076923,0.5576923076923077,0.5865384615384616,0.5673076923076923,0.5692307692307692,0.009421114395319922,140
