mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__ccp_alpha,param_classify__criterion,param_classify__max_features,param_classify__n_estimators,param_classify__n_jobs,param_classify__random_state,param_impute,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.02772355079650879,0.0012278556823730469,0.031046271324157715,0.0005527734756469727,,0.02,gini,log2,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6611759322809426,0.716089447796765,0.6886326900388537,0.027456757757911177,1,0.6577540106951871,0.7671957671957672,0.7124748889454772,0.05472087825029004,7,0.6666666666666666,0.717948717948718,0.6923076923076923,0.02564102564102566,1
0.0194547176361084,0.005075216293334961,0.026714444160461426,0.00024759769439697266,,0.02,gini,log2,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6611759322809426,0.716089447796765,0.6886326900388537,0.027456757757911177,1,0.6577540106951871,0.7671957671957672,0.7124748889454772,0.05472087825029004,7,0.6666666666666666,0.717948717948718,0.6923076923076923,0.02564102564102566,1
0.026651501655578613,0.0002962350845336914,0.030342817306518555,0.0019116401672363281,,0.0,gini,log2,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.654937837203847,0.716089447796765,0.685513642500306,0.03057580529645898,3,0.6671122994652406,0.7552910052910052,0.7112016523781229,0.044089352912882296,9,0.6666666666666666,0.717948717948718,0.6923076923076923,0.02564102564102566,1
0.0259019136428833,0.0003300905227661133,0.031366705894470215,0.0013407468795776367,,0.0,gini,log2,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.654937837203847,0.716089447796765,0.685513642500306,0.03057580529645898,3,0.6671122994652406,0.7552910052910052,0.7112016523781229,0.044089352912882296,9,0.6666666666666666,0.717948717948718,0.6923076923076923,0.02564102564102566,1
0.026627540588378906,0.0018627643585205078,0.029779791831970215,0.0006901025772094727,,0.02,gini,sqrt,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.68938127090301,0.6671061305207647,0.6782437007118873,0.011137570191122657,5,0.6925133689839572,0.716931216931217,0.7047222929575871,0.012208923973629882,23,0.6923076923076923,0.6666666666666666,0.6794871794871795,0.012820512820512832,5
0.02898538112640381,0.0008393526077270508,0.034451961517333984,0.001203298568725586,,0.0,gini,sqrt,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.68938127090301,0.6671061305207647,0.6782437007118873,0.011137570191122657,5,0.6938502673796791,0.7407407407407407,0.7172955040602099,0.02344523668053078,3,0.6923076923076923,0.6666666666666666,0.6794871794871795,0.012820512820512832,5
0.022844433784484863,0.006827235221862793,0.03219270706176758,0.0018761157989501953,,0.0,gini,sqrt,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.68938127090301,0.6671061305207647,0.6782437007118873,0.011137570191122657,5,0.6938502673796791,0.7407407407407407,0.7172955040602099,0.02344523668053078,3,0.6923076923076923,0.6666666666666666,0.6794871794871795,0.012820512820512832,5
0.028983592987060547,0.0030744075775146484,0.030628561973571777,0.0006252527236938477,,0.02,gini,sqrt,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.68938127090301,0.6671061305207647,0.6782437007118873,0.011137570191122657,5,0.6925133689839572,0.716931216931217,0.7047222929575871,0.012208923973629882,23,0.6923076923076923,0.6666666666666666,0.6794871794871795,0.012820512820512832,5
0.02852809429168701,0.00026977062225341797,0.03313016891479492,0.0004029273986816406,,0.0,log_loss,sqrt,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.68938127090301,0.6644693473961768,0.6769253091495935,0.012455961753416622,9,0.6925133689839572,0.7275132275132274,0.7100132982485923,0.017499929264635117,11,0.6923076923076923,0.6666666666666666,0.6794871794871795,0.012820512820512832,5
0.029180288314819336,0.0008800029754638672,0.03446507453918457,0.0007877349853515625,,0.0,log_loss,sqrt,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.68938127090301,0.6644693473961768,0.6769253091495935,0.012455961753416622,9,0.6925133689839572,0.7275132275132274,0.7100132982485923,0.017499929264635117,11,0.6923076923076923,0.6666666666666666,0.6794871794871795,0.012820512820512832,5
