Treatment,Tissue,Protection,Mouse_pre,Mouse_peak,Age_prime_peak,Age_challenge_peak,Body_score_peak,Weight_peak,live.cd4tconv,cd4.treg,treg.cd103,treg.ly6c,cd4tconv.cd103,cd4tconv.ly6c,cd4tconv.cd44,cd4tconv.tbethi,cd4tconv.tbetmid,cd4tconv.th2,cd4tconv.mpec,cd4tconv.slec,live.cd8,CD8.CD44hi,CD8.CD103,CD8.GrzmB,CD8.Tbethi.Ly6Chi,CD8.Tbethi.Ly6Clo,CD8.VacTet,CD8.Ly6C,CD8.VacTet.MFI,ILC1,ILC2,NK,Neutro,Macro,Mo0,mo0.CD11c,mo0.CD11cneg,DC,B.naive.FO,B.memory,B.plasma,B.GC,B.immature,NK.GrzmB
prime.boost,SPL,1.0,C3.2,C5.5,2.0,20.0,0.0,-3.1,-1.1097049344104082,0.9752407875718243,0.07398673580598202,2.485713038742126,0.3774111050348084,0.10497845669232607,1.1903302726266969,0.8332181484145077,0.17854034398937715,0.28099192522155564,-0.07521660841663733,-0.18011747588117705,-0.764861339584385,0.1689750871800162,1.020478857366278,4.32158983798768,0.9314411957524711,-0.2166866341394051,1.3496113123983877,0.39025960372589596,2.2803257752132238,-0.6896074718050861,-2.567859680560368,-0.1088801865993454,0.6619085288486339,-1.4227049016540614,-0.5886105597759724,-0.35911802988261776,-0.609684621516223,-0.6220720934295342,-1.1535046057922862,3.4547581542316452,1.9569680975929087,-1.457473338130652,2.161310377762265,
prime.boost,SPL,1.0,C3.3,C5.1,2.0,20.0,0.0,-0.9,-0.25994240801697593,0.6713673355193561,0.5380110881534038,3.03191524147434,0.47008542798876046,-0.3497596408543541,1.529832407063972,0.8793385240127799,0.18039401550960227,0.20310996295405376,0.143512178192215,-0.8187339449722478,-0.06611486795314953,1.6663221848531242,1.5570531562257324,0.25739916849100536,0.6949676744195648,0.7134112866299508,-0.5213110171498315,0.3801009605476264,2.5376172855488304,-0.621762246039157,-1.5605112289953227,0.4224642077808502,0.02678207002001139,-2.3721217103575496,0.6074257127863639,-0.14938531184959447,0.8961975588333457,-0.6572037855990922,0.6391344098094055,0.37061577539217366,-1.915909482586859,-0.07483662034899652,0.8339202286920329,
prime.boost,SPL,1.0,C3.3,C5.2,2.0,20.0,0.0,1.3,-0.18481992572688236,0.23746631143990996,0.3483446382101059,3.6154838216522998,-0.6626862019083377,0.35499385756750773,1.658678000154567,1.6794453135855683,0.09500518840535077,0.19830750963148744,0.14162602118534934,0.574456468656114,0.15513254724733055,1.1553320914639762,0.1824241365935298,0.7038502898022855,0.6031661955902254,0.900818631604746,1.2139468377825697,0.3132716368781086,2.3863675085574627,0.8716502849964675,0.002324063981369615,0.6574891578995897,0.5122072073956161,-1.113352328164313,0.3745341875435137,0.2746868294757419,0.5033550842991141,0.022924774445558016,0.6217866091292887,-0.0004129804486926317,-0.9655098800065487,0.4227149026861388,0.9354981976172938,
prime.boost,SPL,1.0,C3.3,C5.5,2.0,20.0,0.0,-3.1,-1.0012784108550372,1.164626009778738,0.559869398803085,2.4786623344337175,0.839253553643443,-0.027790620558377922,1.1568541946235775,1.1035473654011123,0.4711899472696329,0.10632987306262433,0.2981753292449029,-0.42682169448848617,-0.5748579050911451,0.03680455166800366,1.0548228109405393,1.9457465159038796,0.8371324376013259,0.9998445627109226,2.436434896527626,0.380456285477041,3.8060261470722825,-1.0939737490540498,-2.0522553624322737,-0.4242087822588299,-0.18176019275190117,-2.2341427184239984,0.0687442340291746,-0.2258117557025229,0.1618976007612792,-0.4402159463658092,-1.163433661722074,3.198284969360717,1.5468165983745266,-0.47980250818994574,2.600376027997693,
prime.boost,SPL,1.0,C3.5,C5.1,2.0,20.0,0.0,-0.9,0.15842666565588587,0.40539209206023025,0.2863508415916083,4.198175798622517,0.12127635698483931,-0.47456336541903293,2.774780438768976,-0.0746384665044747,-0.02898312934037546,0.45129229178840546,-0.13697721606469068,-1.1428342206452646,0.6118872927448309,3.9410191254853846,1.530028427484755,1.8390002816132331,0.6332136285320773,-0.057208476664048886,-1.884446781503778,0.16357081102787047,2.056572224225799,-0.007788142793898675,-2.9982904878838874,1.2175378505673693,0.4895104347853081,-1.5407526833439997,0.5627102206188852,0.6184825954671268,0.9293211326777904,-0.07395914139516489,2.9160587247716596,-1.9715723511303604,-1.0342418753159486,0.22887320306465198,0.002664302040921748,
prime.boost,SPL,1.0,C3.5,C5.2,2.0,20.0,0.0,1.3,0.23354914794597947,-0.028508932019215893,0.09668439164831033,4.781744378800477,-1.0114952729122588,0.230190133002829,2.903626031859571,0.7254683230683135,-0.1143719564446266,0.446489838465839,-0.13886337307155658,0.2503561929830972,0.8331347079453111,3.4300290320962366,0.15539940785255255,2.285451402924513,0.541412149702738,0.13019886831074629,-0.14918892657137686,0.09674148735835279,1.9053224472344308,1.485624388241726,-1.4354551949071948,1.452562800686109,0.9749355721609128,-0.2819833011507628,0.32981869537603475,1.042554736792463,0.536478658143559,0.6061694186494853,2.8987109240915427,-2.3426011069712263,-0.08384227273563835,0.7264247260997876,0.10424227096618292,
prime.boost,SPL,1.0,C3.5,C5.5,2.0,20.0,0.0,-3.1,-0.5829093371821753,0.8986507663196123,0.3082091522412893,3.6449228915818948,0.49044448263952195,-0.15259434512305664,2.401802226328581,0.1495703748838576,0.26181280241965543,0.354512201896976,0.01768593498799729,-0.7509219701615032,0.10314425560683542,2.3115014923002644,1.027798082199562,3.5273476290261074,0.7753783917138385,0.22922479941692286,1.0732991321736798,0.16392613595728517,3.3249810857492506,-0.47999964580879145,-3.490034621320838,0.3708648605276895,0.2809681720133954,-1.4027736914104485,0.02402874186169577,0.5420561516141982,0.19502117460572402,0.14302869783811828,1.1134906532401803,0.8560968428381834,2.4284842056454368,-0.17609268477629708,1.7691201013465816,
pbs,SPL,0.0,PBS.C1.2,C1.3,2.0,20.0,3.0,-16.0,-0.38655197852562495,0.8218257760854185,0.3420756957391499,2.6650085183997305,0.31179417183235825,1.3320532932899556,2.38477515743346,1.100933417094815,0.26347120201048435,0.26569031587887115,-0.22940106067674393,0.7472786131258745,-0.896428533578377,0.5497083941224294,0.5292626054376218,1.6345650769955113,0.9465358330028981,-0.078999596976616,-0.018060722856726687,0.18021403139401226,2.3209499379953162,0.47683355622966656,-0.8418709314801632,-0.8742481685705589,0.3582946144127506,-0.5723132974637463,-0.09819742273161099,0.28100752891120817,0.18900219677894992,0.31502425802303446,0.0011262239945492329,-0.5629599611884063,-0.2071234657561272,0.11308950165704702,0.6132440702965671,
pbs,SPL,0.0,PBS.C1.2,C1.4,2.0,20.0,2.0,-18.1,-0.31980736680742167,0.6650340017835488,-0.07106695015583574,4.402259402049213,1.3014959741648997,2.0542574377385594,2.592983680811203,0.9021335905155308,-0.2144598169808816,-0.3734644643846742,-0.8004050716470505,0.9184612583122264,-0.6216515561671547,1.604634808598751,0.6104859637787304,-1.04754367338431,0.3242378162727462,-0.4469119860681505,-0.6501780546727952,0.37165161722234624,1.7022876180390596,-0.4801083461149128,-1.5778132471612774,-1.516417011316898,-0.01772887508942664,-1.4101243292970684,-0.39716280712276975,0.39581433951881606,-0.3371747240688719,0.24704121117507905,-0.1884652221189639,0.7758921483142636,-0.9322225257117847,-1.810240682659151,-0.25515230403795447,
pbs,SPL,0.0,PBS.C1.2,C1.5,2.0,20.0,4.0,-14.1,-0.3055937441120391,0.7831130403943358,0.42317359918640884,4.097014091517395,1.869471174516564,1.8007555541767464,2.322071647546804,0.9240859039686379,0.03253779594710976,0.045134603737465674,-0.534681124237945,0.8103194474243826,-0.7917529094068726,1.0725121197415048,-0.1261028388644599,0.20518840345759579,0.3330297779753736,-0.49719883721999514,1.4863934890044628,0.2551092143966069,1.8060156126431426,-0.9306623474817891,-1.1029100465132382,-0.7874871092483309,-0.1221622029494315,-0.7677987092560855,0.2604273619770885,0.6692225549725195,0.10745230112419649,0.5367298609529624,0.3751675555656035,1.5718906213085055,-1.7703293874124566,-4.493990991438475,-0.652319804280839,
pbs,SPL,0.0,PBS.JC1,C1.3,2.0,20.0,3.0,-16.0,-0.5605341775794107,1.3346379043717451,1.0994097399190568,2.277882191048032,1.8552938521392812,1.9867299736097477,2.3649004494223016,-0.32843757005714747,1.1124450211016244,0.06795422792385586,0.513146082987564,1.1919461663727235,-0.9896941615868865,1.3702138992245465,0.11778620395185121,5.21408290133336,2.46821712098954,0.9867150641435338,-0.3970218860726059,0.19236263270155646,1.8579300311110707,0.8391215388599216,0.21629980369884533,-1.4390956433968665,1.307904351619825,-2.345084002029534,0.19627330339878016,-0.194635015778434,0.7908193503774549,0.019430806761272255,-0.4823563053907704,0.9165256872560946,-0.38479202741176655,1.956435806966637,0.7803219879003911,
pbs,SPL,0.0,PBS.JC1,C1.4,2.0,20.0,2.0,-18.1,-0.4937895658612072,1.1778461300698755,0.6862670940240712,4.015133074697515,2.8449956544718225,2.7089341180583513,2.5731089728000445,-0.5272373966364319,0.6345140021102585,-0.5712005523396894,-0.05785792798274249,1.3631288115590756,-0.7149171841756641,2.425140313700868,0.19900956229296,2.531974150953539,1.845919104259388,0.6188026750519994,-1.0291392178886745,0.3838002185298903,1.2392677111548143,-0.11782036348465763,-0.5196425119822689,-2.0812644861432057,0.9318808621176476,-3.1828950338628563,-0.10269208099237875,-0.07982820517082624,0.2646424295296333,-0.04855224008668319,-0.6719477515042834,2.2553777967587645,-1.1098910873674237,0.03310562265043872,-0.08807438643413067,
pbs,SPL,0.0,PBS.JC1,C1.5,2.0,20.0,4.0,-14.1,-0.4795759431658248,1.2959251686806625,1.1805076433663158,3.7098877641656967,3.412970854823487,2.4554322344965382,2.3021969395356456,-0.5052850831833247,0.8815116150382496,-0.15260148421754968,0.20786601942636299,1.2549870006712318,-0.8850185374153818,1.8930176248436221,-0.5375792403502306,3.784706227795445,1.8547110659620156,0.5685158239001546,1.1074323257885832,0.26725781570415097,1.342995705758897,-0.568374364851534,-0.04473931133422981,-1.3523345840746386,0.8274475342576428,-2.5405694138218733,0.5548980881074796,0.19358001028287744,0.7092694547227015,0.24113640969120015,-0.10831497381971623,3.051376269753006,-1.9479979490680959,-2.650644686128884,-0.4852418866770152,
pbs,SPL,0.0,PBS.JC2,C1.3,2.0,20.0,3.0,-16.0,-0.6642047241070069,1.3456305493316707,0.7889445178861815,1.6518256233762658,1.3547225311130502,1.8768735244813683,1.8767259618121253,-0.42595813640467306,0.7665498408953153,0.16474302619201078,0.19440268175929637,1.174149534848939,-1.1226360148348118,0.9267980992614377,0.2702261594523033,4.3267125855361614,2.5191225885346076,1.3687651854417044,-0.7714344720578806,0.03284504351514767,1.8880961645741898,0.4960284748216436,-0.29729184352241145,-1.473853926578496,0.9084663713903531,-2.39936750302655,0.1332375563367361,-0.318771034815379,0.6988945948632053,-0.16293223764741427,-0.6892841948738918,1.0998683797208662,0.2248595778957824,2.199947086814443,1.4716278439801163,
pbs,SPL,0.0,PBS.JC2,C1.4,2.0,20.0,2.0,-18.1,-0.5974601123888037,1.1888387750298008,0.3758018719911959,3.389076507025749,2.344424333445591,2.5990776689299717,2.084934485189868,-0.6247579629839576,0.28861882190394933,-0.4744117540715346,-0.3766013292110103,1.345332180035291,-0.8478590374235897,1.9817245137377593,0.3514495177934119,1.6446038351563406,1.8968245718044559,1.0008527963501697,-1.4035518038739492,0.2242826293434815,1.2694338446179332,-0.4609134275229357,-1.0332341592035257,-2.1160227693248355,0.5324428818881758,-3.237178534859872,-0.16572782805442285,-0.20396422420777122,0.17271767401538363,-0.23091528449536974,-0.878875640987405,2.438720489223536,-0.5002394820598747,0.27661690249824483,0.6032314696455947,
pbs,SPL,0.0,PBS.JC2,C1.5,2.0,20.0,4.0,-14.1,-0.5832464896934212,1.306917813640588,0.8700424213334403,3.0838311964939304,2.912399533797256,2.345575785368159,1.8140224519254695,-0.6028056495308504,0.5356164348319405,-0.05581268594939478,-0.11087738180190485,1.237190369147447,-1.0179603906633072,1.4496018248805134,-0.3851392848497785,2.8973359119982462,1.9056165335070832,0.9505659451983253,0.7330197398033087,0.10774022651774223,1.3731618392220164,-0.911467428889812,-0.5583309585554865,-1.3870928672562681,0.4280095540281709,-2.594852914818889,0.49186234104543547,0.06944399124593244,0.6173446992084519,0.0587733652825135,-0.31524286330283774,3.234718962217778,-1.338346343760547,-2.407133406281078,0.20606396940271018,
prime,LUNG,1.0,C2.1,C3.4,2.0,20.0,0.0,-1.3,0.034866674197028574,-0.692925701959726,0.07501927739080295,2.524270475116911,0.6812573045664995,2.5824974730375594,3.564426788090229,19.219635575476353,2.2923442716839713,1.9371535229044587,-1.963478126477897,5.613427497169359,0.5144717968885446,1.3073938124975226,0.979754924504228,5.522878415471268,4.762272634806386,4.844748169607974,1.4524586470914336,0.728300498565915,0.9748646687638861,4.769782927808377,2.9094059404568853,0.12490825683837803,-2.0442514856716576,-10.251371472692725,0.10716205929316912,2.5360100930902423,-1.9134895995152232,-0.33944859516324644,0.9414321655237955,-1.047397233530952,0.0,-13.919480400439129,-2.056262692516266,
prime,LUNG,1.0,C2.1,C3.5,2.0,20.0,1.0,-8.6,0.7828556828377499,0.4657509674370185,0.17368178601870674,2.0467055604193214,-0.5094629345483951,1.1997194695309865,2.122471141580842,16.489114626763676,1.0763842569138982,2.305088180092498,-5.1793501602432865,2.39755546340397,1.1459224233057368,-0.8744874859497659,0.955619947667958,5.567773566594933,3.1901036197273007,3.7792755327301704,0.9380111817240829,-0.6205457494410447,1.106895856828439,5.431030883793503,-0.830061383085944,2.1247885543473894,0.47664101218848187,1.3930983870131666,3.0100283722750616,3.832463963808326,4.125149509076703,1.0945872158972563,1.1173169658611737,-2.6193565667495857,0.0,-0.5139520389061856,-3.209367553259165,
prime,LUNG,1.0,C2.2,C3.4,2.0,20.0,0.0,-1.3,-0.5448956183834003,-0.5220605957201984,0.5237931767693013,3.2298138458935273,1.0266886317358253,4.788589644943449,4.676997023614827,19.219635575476353,3.675320976167333,3.0036480095234372,-1.043556504838817,17.03521938257933,0.3364092999668477,2.4436900244070587,-0.07444447107786206,6.553422193422863,5.434328660422184,4.154324637964157,1.177055183247241,2.0965727946205903,2.0278270468415784,4.679160292605453,3.2661146456686883,0.11798738033832591,-2.071908390473143,-10.589962296942932,0.4581723573841574,3.240610778910242,-1.3362844397605247,0.013577564032890732,1.1592281947966916,-1.055651174027684,0.0,-15.655033483747706,-2.5298535171922105,
prime,LUNG,1.0,C2.2,C3.5,2.0,20.0,1.0,-8.6,0.2030933902573211,0.6366160736765463,0.6224556853972049,2.7522489311959375,-0.1640316073790694,3.4058116414368755,3.2350413771054396,16.489114626763676,2.45936096139726,3.3715826667114763,-4.259428538604206,13.819347348813942,0.9678599263840398,0.2618087259597704,-0.09857944791413198,6.598317344546528,3.8621596453430995,3.088852001086354,0.6626077178798903,0.7477265466136306,2.1598582349061317,5.340408248590579,-0.473352677874141,2.1178676778473373,0.4489841073869965,1.054507562762959,3.36103867036605,4.537064649628326,4.7023546688314015,1.4476133750933937,1.33511299513407,-2.6276105072463176,0.0,-2.249505122214763,-3.6829583779351096,
