mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__colsample_bytree,param_classify__learning_rate,param_classify__max_depth,param_classify__n_estimators,param_classify__subsample,param_impute,param_select,param_transform,param_select__k,params,split0_test_balanced_accuracy_scorer,split1_test_balanced_accuracy_scorer,split2_test_balanced_accuracy_scorer,split3_test_balanced_accuracy_scorer,split4_test_balanced_accuracy_scorer,mean_test_balanced_accuracy_scorer,std_test_balanced_accuracy_scorer,rank_test_balanced_accuracy_scorer,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.2798874855041504,0.024322608314731667,0.020111751556396485,0.0010808844571771423,,0.8,0.1,3,100,0.8,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,10,"{'balance': None, 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.1, 'classify__max_depth': 3, 'classify__n_estimators': 100, 'classify__subsample': 0.8, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 10, 'transform': None}",0.6127873563218391,0.6084770114942528,0.6156609195402298,0.6326086956521739,0.5840579710144927,0.6107183908045977,0.01564414535557225,1,0.6017959842599132,0.6133760107816711,0.6207273721629751,0.6404646527133381,0.5948529151474389,0.6142433870130674,0.01588255278188093,1,0.5747126436781609,0.5316091954022988,0.6522988505747127,0.6318840579710145,0.6007246376811595,0.5982458770614693,0.04255268694396468,28,0.6037735849056604,0.6226415094339622,0.6226415094339622,0.6415094339622641,0.6037735849056604,0.6188679245283019,0.014119461836882796,1
0.3954531192779541,0.09911793610288472,0.025007247924804688,0.0038645422122238087,,1.0,0.01,-1,100,0.8,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,10,"{'balance': None, 'classify__colsample_bytree': 1.0, 'classify__learning_rate': 0.01, 'classify__max_depth': -1, 'classify__n_estimators': 100, 'classify__subsample': 0.8, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 10, 'transform': None}",0.5739942528735632,0.5387931034482758,0.6185344827586207,0.6557971014492754,0.563768115942029,0.5901774112943527,0.04173669806862228,2,0.5794278758368838,0.5251736836111005,0.616795630741488,0.6672154467141795,0.5610094222138678,0.5899244118235039,0.04865157176595669,7,0.584051724137931,0.6084770114942528,0.6630747126436782,0.5637681159420291,0.5108695652173914,0.5860482258870565,0.05017638971540903,104,0.5849056603773585,0.5660377358490566,0.6415094339622641,0.6792452830188679,0.6037735849056604,0.6150943396226414,0.040642753261392474,2
0.34187893867492675,0.03226429365971566,0.024261999130249023,0.0019544811076408724,,1.0,0.1,-1,200,0.8,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': None, 'classify__colsample_bytree': 1.0, 'classify__learning_rate': 0.1, 'classify__max_depth': -1, 'classify__n_estimators': 200, 'classify__subsample': 0.8, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.5186781609195402,0.6120689655172413,0.6501436781609196,0.6376811594202898,0.5289855072463768,0.5895114942528735,0.055111113383535644,3,0.5241777502835343,0.617661705306258,0.6558955347756322,0.6422851077438099,0.5397574123989217,0.5959555021016312,0.053890017769109615,2,0.45689655172413796,0.5646551724137931,0.7068965517241379,0.6492753623188405,0.6173913043478261,0.5990229885057471,0.08471183218101767,26,0.5283018867924528,0.6226415094339622,0.660377358490566,0.6415094339622641,0.5471698113207547,0.6,0.05255995576295893,3
0.13920655250549316,0.04066721231555385,0.030691051483154298,0.012007229507007666,SMOTE(random_state=42),0.8,0.1,5,100,0.8,SimpleImputer(strategy='median'),,StandardScaler(),,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.1, 'classify__max_depth': 5, 'classify__n_estimators': 100, 'classify__subsample': 0.8, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': StandardScaler()}",0.6020114942528736,0.5711206896551724,0.6573275862068966,0.567391304347826,0.5405797101449274,0.5876861569215392,0.03990102013037645,4,0.6043410412824514,0.5660377358490566,0.660377358490566,0.5781109613656783,0.5497620749662429,0.5917258343907991,0.03867395890095177,3,0.632183908045977,0.5632183908045977,0.6494252873563219,0.5579710144927537,0.5420289855072463,0.5889655172413792,0.04324309155855093,47,0.6037735849056604,0.5660377358490566,0.660377358490566,0.5849056603773585,0.5660377358490566,0.5962264150943396,0.03499478677545548,12
0.11816258430480957,0.04053370820479432,0.02884078025817871,0.010763407935994727,SMOTE(random_state=42),0.8,0.1,5,100,1.0,,,StandardScaler(),,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.1, 'classify__max_depth': 5, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': None, 'select': None, 'transform': StandardScaler()}",0.6020114942528736,0.5711206896551724,0.6573275862068966,0.567391304347826,0.5405797101449274,0.5876861569215392,0.03990102013037645,4,0.6043410412824514,0.5660377358490566,0.660377358490566,0.5781109613656783,0.5497620749662429,0.5917258343907991,0.03867395890095177,3,0.632183908045977,0.5632183908045977,0.6494252873563219,0.5579710144927537,0.5420289855072463,0.5889655172413792,0.04324309155855093,47,0.6037735849056604,0.5660377358490566,0.660377358490566,0.5849056603773585,0.5660377358490566,0.5962264150943396,0.03499478677545548,12
0.22812976837158203,0.0751255747438834,0.03852458000183105,0.009315568649423364,SMOTE(random_state=42),0.8,0.1,5,100,0.8,,,StandardScaler(),,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.1, 'classify__max_depth': 5, 'classify__n_estimators': 100, 'classify__subsample': 0.8, 'impute': None, 'select': None, 'transform': StandardScaler()}",0.6020114942528736,0.5711206896551724,0.6573275862068966,0.567391304347826,0.5405797101449274,0.5876861569215392,0.03990102013037645,4,0.6043410412824514,0.5660377358490566,0.660377358490566,0.5781109613656783,0.5497620749662429,0.5917258343907991,0.03867395890095177,3,0.632183908045977,0.5632183908045977,0.6494252873563219,0.5579710144927537,0.5420289855072463,0.5889655172413792,0.04324309155855093,47,0.6037735849056604,0.5660377358490566,0.660377358490566,0.5849056603773585,0.5660377358490566,0.5962264150943396,0.03499478677545548,12
0.14071836471557617,0.0423596831443898,0.031791162490844724,0.011850451108791652,SMOTE(random_state=42),0.8,0.1,5,100,1.0,SimpleImputer(strategy='median'),,StandardScaler(),,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.1, 'classify__max_depth': 5, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': StandardScaler()}",0.6020114942528736,0.5711206896551724,0.6573275862068966,0.567391304347826,0.5405797101449274,0.5876861569215392,0.03990102013037645,4,0.6043410412824514,0.5660377358490566,0.660377358490566,0.5781109613656783,0.5497620749662429,0.5917258343907991,0.03867395890095177,3,0.632183908045977,0.5632183908045977,0.6494252873563219,0.5579710144927537,0.5420289855072463,0.5889655172413792,0.04324309155855093,47,0.6037735849056604,0.5660377358490566,0.660377358490566,0.5849056603773585,0.5660377358490566,0.5962264150943396,0.03499478677545548,12
0.33719186782836913,0.036907784153998785,0.024146413803100585,0.007384133290238064,,0.8,0.01,-1,200,0.8,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': None, 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.01, 'classify__max_depth': -1, 'classify__n_estimators': 200, 'classify__subsample': 0.8, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.5603448275862069,0.6120689655172413,0.6221264367816092,0.6391304347826088,0.48043478260869565,0.5828210894552723,0.057548638786789154,8,0.5650987623240276,0.617661705306258,0.624222862465611,0.6503430531732418,0.48665225772533444,0.5887957281988945,0.05808826807586941,9,0.514367816091954,0.5933908045977012,0.6896551724137931,0.6115942028985507,0.463768115942029,0.5745552223888055,0.07857604031980191,230,0.5660377358490566,0.6226415094339622,0.6415094339622641,0.660377358490566,0.5094339622641509,0.6,0.05520278806916147,3
0.29053678512573244,0.048762657567858865,0.030174922943115235,0.017717831387284805,,1.0,0.05,-1,50,1.0,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,10,"{'balance': None, 'classify__colsample_bytree': 1.0, 'classify__learning_rate': 0.05, 'classify__max_depth': -1, 'classify__n_estimators': 50, 'classify__subsample': 1.0, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 10, 'transform': None}",0.5603448275862069,0.6048850574712644,0.6293103448275862,0.5840579710144927,0.5340579710144927,0.5825312343828086,0.0332632031335998,9,0.5650987623240276,0.6077758719268155,0.6348927753052368,0.5948529151474389,0.5441819288441322,0.5893604507095302,0.03185032448361555,8,0.535919540229885,0.6278735632183909,0.6623563218390804,0.5652173913043479,0.5246376811594203,0.5832008995502249,0.05338503875288249,121,0.5660377358490566,0.6226415094339622,0.6415094339622641,0.6037735849056604,0.5471698113207547,0.5962264150943396,0.03499478677545548,12
0.4693606853485107,0.09579541070820197,0.03671355247497558,0.00891637430502581,,0.8,0.1,5,100,0.8,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,10,"{'balance': None, 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.1, 'classify__max_depth': 5, 'classify__n_estimators': 100, 'classify__subsample': 0.8, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 10, 'transform': None}",0.5883620689655172,0.5948275862068966,0.5811781609195402,0.5992753623188405,0.5405797101449274,0.5808445777111444,0.02103854491398609,10,0.5854969628554534,0.6003093102381689,0.5849056603773585,0.6046309085589477,0.5497620749662429,0.5850209833992344,0.019296178803233782,15,0.5689655172413793,0.632183908045977,0.6113505747126436,0.5884057971014494,0.6123188405797101,0.6026449275362319,0.02181274750798632,7,0.5849056603773585,0.6037735849056604,0.5849056603773585,0.6037735849056604,0.5660377358490566,0.5886792452830188,0.014119461836882796,35
