mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__colsample_bytree,param_classify__learning_rate,param_classify__max_depth,param_classify__n_estimators,param_classify__subsample,param_impute,param_select,param_transform,param_select__k,params,split0_test_balanced_accuracy_scorer,split1_test_balanced_accuracy_scorer,split2_test_balanced_accuracy_scorer,split3_test_balanced_accuracy_scorer,split4_test_balanced_accuracy_scorer,mean_test_balanced_accuracy_scorer,std_test_balanced_accuracy_scorer,rank_test_balanced_accuracy_scorer,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.4925626277923584,0.05896646376043832,0.02689833641052246,0.006117348616319678,SMOTE(random_state=42),0.8,0.01,3,100,1.0,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.01, 'classify__max_depth': 3, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.6393939393939394,0.6681818181818182,0.6393939393939394,0.5909090909090908,0.6272727272727273,0.633030303030303,0.024995867427031887,1,0.6511875221552642,0.6739388671592063,0.6511875221552642,0.5769230769230769,0.6422524843577475,0.6390978945501118,0.032808142121795586,1,0.6681818181818182,0.6681818181818182,0.6924242424242424,0.6106060606060606,0.6863636363636363,0.6651515151515153,0.028938997300153497,1,0.6538461538461539,0.6730769230769231,0.6538461538461539,0.5769230769230769,0.6538461538461539,0.6423076923076922,0.03352999187338983,1
0.3546453952789307,0.031360391554576844,0.02891430854797363,0.006677170253014911,SMOTE(random_state=42),0.8,0.01,3,100,1.0,,,StandardScaler(),,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.01, 'classify__max_depth': 3, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': None, 'select': None, 'transform': StandardScaler()}",0.4818181818181818,0.7136363636363636,0.6621212121212121,0.6015151515151516,0.6787878787878788,0.6275757575757576,0.08142103387121466,2,0.4961597542242704,0.713153587733655,0.6719551893017391,0.5984015984015983,0.6899444641380126,0.6339229187598552,0.0788705518657203,8,0.49242424242424243,0.7545454545454546,0.6454545454545455,0.6348484848484849,0.7333333333333333,0.6521212121212121,0.09266288118791642,8,0.5,0.7115384615384616,0.6730769230769231,0.5961538461538461,0.6923076923076923,0.6346153846153847,0.07787867973583304,8
0.6601799011230469,0.1581713071154444,0.025393915176391602,0.010368192251094067,SMOTE(random_state=42),0.8,0.01,3,100,1.0,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,all,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.01, 'classify__max_depth': 3, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 'all', 'transform': None}",0.4818181818181818,0.7136363636363636,0.6621212121212121,0.6015151515151516,0.6787878787878788,0.6275757575757576,0.08142103387121466,2,0.4961597542242704,0.713153587733655,0.6719551893017391,0.5984015984015983,0.6899444641380126,0.6339229187598552,0.0788705518657203,8,0.49242424242424243,0.7545454545454546,0.6454545454545455,0.6348484848484849,0.7333333333333333,0.6521212121212121,0.09266288118791642,8,0.5,0.7115384615384616,0.6730769230769231,0.5961538461538461,0.6923076923076923,0.6346153846153847,0.07787867973583304,8
0.6294691085815429,0.07969384255921619,0.02343120574951172,0.0060911246799611775,SMOTE(random_state=42),0.8,0.01,3,100,1.0,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,all,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.01, 'classify__max_depth': 3, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 'all', 'transform': None}",0.4818181818181818,0.7136363636363636,0.6621212121212121,0.6015151515151516,0.6787878787878788,0.6275757575757576,0.08142103387121466,2,0.4961597542242704,0.713153587733655,0.6719551893017391,0.5984015984015983,0.6899444641380126,0.6339229187598552,0.0788705518657203,8,0.49242424242424243,0.7545454545454546,0.6454545454545455,0.6348484848484849,0.7333333333333333,0.6521212121212121,0.09266288118791642,8,0.5,0.7115384615384616,0.6730769230769231,0.5961538461538461,0.6923076923076923,0.6346153846153847,0.07787867973583304,8
0.34512896537780763,0.06912323665737256,0.022982358932495117,0.004458825402168704,SMOTE(random_state=42),0.8,0.01,3,100,1.0,,,,,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.01, 'classify__max_depth': 3, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': None, 'select': None, 'transform': None}",0.4818181818181818,0.7136363636363636,0.6621212121212121,0.6015151515151516,0.6787878787878788,0.6275757575757576,0.08142103387121466,2,0.4961597542242704,0.713153587733655,0.6719551893017391,0.5984015984015983,0.6899444641380126,0.6339229187598552,0.0788705518657203,8,0.49242424242424243,0.7545454545454546,0.6454545454545455,0.6348484848484849,0.7333333333333333,0.6521212121212121,0.09266288118791642,8,0.5,0.7115384615384616,0.6730769230769231,0.5961538461538461,0.6923076923076923,0.6346153846153847,0.07787867973583304,8
0.4361387252807617,0.11962443142358936,0.02893099784851074,0.014346042765617793,SMOTE(random_state=42),0.8,0.01,3,100,1.0,SimpleImputer(strategy='median'),,,,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.01, 'classify__max_depth': 3, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.4818181818181818,0.7136363636363636,0.6621212121212121,0.6015151515151516,0.6787878787878788,0.6275757575757576,0.08142103387121466,2,0.4961597542242704,0.713153587733655,0.6719551893017391,0.5984015984015983,0.6899444641380126,0.6339229187598552,0.0788705518657203,8,0.49242424242424243,0.7545454545454546,0.6454545454545455,0.6348484848484849,0.7333333333333333,0.6521212121212121,0.09266288118791642,8,0.5,0.7115384615384616,0.6730769230769231,0.5961538461538461,0.6923076923076923,0.6346153846153847,0.07787867973583304,8
0.3272100448608398,0.03369997791257759,0.02982816696166992,0.005917501932765891,SMOTE(random_state=42),0.8,0.01,3,100,1.0,SimpleImputer(strategy='median'),,StandardScaler(),,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.01, 'classify__max_depth': 3, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': StandardScaler()}",0.4818181818181818,0.7136363636363636,0.6621212121212121,0.6015151515151516,0.6787878787878788,0.6275757575757576,0.08142103387121466,2,0.4961597542242704,0.713153587733655,0.6719551893017391,0.5984015984015983,0.6899444641380126,0.6339229187598552,0.0788705518657203,8,0.49242424242424243,0.7545454545454546,0.6454545454545455,0.6348484848484849,0.7333333333333333,0.6521212121212121,0.09266288118791642,8,0.5,0.7115384615384616,0.6730769230769231,0.5961538461538461,0.6923076923076923,0.6346153846153847,0.07787867973583304,8
0.3527523040771484,0.026350764598487984,0.03208956718444824,0.007601264370376228,SMOTE(random_state=42),0.8,0.05,3,100,1.0,,,StandardScaler(),,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.05, 'classify__max_depth': 3, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': None, 'select': None, 'transform': StandardScaler()}",0.5318181818181817,0.6681818181818182,0.5833333333333333,0.6681818181818182,0.6727272727272727,0.6248484848484848,0.057316802024421326,8,0.5463510848126233,0.6739388671592063,0.5947681750197952,0.6739388671592063,0.6865384615384615,0.6351070911378585,0.05507423414195354,2,0.5060606060606061,0.7151515151515152,0.6181818181818183,0.6227272727272727,0.6636363636363636,0.6251515151515151,0.06901910144037203,107,0.5576923076923077,0.6730769230769231,0.5961538461538461,0.6730769230769231,0.6923076923076923,0.6384615384615385,0.052171769100963605,2
0.8766029834747314,0.28203748781538385,0.03135042190551758,0.013995270362673846,SMOTE(random_state=42),0.8,0.05,3,100,1.0,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,all,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.05, 'classify__max_depth': 3, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 'all', 'transform': None}",0.5318181818181817,0.6681818181818182,0.5833333333333333,0.6681818181818182,0.6727272727272727,0.6248484848484848,0.057316802024421326,8,0.5463510848126233,0.6739388671592063,0.5947681750197952,0.6739388671592063,0.6865384615384615,0.6351070911378585,0.05507423414195354,2,0.5060606060606061,0.7151515151515152,0.6181818181818183,0.6227272727272727,0.6636363636363636,0.6251515151515151,0.06901910144037203,107,0.5576923076923077,0.6730769230769231,0.5961538461538461,0.6730769230769231,0.6923076923076923,0.6384615384615385,0.052171769100963605,2
0.3799744129180908,0.1078513694922949,0.04365377426147461,0.014425616981472822,SMOTE(random_state=42),0.8,0.05,3,100,1.0,SimpleImputer(strategy='median'),,,,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.05, 'classify__max_depth': 3, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.5318181818181817,0.6681818181818182,0.5833333333333333,0.6681818181818182,0.6727272727272727,0.6248484848484848,0.057316802024421326,8,0.5463510848126233,0.6739388671592063,0.5947681750197952,0.6739388671592063,0.6865384615384615,0.6351070911378585,0.05507423414195354,2,0.5060606060606061,0.7151515151515152,0.6181818181818183,0.6227272727272727,0.6636363636363636,0.6251515151515151,0.06901910144037203,107,0.5576923076923077,0.6730769230769231,0.5961538461538461,0.6730769230769231,0.6923076923076923,0.6384615384615385,0.052171769100963605,2
