mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__colsample_bytree,param_classify__learning_rate,param_classify__max_depth,param_classify__n_estimators,param_classify__subsample,param_impute,param_select,param_transform,param_select__k,params,split0_test_balanced_accuracy_scorer,split1_test_balanced_accuracy_scorer,split2_test_balanced_accuracy_scorer,split3_test_balanced_accuracy_scorer,split4_test_balanced_accuracy_scorer,mean_test_balanced_accuracy_scorer,std_test_balanced_accuracy_scorer,rank_test_balanced_accuracy_scorer,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.43959794044494627,0.14998756078722225,0.027350854873657227,0.010543944183932955,,0.8,0.1,3,50,1.0,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,10,"{'balance': None, 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.1, 'classify__max_depth': 3, 'classify__n_estimators': 50, 'classify__subsample': 1.0, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 10, 'transform': None}",0.6192528735632183,0.5323275862068966,0.7471264367816092,0.6057971014492753,0.44202898550724634,0.5893065967016492,0.10100803984204049,1,0.6226415094339622,0.5360512129380054,0.7525724301474378,0.6164645103324349,0.4471639698580525,0.5949787265419785,0.10137484701007375,1,0.5876436781609196,0.5287356321839081,0.7464080459770115,0.5797101449275363,0.4260869565217391,0.5737168915542229,0.10379790045978342,72,0.6226415094339622,0.5471698113207547,0.7547169811320755,0.6226415094339622,0.4716981132075472,0.6037735849056605,0.09396150639991498,1
0.48420209884643556,0.09285092004412028,0.025827312469482423,0.011609055854902933,,0.8,0.1,3,200,0.8,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': None, 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.1, 'classify__max_depth': 3, 'classify__n_estimators': 200, 'classify__subsample': 0.8, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.5222701149425287,0.5668103448275862,0.7227011494252873,0.6326086956521739,0.4855072463768116,0.5859795102448775,0.08412860073873435,2,0.527281263395682,0.5685534591194968,0.7293632075471698,0.6404646527133381,0.49493996569468274,0.5921205096940739,0.08411457203553857,2,0.521551724137931,0.5574712643678161,0.75,0.5956521739130435,0.5492753623188406,0.5947901049475262,0.08114062209212082,1,0.5283018867924528,0.5849056603773585,0.7358490566037735,0.6415094339622641,0.5094339622641509,0.6,0.08215675870595184,2
0.37664222717285156,0.10985894511237278,0.018934106826782225,0.00110468819879574,,0.8,0.05,3,50,1.0,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,10,"{'balance': None, 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.05, 'classify__max_depth': 3, 'classify__n_estimators': 50, 'classify__subsample': 1.0, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 10, 'transform': None}",0.5258620689655172,0.6048850574712644,0.7298850574712643,0.567391304347826,0.49710144927536226,0.5850249875062469,0.08114260106295774,3,0.5289774300981565,0.6077758719268155,0.7345091605140827,0.5781109613656783,0.5016961177748709,0.5902139083359208,0.08106951240073647,3,0.5574712643678161,0.6020114942528736,0.7420977011494253,0.5971014492753622,0.45072463768115945,0.5898813093453273,0.09357787347920718,2,0.5283018867924528,0.6226415094339622,0.7358490566037735,0.5849056603773585,0.5283018867924528,0.6,0.07678109414858793,2
0.3438566207885742,0.029088896892920782,0.019519281387329102,0.001657211170639791,,1.0,0.1,3,50,1.0,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': None, 'classify__colsample_bytree': 1.0, 'classify__learning_rate': 0.1, 'classify__max_depth': 3, 'classify__n_estimators': 50, 'classify__subsample': 1.0, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.5775862068965517,0.5114942528735632,0.6918103448275862,0.6391304347826088,0.4905797101449275,0.5821201899050475,0.07572362580613727,4,0.5828001093792726,0.5134341038620837,0.69658189773038,0.6503430531732418,0.5014038634321653,0.5889126055154287,0.07583999360146539,4,0.5330459770114941,0.5272988505747127,0.6623563218390806,0.5695652173913044,0.4413043478260869,0.5467141429285357,0.0715126315940644,550,0.5849056603773585,0.5283018867924528,0.6981132075471698,0.660377358490566,0.5094339622641509,0.5962264150943397,0.07317252614968042,7
1.425526237487793,0.28526595151710044,0.03087277412414551,0.00727881285217665,,0.8,0.05,7,200,0.8,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,all,"{'balance': None, 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.05, 'classify__max_depth': 7, 'classify__n_estimators': 200, 'classify__subsample': 0.8, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 'all', 'transform': None}",0.6501436781609196,0.5775862068965517,0.701867816091954,0.5340579710144927,0.4304347826086956,0.5788180909545227,0.09407567838476177,5,0.6558955347756322,0.5828001093792726,0.7080604623172502,0.5441819288441322,0.4405111685369394,0.5862898407706453,0.09242262997770569,5,0.610632183908046,0.5028735632183908,0.6264367816091955,0.5072463768115942,0.4652173913043478,0.5424812593703148,0.06398913983115546,663,0.660377358490566,0.5849056603773585,0.7169811320754716,0.5471698113207547,0.4528301886792453,0.5924528301886792,0.09134881839177511,11
1.588822603225708,0.28964000095295517,0.0284116268157959,0.004537875548137734,,0.8,0.05,7,200,0.8,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,all,"{'balance': None, 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.05, 'classify__max_depth': 7, 'classify__n_estimators': 200, 'classify__subsample': 0.8, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 'all', 'transform': None}",0.6501436781609196,0.5775862068965517,0.701867816091954,0.5340579710144927,0.4304347826086956,0.5788180909545227,0.09407567838476177,5,0.6558955347756322,0.5828001093792726,0.7080604623172502,0.5441819288441322,0.4405111685369394,0.5862898407706453,0.09242262997770569,5,0.610632183908046,0.5028735632183908,0.6264367816091955,0.5072463768115942,0.4652173913043478,0.5424812593703148,0.06398913983115546,663,0.660377358490566,0.5849056603773585,0.7169811320754716,0.5471698113207547,0.4528301886792453,0.5924528301886792,0.09134881839177511,11
1.2376180171966553,0.23410550001570163,0.03270273208618164,0.01154018359472256,,0.8,0.05,7,200,0.8,SimpleImputer(strategy='median'),,,,"{'balance': None, 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.05, 'classify__max_depth': 7, 'classify__n_estimators': 200, 'classify__subsample': 0.8, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6501436781609196,0.5775862068965517,0.701867816091954,0.5340579710144927,0.4304347826086956,0.5788180909545227,0.09407567838476177,5,0.6558955347756322,0.5828001093792726,0.7080604623172502,0.5441819288441322,0.4405111685369394,0.5862898407706453,0.09242262997770569,5,0.610632183908046,0.5028735632183908,0.6264367816091955,0.5072463768115942,0.4652173913043478,0.5424812593703148,0.06398913983115546,663,0.660377358490566,0.5849056603773585,0.7169811320754716,0.5471698113207547,0.4528301886792453,0.5924528301886792,0.09134881839177511,11
1.2834288120269775,0.3281589842684244,0.03248805999755859,0.009137514254032067,,0.8,0.05,7,200,0.8,,,,,"{'balance': None, 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.05, 'classify__max_depth': 7, 'classify__n_estimators': 200, 'classify__subsample': 0.8, 'impute': None, 'select': None, 'transform': None}",0.6501436781609196,0.5775862068965517,0.701867816091954,0.5340579710144927,0.4304347826086956,0.5788180909545227,0.09407567838476177,5,0.6558955347756322,0.5828001093792726,0.7080604623172502,0.5441819288441322,0.4405111685369394,0.5862898407706453,0.09242262997770569,5,0.610632183908046,0.5028735632183908,0.6264367816091955,0.5072463768115942,0.4652173913043478,0.5424812593703148,0.06398913983115546,663,0.660377358490566,0.5849056603773585,0.7169811320754716,0.5471698113207547,0.4528301886792453,0.5924528301886792,0.09134881839177511,11
1.1359270095825196,0.044883464397951094,0.02747807502746582,0.0031532041282266317,,0.8,0.05,7,200,0.8,SimpleImputer(strategy='median'),,StandardScaler(),,"{'balance': None, 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.05, 'classify__max_depth': 7, 'classify__n_estimators': 200, 'classify__subsample': 0.8, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': StandardScaler()}",0.6501436781609196,0.5775862068965517,0.701867816091954,0.5340579710144927,0.4304347826086956,0.5788180909545227,0.09407567838476177,5,0.6558955347756322,0.5828001093792726,0.7080604623172502,0.5441819288441322,0.4405111685369394,0.5862898407706453,0.09242262997770569,5,0.610632183908046,0.5028735632183908,0.6264367816091955,0.5072463768115942,0.4652173913043478,0.5424812593703148,0.06398913983115546,663,0.660377358490566,0.5849056603773585,0.7169811320754716,0.5471698113207547,0.4528301886792453,0.5924528301886792,0.09134881839177511,11
1.213145875930786,0.08557628934415976,0.03927931785583496,0.02863380423531623,,0.8,0.05,7,200,0.8,,,StandardScaler(),,"{'balance': None, 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.05, 'classify__max_depth': 7, 'classify__n_estimators': 200, 'classify__subsample': 0.8, 'impute': None, 'select': None, 'transform': StandardScaler()}",0.6501436781609196,0.5775862068965517,0.701867816091954,0.5340579710144927,0.4304347826086956,0.5788180909545227,0.09407567838476177,5,0.6558955347756322,0.5828001093792726,0.7080604623172502,0.5441819288441322,0.4405111685369394,0.5862898407706453,0.09242262997770569,5,0.610632183908046,0.5028735632183908,0.6264367816091955,0.5072463768115942,0.4652173913043478,0.5424812593703148,0.06398913983115546,663,0.660377358490566,0.5849056603773585,0.7169811320754716,0.5471698113207547,0.4528301886792453,0.5924528301886792,0.09134881839177511,11
