mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__max_depth,param_classify__max_features,param_classify__n_estimators,param_impute,param_select,param_transform,param_select__k,params,split0_test_balanced_accuracy_scorer,split1_test_balanced_accuracy_scorer,split2_test_balanced_accuracy_scorer,split3_test_balanced_accuracy_scorer,split4_test_balanced_accuracy_scorer,mean_test_balanced_accuracy_scorer,std_test_balanced_accuracy_scorer,rank_test_balanced_accuracy_scorer,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.43008108139038087,0.07108020707768369,0.06048617362976074,0.01174374969702868,,5,log2,100,SimpleImputer(strategy='median'),,StandardScaler(),,"{'balance': None, 'classify__max_depth': 5, 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': StandardScaler()}",0.6428571428571428,0.4580209895052474,0.6919040479760119,0.7271364317841079,0.5449775112443778,0.6129792246733776,0.0987825625698902,1,0.6458702587734846,0.4621301775147929,0.7011834319526629,0.7307692307692307,0.5531393882518548,0.6186184974524053,0.09890755472281049,1,0.5833333333333334,0.4407796101949025,0.6296851574212894,0.7406296851574212,0.6221889055472264,0.6033233383308346,0.09666845593795825,62,0.6538461538461539,0.4807692307692308,0.7115384615384616,0.7307692307692307,0.5576923076923077,0.626923076923077,0.09468102788531668,1
0.37446112632751466,0.02497214966968045,0.07847929000854492,0.024172854255987527,,5,log2,100,,,StandardScaler(),,"{'balance': None, 'classify__max_depth': 5, 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'impute': None, 'select': None, 'transform': StandardScaler()}",0.6428571428571428,0.4580209895052474,0.6919040479760119,0.7271364317841079,0.5449775112443778,0.6129792246733776,0.0987825625698902,1,0.6458702587734846,0.4621301775147929,0.7011834319526629,0.7307692307692307,0.5531393882518548,0.6186184974524053,0.09890755472281049,1,0.5833333333333334,0.4407796101949025,0.6296851574212894,0.7406296851574212,0.6221889055472264,0.6033233383308346,0.09666845593795825,62,0.6538461538461539,0.4807692307692308,0.7115384615384616,0.7307692307692307,0.5576923076923077,0.626923076923077,0.09468102788531668,1
0.5798853397369385,0.08341985300042591,0.05017566680908203,0.00549020116715494,,5,log2,100,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,all,"{'balance': None, 'classify__max_depth': 5, 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 'all', 'transform': None}",0.6428571428571428,0.4580209895052474,0.6919040479760119,0.7271364317841079,0.5449775112443778,0.6129792246733776,0.0987825625698902,1,0.6458702587734846,0.4621301775147929,0.7011834319526629,0.7307692307692307,0.5531393882518548,0.6186184974524053,0.09890755472281049,1,0.5833333333333334,0.4407796101949025,0.6296851574212894,0.7406296851574212,0.6221889055472264,0.6033233383308346,0.09666845593795825,62,0.6538461538461539,0.4807692307692308,0.7115384615384616,0.7307692307692307,0.5576923076923077,0.626923076923077,0.09468102788531668,1
0.6217404365539551,0.09205888743484783,0.05290966033935547,0.02103077309465391,,5,log2,100,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,all,"{'balance': None, 'classify__max_depth': 5, 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 'all', 'transform': None}",0.6428571428571428,0.4580209895052474,0.6919040479760119,0.7271364317841079,0.5449775112443778,0.6129792246733776,0.0987825625698902,1,0.6458702587734846,0.4621301775147929,0.7011834319526629,0.7307692307692307,0.5531393882518548,0.6186184974524053,0.09890755472281049,1,0.5833333333333334,0.4407796101949025,0.6296851574212894,0.7406296851574212,0.6221889055472264,0.6033233383308346,0.09666845593795825,62,0.6538461538461539,0.4807692307692308,0.7115384615384616,0.7307692307692307,0.5576923076923077,0.626923076923077,0.09468102788531668,1
0.2630284309387207,0.04104650977416496,0.041632223129272464,0.00930068054600755,,5,log2,100,SimpleImputer(strategy='median'),,,,"{'balance': None, 'classify__max_depth': 5, 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6428571428571428,0.4580209895052474,0.6919040479760119,0.7271364317841079,0.5449775112443778,0.6129792246733776,0.0987825625698902,1,0.6458702587734846,0.4621301775147929,0.7011834319526629,0.7307692307692307,0.5531393882518548,0.6186184974524053,0.09890755472281049,1,0.5833333333333334,0.4407796101949025,0.6296851574212894,0.7406296851574212,0.6221889055472264,0.6033233383308346,0.09666845593795825,62,0.6538461538461539,0.4807692307692308,0.7115384615384616,0.7307692307692307,0.5576923076923077,0.626923076923077,0.09468102788531668,1
0.24862070083618165,0.022080661161696047,0.05507950782775879,0.01867344485625316,,5,log2,100,,,,,"{'balance': None, 'classify__max_depth': 5, 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'impute': None, 'select': None, 'transform': None}",0.6428571428571428,0.4580209895052474,0.6919040479760119,0.7271364317841079,0.5449775112443778,0.6129792246733776,0.0987825625698902,1,0.6458702587734846,0.4621301775147929,0.7011834319526629,0.7307692307692307,0.5531393882518548,0.6186184974524053,0.09890755472281049,1,0.5833333333333334,0.4407796101949025,0.6296851574212894,0.7406296851574212,0.6221889055472264,0.6033233383308346,0.09666845593795825,62,0.6538461538461539,0.4807692307692308,0.7115384615384616,0.7307692307692307,0.5576923076923077,0.626923076923077,0.09468102788531668,1
1.209833526611328,0.0861253769968325,0.1524836540222168,0.05078178150735498,,5,sqrt,300,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': None, 'classify__max_depth': 5, 'classify__max_features': 'sqrt', 'classify__n_estimators': 300, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.6220238095238095,0.4580209895052474,0.6746626686656672,0.7008995502248876,0.5967016491754122,0.6104617334190048,0.0846899766470441,7,0.6237231603085261,0.4621301775147929,0.6836538461538461,0.7085691662512097,0.6045673076923077,0.6165287315841365,0.08603600593309148,7,0.5729166666666667,0.4257871064467766,0.6131934032983508,0.6956521739130436,0.6461769115442278,0.5907452523738131,0.09177265265988191,203,0.6346153846153846,0.4807692307692308,0.6923076923076923,0.7115384615384616,0.6153846153846154,0.6269230769230769,0.08122581569978028,7
1.06989483833313,0.1381122586224383,0.09804277420043946,0.016014179463921037,SMOTE(random_state=42),,sqrt,200,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': SMOTE(random_state=42), 'classify__max_depth': None, 'classify__max_features': 'sqrt', 'classify__n_estimators': 200, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.5803571428571428,0.47526236881559225,0.6664167916041979,0.6581709145427286,0.6574212893553224,0.6075257014349967,0.07314969246244171,8,0.5769230769230769,0.4776714513556619,0.6722149789946401,0.6548717948717949,0.6661157270913368,0.6095594058473022,0.07434663869177413,18,0.5922619047619049,0.4272863568215892,0.6551724137931034,0.6626686656671663,0.6664167916041979,0.6007612265295924,0.09085101038071333,98,0.5769230769230769,0.5,0.6730769230769231,0.6538461538461539,0.6730769230769231,0.6153846153846153,0.06771852639099621,37
1.3654917240142823,0.13633212700266428,0.1531013011932373,0.03507796427147366,,,sqrt,300,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': None, 'classify__max_depth': None, 'classify__max_features': 'sqrt', 'classify__n_estimators': 300, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.6071428571428572,0.492503748125937,0.5967016491754122,0.709895052473763,0.631184407796102,0.6074855429428142,0.0698377645337513,9,0.6107226107226107,0.4930493064821423,0.6045673076923077,0.7120768369368593,0.638387927861612,0.6117607979391064,0.070593985673955,8,0.5870535714285714,0.4145427286356822,0.5764617691154423,0.7218890554722639,0.666416791604198,0.5932727832512316,0.10407488904901085,191,0.6153846153846154,0.5192307692307693,0.6153846153846154,0.7115384615384616,0.6538461538461539,0.6230769230769231,0.06272887088576957,8
1.05640606880188,0.15200284213038007,0.11865172386169434,0.027011496137724474,SMOTE(random_state=42),5,sqrt,200,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': SMOTE(random_state=42), 'classify__max_depth': 5, 'classify__max_features': 'sqrt', 'classify__n_estimators': 200, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.6398809523809523,0.48425787106446777,0.6056971514242879,0.7316341829085458,0.5757121439280359,0.607436460341258,0.08082096467901113,10,0.633939497424514,0.4923195084485407,0.613053613053613,0.7315705128205129,0.5781822344322344,0.609813073235883,0.07774664914516208,17,0.6205357142857143,0.4737631184407796,0.5967016491754122,0.7091454272863568,0.6221889055472264,0.6044669629470979,0.07572799744115064,46,0.6346153846153846,0.5,0.6153846153846154,0.7307692307692307,0.5769230769230769,0.6115384615384615,0.07536891516255931,43
