mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__colsample_bytree,param_classify__learning_rate,param_classify__max_depth,param_classify__n_estimators,param_classify__subsample,param_impute,param_select,param_transform,param_select__k,params,split0_test_balanced_accuracy_scorer,split1_test_balanced_accuracy_scorer,split2_test_balanced_accuracy_scorer,split3_test_balanced_accuracy_scorer,split4_test_balanced_accuracy_scorer,mean_test_balanced_accuracy_scorer,std_test_balanced_accuracy_scorer,rank_test_balanced_accuracy_scorer,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,split3_test_f1_weighted_scorer,split4_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,split3_test_roc_auc_scorer,split4_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,split3_test_accuracy_scorer,split4_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.38962888717651367,0.07163246263134591,0.024042940139770506,0.008137916378068615,SMOTE(random_state=42),0.8,0.1,7,100,1.0,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,10,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.1, 'classify__max_depth': 7, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 10, 'transform': None}",0.6992857142857143,0.5186781609195402,0.6400862068965517,0.6645114942528736,0.5395114942528736,0.6124146141215107,0.07089115255846029,1,0.6983282266301134,0.5241777502835343,0.6420228468745989,0.660861151427189,0.5448728465955701,0.6140525643622011,0.06773342355659391,1,0.6714285714285715,0.5272988505747127,0.617816091954023,0.6824712643678161,0.47701149425287354,0.5952052545155994,0.08064446062518488,115,0.6981132075471698,0.5283018867924528,0.6415094339622641,0.660377358490566,0.5471698113207547,0.6150943396226415,0.06601077616805999,1
0.3987874507904053,0.05076452204299104,0.023145675659179688,0.008564860544755304,SMOTE(random_state=42),1.0,0.01,5,50,1.0,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,10,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 1.0, 'classify__learning_rate': 0.01, 'classify__max_depth': 5, 'classify__n_estimators': 50, 'classify__subsample': 1.0, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 10, 'transform': None}",0.7571428571428571,0.5086206896551724,0.5431034482758621,0.6192528735632183,0.5984195402298851,0.605307881773399,0.08545592601702767,2,0.7547169811320755,0.5104851752021563,0.5471698113207547,0.6226415094339622,0.6029162612523729,0.6075859476682643,0.08363574171860783,3,0.7214285714285714,0.5057471264367817,0.5488505747126436,0.6903735632183907,0.6257183908045977,0.618423645320197,0.0817024220709263,8,0.7547169811320755,0.5094339622641509,0.5471698113207547,0.6226415094339622,0.6037735849056604,0.6075471698113207,0.0838721161165769,4
0.8622476100921631,0.07059359553279852,0.027588510513305665,0.007586134286841313,,1.0,0.05,7,200,0.8,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': None, 'classify__colsample_bytree': 1.0, 'classify__learning_rate': 0.05, 'classify__max_depth': 7, 'classify__n_estimators': 200, 'classify__subsample': 0.8, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.6171428571428572,0.5186781609195402,0.55316091954023,0.7507183908045978,0.5775862068965517,0.6034573070607554,0.08032392558660878,3,0.6188132348919879,0.5241777502835343,0.5580280964221288,0.7541862569657548,0.5828001093792726,0.6076010895885356,0.07955494618052023,2,0.6514285714285714,0.4899425287356322,0.5459770114942529,0.7614942528735632,0.5172413793103449,0.5932167487684729,0.10037464694899546,163,0.6226415094339622,0.5283018867924528,0.5660377358490566,0.7547169811320755,0.5849056603773585,0.6113207547169812,0.07788591487000113,2
0.5000916957855225,0.08658136333624268,0.020840883255004883,0.004972837710808251,SMOTE(random_state=42),0.8,0.01,5,50,1.0,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.01, 'classify__max_depth': 5, 'classify__n_estimators': 50, 'classify__subsample': 1.0, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.6971428571428572,0.5014367816091954,0.5466954022988506,0.6918103448275862,0.5775862068965517,0.6029343185550082,0.07858917134217097,4,0.6981132075471698,0.5069455838118676,0.5481401617250674,0.69658189773038,0.5828001093792726,0.6065161920387514,0.07795686513238903,4,0.6928571428571428,0.4504310344827587,0.5387931034482759,0.7816091954022988,0.5847701149425287,0.609692118226601,0.1161755327820149,16,0.6981132075471698,0.5094339622641509,0.5471698113207547,0.6981132075471698,0.5849056603773585,0.6075471698113207,0.07770286898858111,4
0.4933304309844971,0.06324171320884318,0.029206037521362305,0.010554392944804042,,1.0,0.01,7,100,1.0,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,10,"{'balance': None, 'classify__colsample_bytree': 1.0, 'classify__learning_rate': 0.01, 'classify__max_depth': 7, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 10, 'transform': None}",0.6992857142857143,0.5739942528735632,0.5014367816091954,0.7262931034482758,0.5079022988505747,0.6017824302134647,0.0945142414799574,5,0.6983282266301134,0.5794278758368838,0.5069455838118676,0.7323631937143805,0.5055563979810671,0.6045242555948624,0.09496108822677081,7,0.7542857142857143,0.5172413793103449,0.5560344827586206,0.701867816091954,0.5007183908045977,0.6060295566502463,0.10260423943501501,30,0.6981132075471698,0.5849056603773585,0.5094339622641509,0.7358490566037735,0.5283018867924528,0.6113207547169811,0.09056603773584904,3
0.5291596412658691,0.027907479958587052,0.01750321388244629,0.0005609631658722652,SMOTE(random_state=42),1.0,0.05,7,100,1.0,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 1.0, 'classify__learning_rate': 0.05, 'classify__max_depth': 7, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.6814285714285715,0.4978448275862069,0.5704022988505747,0.7162356321839081,0.5395114942528736,0.6010845648604268,0.08379261962864153,6,0.6792452830188679,0.5029602168981353,0.5747136118598383,0.7173864580588939,0.5448728465955701,0.6038356832862611,0.08133997425263646,9,0.6828571428571428,0.46695402298850575,0.6005747126436781,0.7327586206896552,0.5287356321839081,0.602376026272578,0.0972029859617717,52,0.6792452830188679,0.5094339622641509,0.5849056603773585,0.7169811320754716,0.5471698113207547,0.6075471698113207,0.07861383643773455,4
0.755582046508789,0.08554234882199027,0.030827045440673828,0.008838329321586142,SMOTE(random_state=42),0.8,0.01,7,100,1.0,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': SMOTE(random_state=42), 'classify__colsample_bytree': 0.8, 'classify__learning_rate': 0.01, 'classify__max_depth': 7, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.7150000000000001,0.46336206896551724,0.5739942528735632,0.7126436781609196,0.5395114942528736,0.6009022988505747,0.09890865474977455,7,0.7165758060920494,0.4690183210281652,0.5794278758368838,0.7163687580374092,0.5448728465955701,0.6052527215180156,0.09758285357355571,5,0.7171428571428571,0.4482758620689655,0.5416666666666667,0.7341954022988505,0.5718390804597702,0.6026239737274219,0.10854718603922978,51,0.7169811320754716,0.4716981132075472,0.5849056603773585,0.7169811320754716,0.5471698113207547,0.6075471698113207,0.09650348567958052,4
0.534299087524414,0.0958589474549032,0.02086348533630371,0.0040767267881217616,,1.0,0.01,3,200,1.0,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': None, 'classify__colsample_bytree': 1.0, 'classify__learning_rate': 0.01, 'classify__max_depth': 3, 'classify__n_estimators': 200, 'classify__subsample': 1.0, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.6771428571428572,0.4841954022988506,0.5739942528735632,0.764367816091954,0.5014367816091954,0.6002274220032842,0.10655444854443805,8,0.6787859135709895,0.4894637644673367,0.5794278758368838,0.7705970231837548,0.5069455838118676,0.6050440321741666,0.10628635775482487,6,0.77,0.4755747126436781,0.5596264367816092,0.7471264367816092,0.5201149425287356,0.6144885057471264,0.12082210356881738,9,0.6792452830188679,0.49056603773584906,0.5849056603773585,0.7735849056603774,0.5094339622641509,0.6075471698113207,0.10633209663098395,4
0.4750946044921875,0.06394333243761618,0.024088048934936525,0.009397166101809054,,1.0,0.1,7,100,1.0,SimpleImputer(strategy='median'),SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': None, 'classify__colsample_bytree': 1.0, 'classify__learning_rate': 0.1, 'classify__max_depth': 7, 'classify__n_estimators': 100, 'classify__subsample': 1.0, 'impute': SimpleImputer(strategy='median'), 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.6971428571428572,0.44252873563218387,0.5912356321839081,0.764367816091954,0.5014367816091954,0.5993423645320197,0.11919737623206317,9,0.6981132075471698,0.4480461903288999,0.5964604358636829,0.7705970231837548,0.5069455838118676,0.6040324881470751,0.11866748010387787,8,0.69,0.4669540229885058,0.5818965517241379,0.7614942528735632,0.5258620689655172,0.6052413793103448,0.10730184815026197,39,0.6981132075471698,0.4528301886792453,0.6037735849056604,0.7735849056603774,0.5094339622641509,0.6075471698113207,0.11776970969303574,4
0.8689715385437011,0.12078639306289587,0.02761688232421875,0.007848880422402301,,1.0,0.05,7,200,0.8,,SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>),,20,"{'balance': None, 'classify__colsample_bytree': 1.0, 'classify__learning_rate': 0.05, 'classify__max_depth': 7, 'classify__n_estimators': 200, 'classify__subsample': 0.8, 'impute': None, 'select': SelectKBest(score_func=<function mutual_info_classif at 0x7a970c879120>), 'select__k': 20, 'transform': None}",0.675,0.4841954022988506,0.5431034482758621,0.6989942528735633,0.5948275862068966,0.5992241379310345,0.08012056989751677,10,0.6771632112894556,0.4894637644673367,0.5471698113207547,0.6987601078167116,0.6003093102381689,0.6025732410264855,0.07833772539461206,10,0.6414285714285715,0.4798850574712643,0.5675287356321839,0.6939655172413793,0.5459770114942528,0.5857569786535304,0.07474221349557482,337,0.6792452830188679,0.49056603773584906,0.5471698113207547,0.6981132075471698,0.6037735849056604,0.6037735849056604,0.0782507220880291,10
