mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__ccp_alpha,param_classify__criterion,param_classify__max_features,param_classify__n_estimators,param_classify__n_jobs,param_classify__random_state,param_impute,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.2914009888966878,0.006314956919690552,0.07696398099263509,0.0014460889762193483,,0.02,gini,log2,500,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 500, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.9730125730125728,0.918918918918919,0.9440972222222221,0.9453429047179046,0.022101201278980378,1,1.0,0.9532163742690059,0.9752321981424148,0.9761495241371403,0.01911034666299705,169,0.972972972972973,0.918918918918919,0.9444444444444444,0.9454454454454456,0.02207882382393672,1
0.2952283223470052,0.003684991595724905,0.07765356699625652,0.0015834334551088542,,0.02,gini,log2,500,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 500, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.9730125730125728,0.918918918918919,0.9440972222222221,0.9453429047179046,0.022101201278980378,1,1.0,0.9532163742690059,0.9752321981424148,0.9761495241371403,0.01911034666299705,169,0.972972972972973,0.918918918918919,0.9444444444444444,0.9454454454454456,0.02207882382393672,1
0.2943585713704427,0.006658586387344323,0.0789477030436198,0.0006888435351353114,,0.02,gini,sqrt,500,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 500, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.9730125730125728,0.918918918918919,0.9440972222222221,0.9453429047179046,0.022101201278980378,1,1.0,0.9532163742690059,0.9752321981424148,0.9761495241371403,0.01911034666299705,169,0.972972972972973,0.918918918918919,0.9444444444444444,0.9454454454454456,0.02207882382393672,1
0.2938246726989746,0.00642906184664744,0.07747379938761394,0.0009647837775662072,,0.02,gini,sqrt,500,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 500, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.9730125730125728,0.918918918918919,0.9440972222222221,0.9453429047179046,0.022101201278980378,1,1.0,0.9532163742690059,0.9752321981424148,0.9761495241371403,0.01911034666299705,169,0.972972972972973,0.918918918918919,0.9444444444444444,0.9454454454454456,0.02207882382393672,1
0.06296118100484212,0.001618438155491093,0.02776344617207845,0.00048524049507601155,,0.0,entropy,sqrt,100,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",1.0,0.8917338391022601,0.9440972222222221,0.9452770204414941,0.04420734736641616,5,1.0,0.9576023391812866,0.9752321981424149,0.9776115124412339,0.01739034719078547,137,1.0,0.8918918918918919,0.9444444444444444,0.9454454454454454,0.044140625746445124,5
0.06317798296610515,0.0016415337657528686,0.02707330385843913,0.0012329886579940626,,0.0,entropy,sqrt,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",1.0,0.8917338391022601,0.9440972222222221,0.9452770204414941,0.04420734736641616,5,1.0,0.9576023391812866,0.9752321981424149,0.9776115124412339,0.01739034719078547,137,1.0,0.8918918918918919,0.9444444444444444,0.9454454454454454,0.044140625746445124,5
0.06541124979654948,0.0021098998535354903,0.02647535006205241,0.00044447640768323864,,0.02,entropy,sqrt,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",1.0,0.8917338391022601,0.9440972222222221,0.9452770204414941,0.04420734736641616,5,1.0,0.9576023391812866,0.9752321981424149,0.9776115124412339,0.01739034719078547,137,1.0,0.8918918918918919,0.9444444444444444,0.9454454454454454,0.044140625746445124,5
0.06474184989929199,0.0006343486722537375,0.028402010599772137,0.00015965150061636492,,0.02,entropy,log2,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",1.0,0.8917338391022601,0.9440972222222221,0.9452770204414941,0.04420734736641616,5,1.0,0.9576023391812866,0.9752321981424149,0.9776115124412339,0.01739034719078547,137,1.0,0.8918918918918919,0.9444444444444444,0.9454454454454454,0.044140625746445124,5
0.06351637840270996,0.0009430343230006137,0.027710994084676106,0.0008101219921760491,,0.02,entropy,log2,100,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",1.0,0.8917338391022601,0.9440972222222221,0.9452770204414941,0.04420734736641616,5,1.0,0.9576023391812866,0.9752321981424149,0.9776115124412339,0.01739034719078547,137,1.0,0.8918918918918919,0.9444444444444444,0.9454454454454454,0.044140625746445124,5
0.06229360898335775,0.0018980725580354267,0.0272977352142334,0.0011024069304241247,,0.0,entropy,log2,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",1.0,0.8917338391022601,0.9440972222222221,0.9452770204414941,0.04420734736641616,5,1.0,0.9576023391812866,0.9752321981424149,0.9776115124412339,0.01739034719078547,137,1.0,0.8918918918918919,0.9444444444444444,0.9454454454454454,0.044140625746445124,5
0.06321318944295247,0.0008239555764477497,0.026865720748901367,0.0015700416837597206,,0.0,entropy,log2,100,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",1.0,0.8917338391022601,0.9440972222222221,0.9452770204414941,0.04420734736641616,5,1.0,0.9576023391812866,0.9752321981424149,0.9776115124412339,0.01739034719078547,137,1.0,0.8918918918918919,0.9444444444444444,0.9454454454454454,0.044140625746445124,5
0.06281169255574544,0.0017356050992101539,0.02718329429626465,0.0006203298035764057,,0.02,log_loss,sqrt,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",1.0,0.8917338391022601,0.9440972222222221,0.9452770204414941,0.04420734736641616,5,1.0,0.9576023391812866,0.9752321981424149,0.9776115124412339,0.01739034719078547,137,1.0,0.8918918918918919,0.9444444444444444,0.9454454454454454,0.044140625746445124,5
