mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__ccp_alpha,param_classify__criterion,param_classify__max_features,param_classify__n_estimators,param_classify__n_jobs,param_classify__random_state,param_impute,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.01488335927327474,0.0005424737650287549,0.02920373280843099,0.0006153330979815543,,0.04,gini,log2,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8334278691624125,0.8551587301587302,0.9263019116677653,0.8716295036629694,0.03966410407150256,1,0.9136363636363637,0.8988636363636364,0.9571428571428572,0.9232142857142858,0.024737546862429585,317,0.8333333333333334,0.8571428571428571,0.926829268292683,0.8724351529229578,0.03967167920276207,1
0.014780998229980469,0.000691001703462976,0.02716962496439616,0.001892210414470114,,0.04,gini,log2,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8334278691624125,0.8551587301587302,0.9263019116677653,0.8716295036629694,0.03966410407150256,1,0.9136363636363637,0.8988636363636364,0.9571428571428572,0.9232142857142858,0.024737546862429585,317,0.8333333333333334,0.8571428571428571,0.926829268292683,0.8724351529229578,0.03967167920276207,1
0.015498717625935873,8.199781517083305e-05,0.028929630915323894,0.0005675275824336946,,0.04,gini,sqrt,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8334278691624125,0.8551587301587302,0.9263019116677653,0.8716295036629694,0.03966410407150256,1,0.9136363636363637,0.8988636363636364,0.9571428571428572,0.9232142857142858,0.024737546862429585,317,0.8333333333333334,0.8571428571428571,0.926829268292683,0.8724351529229578,0.03967167920276207,1
0.015465974807739258,0.00018821854523856248,0.02798302968343099,0.0005920599929652299,,0.04,gini,sqrt,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8334278691624125,0.8551587301587302,0.9263019116677653,0.8716295036629694,0.03966410407150256,1,0.9136363636363637,0.8988636363636364,0.9571428571428572,0.9232142857142858,0.024737546862429585,317,0.8333333333333334,0.8571428571428571,0.926829268292683,0.8724351529229578,0.03967167920276207,1
0.015424013137817383,0.00013334925405612878,0.02726157506306966,0.0016649013250702221,,0.0,entropy,,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'entropy', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8571428571428571,0.8041456582633053,0.9267420044504558,0.8626768399522061,0.05020248831090974,5,0.8624999999999999,0.9340909090909091,0.9404761904761906,0.9123556998556999,0.0353495503099029,433,0.8571428571428571,0.8095238095238095,0.926829268292683,0.8644986449864498,0.04817138414275932,5
0.014328718185424805,0.0007979390782752263,0.029155651728312176,0.0003412969709104723,,0.0,entropy,,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'entropy', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8571428571428571,0.8041456582633053,0.9267420044504558,0.8626768399522061,0.05020248831090974,5,0.8624999999999999,0.9340909090909091,0.9404761904761906,0.9123556998556999,0.0353495503099029,433,0.8571428571428571,0.8095238095238095,0.926829268292683,0.8644986449864498,0.04817138414275932,5
0.015326182047526041,0.0001721003814597251,0.02769128481547038,0.000927229161872221,,0.02,log_loss,,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8571428571428571,0.8041456582633053,0.9267420044504558,0.8626768399522061,0.05020248831090974,5,0.8624999999999999,0.9340909090909091,0.9404761904761906,0.9123556998556999,0.0353495503099029,433,0.8571428571428571,0.8095238095238095,0.926829268292683,0.8644986449864498,0.04817138414275932,5
0.015013376871744791,0.0003704408591400068,0.027096986770629883,0.0008022000693424357,,0.02,log_loss,,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'log_loss', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8571428571428571,0.8041456582633053,0.9267420044504558,0.8626768399522061,0.05020248831090974,5,0.8624999999999999,0.9340909090909091,0.9404761904761906,0.9123556998556999,0.0353495503099029,433,0.8571428571428571,0.8095238095238095,0.926829268292683,0.8644986449864498,0.04817138414275932,5
0.0144651730855306,0.0002958652142186287,0.02795259157816569,0.0008527659967023551,,0.04,log_loss,,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8571428571428571,0.8041456582633053,0.9267420044504558,0.8626768399522061,0.05020248831090974,5,0.8977272727272727,0.9306818181818182,0.936904761904762,0.9217712842712843,0.017190445514706776,355,0.8571428571428571,0.8095238095238095,0.926829268292683,0.8644986449864498,0.04817138414275932,5
0.015018622080485025,0.0006624703041679327,0.02891198794047038,0.00043625711179884813,,0.0,log_loss,,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'log_loss', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8571428571428571,0.8041456582633053,0.9267420044504558,0.8626768399522061,0.05020248831090974,5,0.8624999999999999,0.9340909090909091,0.9404761904761906,0.9123556998556999,0.0353495503099029,433,0.8571428571428571,0.8095238095238095,0.926829268292683,0.8644986449864498,0.04817138414275932,5
0.014963467915852865,0.0005820735367640898,0.02777854601542155,0.0016005853318635489,,0.0,log_loss,,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'log_loss', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8571428571428571,0.8041456582633053,0.9267420044504558,0.8626768399522061,0.05020248831090974,5,0.8624999999999999,0.9340909090909091,0.9404761904761906,0.9123556998556999,0.0353495503099029,433,0.8571428571428571,0.8095238095238095,0.926829268292683,0.8644986449864498,0.04817138414275932,5
0.015303691228230795,0.00033646317904702054,0.02927430470784505,0.00047310250117407136,,0.04,log_loss,,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8571428571428571,0.8041456582633053,0.9267420044504558,0.8626768399522061,0.05020248831090974,5,0.8977272727272727,0.9306818181818182,0.936904761904762,0.9217712842712843,0.017190445514706776,355,0.8571428571428571,0.8095238095238095,0.926829268292683,0.8644986449864498,0.04817138414275932,5
0.014924844106038412,0.0004312612873507767,0.02885603904724121,0.0008575498589142659,,0.04,entropy,,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8571428571428571,0.8041456582633053,0.9267420044504558,0.8626768399522061,0.05020248831090974,5,0.8977272727272727,0.9306818181818182,0.936904761904762,0.9217712842712843,0.017190445514706776,355,0.8571428571428571,0.8095238095238095,0.926829268292683,0.8644986449864498,0.04817138414275932,5
0.015451351801554361,0.00012156298095021586,0.028382619222005207,0.0013129827153758812,,0.02,entropy,,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8571428571428571,0.8041456582633053,0.9267420044504558,0.8626768399522061,0.05020248831090974,5,0.8624999999999999,0.9340909090909091,0.9404761904761906,0.9123556998556999,0.0353495503099029,433,0.8571428571428571,0.8095238095238095,0.926829268292683,0.8644986449864498,0.04817138414275932,5
0.014224370320638021,0.0006009100635831615,0.028580983479817707,0.0008990152340633306,,0.04,entropy,,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8571428571428571,0.8041456582633053,0.9267420044504558,0.8626768399522061,0.05020248831090974,5,0.8977272727272727,0.9306818181818182,0.936904761904762,0.9217712842712843,0.017190445514706776,355,0.8571428571428571,0.8095238095238095,0.926829268292683,0.8644986449864498,0.04817138414275932,5
0.015484491984049479,0.0003019983517459704,0.02940519650777181,0.0005747832808423564,,0.02,entropy,,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'entropy', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8571428571428571,0.8041456582633053,0.9267420044504558,0.8626768399522061,0.05020248831090974,5,0.8624999999999999,0.9340909090909091,0.9404761904761906,0.9123556998556999,0.0353495503099029,433,0.8571428571428571,0.8095238095238095,0.926829268292683,0.8644986449864498,0.04817138414275932,5
0.015463987986246744,0.0005664896460629175,0.02789171536763509,0.001048838030898244,,0.02,gini,,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8334278691624125,0.8086520649449711,0.926829268292683,0.8563030674666888,0.05088496091424646,17,0.8181818181818181,0.9113636363636364,0.988095238095238,0.9058802308802308,0.06947514360517781,471,0.8333333333333334,0.8095238095238095,0.926829268292683,0.8565621370499419,0.05062822438009924,17
0.01535940170288086,7.3918219051453e-05,0.028541723887125652,0.0012207389855663994,,0.02,gini,,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8334278691624125,0.8086520649449711,0.926829268292683,0.8563030674666888,0.05088496091424646,17,0.8181818181818181,0.9113636363636364,0.988095238095238,0.9058802308802308,0.06947514360517781,471,0.8333333333333334,0.8095238095238095,0.926829268292683,0.8565621370499419,0.05062822438009924,17
0.015645424524943035,0.00026038120317480474,0.028461615244547527,0.0012055363539071225,,0.08,gini,log2,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.08, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8571428571428571,0.8571428571428571,0.853133387793208,0.8558063673596408,0.0018900819773976518,19,0.8875000000000001,0.8602272727272727,0.9285714285714286,0.8920995670995672,0.02809030583244133,499,0.8571428571428571,0.8571428571428571,0.8536585365853658,0.8559814169570267,0.001642524462686508,41
0.014923016230265299,0.00039936079105288257,0.028742551803588867,0.0010795081625509,,0.08,gini,sqrt,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.08, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8571428571428571,0.8571428571428571,0.853133387793208,0.8558063673596408,0.0018900819773976518,19,0.8875000000000001,0.8602272727272727,0.9285714285714286,0.8920995670995672,0.02809030583244133,499,0.8571428571428571,0.8571428571428571,0.8536585365853658,0.8559814169570267,0.001642524462686508,41
0.015249967575073242,0.00029334523066944056,0.028146902720133465,0.0011910536421575197,,0.08,gini,log2,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.08, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8571428571428571,0.8571428571428571,0.853133387793208,0.8558063673596408,0.0018900819773976518,19,0.8875000000000001,0.8602272727272727,0.9285714285714286,0.8920995670995672,0.02809030583244133,499,0.8571428571428571,0.8571428571428571,0.8536585365853658,0.8559814169570267,0.001642524462686508,41
0.01585698127746582,7.657827602505146e-05,0.028566360473632812,0.0010605661494162556,,0.08,gini,sqrt,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.08, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8571428571428571,0.8571428571428571,0.853133387793208,0.8558063673596408,0.0018900819773976518,19,0.8875000000000001,0.8602272727272727,0.9285714285714286,0.8920995670995672,0.02809030583244133,499,0.8571428571428571,0.8571428571428571,0.8536585365853658,0.8559814169570267,0.001642524462686508,41
0.015505711237589518,7.98267591013047e-05,0.028474966684977215,0.0011534226188150525,,0.0,gini,,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8334278691624125,0.8041456582633053,0.9263019116677653,0.8546251463644944,0.05207386409092433,23,0.8602272727272727,0.925,0.9880952380952381,0.9244408369408369,0.05220337562093629,267,0.8333333333333334,0.8095238095238095,0.926829268292683,0.8565621370499419,0.05062822438009924,17
0.014602740605672201,0.0007837556530497049,0.028925259908040363,0.00036657657502546043,,0.0,gini,,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8334278691624125,0.8041456582633053,0.9263019116677653,0.8546251463644944,0.05207386409092433,23,0.8602272727272727,0.925,0.9880952380952381,0.9244408369408369,0.05220337562093629,267,0.8333333333333334,0.8095238095238095,0.926829268292683,0.8565621370499419,0.05062822438009924,17
0.5121760368347168,0.005636313666023252,0.12801059087117514,0.0013017055496144254,,0.02,gini,sqrt,750,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 750, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.831908831908832,0.8041456582633053,0.926829268292683,0.85429458615494,0.052527190021521,25,0.9181818181818182,0.9068181818181819,0.9738095238095238,0.9329365079365081,0.029271551920685646,161,0.8333333333333334,0.8095238095238095,0.926829268292683,0.8565621370499419,0.05062822438009924,17
0.5231706301371256,0.002758600581189301,0.12636899948120117,0.0017179016187629306,,0.02,gini,sqrt,750,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 750, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.831908831908832,0.8041456582633053,0.926829268292683,0.85429458615494,0.052527190021521,25,0.9181818181818182,0.9068181818181819,0.9738095238095238,0.9329365079365081,0.029271551920685646,161,0.8333333333333334,0.8095238095238095,0.926829268292683,0.8565621370499419,0.05062822438009924,17
0.6849993069966634,0.012229444076590485,0.15637779235839844,0.004654190588425703,,0.02,gini,sqrt,1000,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.831908831908832,0.8041456582633053,0.926829268292683,0.85429458615494,0.052527190021521,25,0.9159090909090909,0.9068181818181817,0.9738095238095238,0.9321789321789322,0.029670308128493365,181,0.8333333333333334,0.8095238095238095,0.926829268292683,0.8565621370499419,0.05062822438009924,17
0.6775879065195719,0.0051146963287763605,0.1621553103129069,0.005661587675352065,,0.02,gini,sqrt,1000,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.831908831908832,0.8041456582633053,0.926829268292683,0.85429458615494,0.052527190021521,25,0.9159090909090909,0.9068181818181817,0.9738095238095238,0.9321789321789322,0.029670308128493365,181,0.8333333333333334,0.8095238095238095,0.926829268292683,0.8565621370499419,0.05062822438009924,17
0.5124359130859375,0.0017411725644810381,0.12497711181640625,0.0007290958135800737,,0.02,gini,log2,750,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 750, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.831908831908832,0.8041456582633053,0.926829268292683,0.85429458615494,0.052527190021521,25,0.9181818181818182,0.9068181818181819,0.9738095238095238,0.9329365079365081,0.029271551920685646,161,0.8333333333333334,0.8095238095238095,0.926829268292683,0.8565621370499419,0.05062822438009924,17
0.5089457035064697,0.006640180031008824,0.12144001324971516,0.006148895411103014,,0.02,gini,log2,750,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 750, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.831908831908832,0.8041456582633053,0.926829268292683,0.85429458615494,0.052527190021521,25,0.9181818181818182,0.9068181818181819,0.9738095238095238,0.9329365079365081,0.029271551920685646,161,0.8333333333333334,0.8095238095238095,0.926829268292683,0.8565621370499419,0.05062822438009924,17
0.6422115166982015,0.003322386275801836,0.16616106033325195,0.004966758580657505,,0.0,gini,log2,1000,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.831908831908832,0.8041456582633053,0.926829268292683,0.85429458615494,0.052527190021521,25,0.9204545454545455,0.9227272727272726,0.9738095238095238,0.938997113997114,0.024633570996026602,25,0.8333333333333334,0.8095238095238095,0.926829268292683,0.8565621370499419,0.05062822438009924,17
0.3264428774515788,0.01222046530175604,0.08458201090494792,0.005868668868528349,,0.0,gini,sqrt,500,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 500, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.831908831908832,0.8041456582633053,0.926829268292683,0.85429458615494,0.052527190021521,25,0.9113636363636364,0.9204545454545454,0.9738095238095238,0.9352092352092352,0.027545693759569397,85,0.8333333333333334,0.8095238095238095,0.926829268292683,0.8565621370499419,0.05062822438009924,17
