mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__n_components,param_classify__shrinkage,param_classify__solver,param_classify__store_covariance,param_classify__tol,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.0043074289957682295,3.712309899149433e-05,0.009721120198567709,0.00022270204029785278,,1,0.2,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.2, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5518651805201513,0.5708833778083565,0.5449158145326521,0.5558881242870534,0.010976236241176341,1,0.5653480570310316,0.6212036779047088,0.5249964694252224,0.570516068120321,0.0394460643986875,1,0.5906432748538012,0.6081871345029239,0.5823529411764706,0.5937277835110653,0.010769928240234285,1
0.004775047302246094,0.00045680414904870285,0.008746067682902018,0.000955032540419947,,1,0.2,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.2, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5518651805201513,0.5708833778083565,0.5449158145326521,0.5558881242870534,0.010976236241176341,1,0.5653480570310316,0.6212036779047088,0.5249964694252224,0.570516068120321,0.0394460643986875,1,0.5906432748538012,0.6081871345029239,0.5823529411764706,0.5937277835110653,0.010769928240234285,1
0.005246957143147786,0.00039116268668526943,0.009653568267822266,0.0009240973720673669,,,0.2,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.2, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5518651805201513,0.5708833778083565,0.5449158145326521,0.5558881242870534,0.010976236241176341,1,0.5653480570310316,0.6212036779047088,0.5249964694252224,0.570516068120321,0.0394460643986875,1,0.5906432748538012,0.6081871345029239,0.5823529411764706,0.5937277835110653,0.010769928240234285,1
0.006460428237915039,0.0025779923319905456,0.013348817825317383,0.003699624791765418,,,0.2,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.2, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5518651805201513,0.5708833778083565,0.5449158145326521,0.5558881242870534,0.010976236241176341,1,0.5653480570310316,0.6212036779047088,0.5249964694252224,0.570516068120321,0.0394460643986875,1,0.5906432748538012,0.6081871345029239,0.5823529411764706,0.5937277835110653,0.010769928240234285,1
0.004751523335774739,0.0007293385365719496,0.008478562037150065,0.0005089288050405803,,,0.1,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.1, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5351859020753034,0.5978249717861907,0.524270884824518,0.5524272528953373,0.03240883686862726,5,0.5653480570310315,0.6177208135971022,0.5273972602739726,0.5701553769673687,0.03703078732583459,5,0.5789473684210527,0.6257309941520468,0.5764705882352941,0.5937163169361311,0.022660365956909463,5
0.004572470982869466,0.00032937348130553155,0.008414824803670248,0.0005125395544589805,,,0.1,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.1, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5351859020753034,0.5978249717861907,0.524270884824518,0.5524272528953373,0.03240883686862726,5,0.5653480570310315,0.6177208135971022,0.5273972602739726,0.5701553769673687,0.03703078732583459,5,0.5789473684210527,0.6257309941520468,0.5764705882352941,0.5937163169361311,0.022660365956909463,5
0.0033163229624430337,0.0002933575890451443,0.007370869318644206,0.0005812802511250874,,1,0.1,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.1, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5351859020753034,0.5978249717861907,0.524270884824518,0.5524272528953373,0.03240883686862726,5,0.5653480570310315,0.6177208135971022,0.5273972602739726,0.5701553769673687,0.03703078732583459,5,0.5789473684210527,0.6257309941520468,0.5764705882352941,0.5937163169361311,0.022660365956909463,5
0.004062255223592122,0.0001412348321230643,0.007632811864217122,0.0005855143939888028,,1,0.1,eigen,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': 0.1, 'classify__solver': 'eigen', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.5351859020753034,0.5978249717861907,0.524270884824518,0.5524272528953373,0.03240883686862726,5,0.5653480570310315,0.6177208135971022,0.5273972602739726,0.5701553769673687,0.03703078732583459,5,0.5789473684210527,0.6257309941520468,0.5764705882352941,0.5937163169361311,0.022660365956909463,5
0.004786014556884766,0.000663375036455922,0.009627501169840494,0.0014031258672657855,,1,,svd,True,0.0001,,,"{'balance': None, 'classify__n_components': 1, 'classify__shrinkage': None, 'classify__solver': 'svd', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.538198569491521,0.5907325018936322,0.5102625872726053,0.5463978862192529,0.03335939034095286,9,0.5775090858261113,0.6019782669267205,0.5097443863861036,0.5630772463796451,0.039012653265760054,17,0.5614035087719298,0.6081871345029239,0.5470588235294118,0.5722164889347552,0.026100549235853795,13
0.005656321843465169,0.0005904620296383203,0.011593103408813477,0.0003441502612024731,,,0.0,lsqr,True,0.0001,,,"{'balance': None, 'classify__n_components': None, 'classify__shrinkage': 0.0, 'classify__solver': 'lsqr', 'classify__store_covariance': True, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.538198569491521,0.5907325018936322,0.5102625872726053,0.5463978862192529,0.03335939034095286,9,0.5775090858261113,0.6019782669267205,0.5097443863861036,0.5630772463796451,0.039012653265760054,17,0.5614035087719298,0.6081871345029239,0.5470588235294118,0.5722164889347552,0.026100549235853795,13
