Treatment,Tissue,Target,Mouse_pre,Mouse_peak,live.cd4tconv,cd4.treg,treg.cd103,treg.ly6c,cd4tconv.cd103,cd4tconv.ly6c,cd4tconv.cd44,cd4tconv.tbethi,cd4tconv.tbetmid,cd4tconv.th2,cd4tconv.mpec,cd4tconv.slec,live.cd8,CD8.CD44hi,CD8.CD103,CD8.GrzmB,CD8.Tbethi.Ly6Chi,CD8.Tbethi.Ly6Clo,CD8.VacTet,CD8.Ly6C,CD8.VacTet.MFI,ILC1,ILC2,NK,Neutro,Macro,Mo0,mo0.CD11c,mo0.CD11cneg,DC,B.naive.FO,B.memory,B.plasma,B.GC,B.immature,NK.GrzmB
DPP15.TS,SPL,1.0,R2-1,C3,-0.02589083543684163,0.4136353044248756,0.01647779612788962,0.04543229249739666,0.34624233453180725,-0.45496710917533717,0.24905574719114243,0.2336724398566313,0.6472892915950208,-0.05953210471869999,0.6710852104718504,-0.09050157208182952,-0.09163400026213027,0.20938774466778076,0.6912193619104325,0.16520818165720083,0.12721554474236635,0.5781628775166141,-0.0991254006346445,-0.6379419024091717,-0.06647697362167838,0.18884785508393687,0.4570620673493278,-0.5587605477025208,-0.7799615699264412,0.2622831326334343,-0.5478276169201044,-0.25319369715521894,-0.4371238990337642,-0.3816180249431015,-0.20088237291456315,-0.03510990303365764,-0.0159745330000857,0.4423852274892389,-0.8116633575728482,-0.4076789427363586
DPP15.TS,SPL,1.0,R2-1,C4,0.36145209596573497,0.03972068965646058,-0.005474804019876212,-0.19760400045733084,-0.12698218207599485,-0.7672001920001398,-0.47297652653677263,0.14210747953611194,0.5736228540225681,-0.05335244965149186,0.7019031277752913,-0.14223495371956926,0.3715757726841752,-0.2314340560880065,-0.17277226053144684,0.38798197725947253,0.23674120834598783,0.4587085858879782,0.06772596402731218,-0.5845393551891207,-0.10004716279921452,0.2523967419755287,0.4406012584920748,-0.23593940485217332,-0.6397390480324757,-0.09019824231474745,-0.04413664698922693,-0.38395008989941093,-0.13797839606291723,-0.4210647455657349,-0.2815388974818338,0.609546156407121,-0.22897171931219173,0.41313299944894055,-0.6675748638372473,-0.538779302388077
DPP15.TS,SPL,1.0,R2-1,C5,0.29917542119478524,-0.044707874694068346,-0.5535574938542273,0.15339218758039813,-0.32349155907013627,-0.6278214590357301,-0.2788219444764777,0.1972246449422876,-0.0005918245958315174,0.03876838331408497,0.3809331682329622,-0.148312931381887,-0.05217654470936737,-0.32265673849186,-0.08080450924840261,0.23937853090816988,0.020862437138651376,0.2849777183277883,-0.6244412239068857,-0.5677758613092537,-0.09871209532142221,0.12635009154709598,0.2001410210818147,-0.6131975639619888,-0.9600087397729562,-0.13543354734209015,-0.6607350192494237,-0.5872805957322008,-0.5567588233083519,-1.1104164417637976,-0.061359806679522164,-0.32173782638182874,-0.17821720081908368,0.014990116185840318,-0.5897970642681206,-0.3487573155440876
DPP15.TS,SPL,1.0,R2-2,C1,0.013112758100492632,0.2747504216668812,-0.8851024534000604,0.029124265358631485,-0.47284178320301906,-0.6283896257267625,0.22897357301008234,0.5425402373898061,0.1597893399103172,-0.3160119145173655,0.7465227170337617,0.040298681434543876,-0.39571847407352684,-0.02201276395042363,0.23695980444573178,0.8503031325382044,0.09057691586810335,0.3373262579853685,-0.29150166275936923,-0.45331545705975435,0.0733555313683348,-0.09149773469031995,0.07886782876819441,-0.8642649115290634,-1.2361564316130818,0.40338671435656526,-0.705591310631656,-0.28618070076050667,-0.6488278931884692,-1.0065003649215873,-0.03057485424600746,-0.23525970455373996,-0.4074330031265143,-0.3202611374429193,-0.5744148213225919,-0.39735748538867505
DPP15.TS,SPL,1.0,R2-2,C2,0.26412189900749955,0.35994036701466425,-0.8460239596527788,-0.1553298717821804,-0.8334848088830817,-0.7273160821839946,0.05367107605126424,0.47957664094039537,0.3314544740445424,-0.29036016889138366,0.8039832969357531,-0.007106434730042361,-0.19897287754383988,-0.11235654287709283,0.5766947082577858,0.9869484392566438,0.09782959645519075,0.4149040491743466,-0.44190853050524453,-0.47240273651303166,0.0011618097072670541,-0.1212011056677501,0.09340841879991665,-1.0633209314074148,-1.138535965401736,0.41643894026109995,-0.7929722540434669,-0.4325981461771315,-0.7351857536475932,-1.070590883711173,-0.11240242864693918,-0.07142807083630193,-0.30176853572750206,-0.20499015917446406,-0.25877599602187346,-0.5185034695219669
DPP15.TS,SPL,1.0,R2-2,C3,0.24213745115160532,0.6284661796943157,-0.7989465028396944,-0.08040044531696548,0.13565108024204683,-0.5618237154792879,0.4794368248542194,0.4415153947227211,0.6279930204177712,-0.3432361155286355,0.8388129886153778,0.007995242177032597,-0.26643430274901936,0.18711472063722198,0.7548268214844939,0.2965081646138209,-0.050646526914921074,0.34658862291868997,0.11148042254882143,-0.524654297137064,0.08683697084949607,-0.0016250457122189642,0.38610846734597354,-0.9127342761572743,-0.9897533615016724,0.5081778557820796,-0.6793900170798364,-0.160961221337664,-0.5943782258449151,-0.4807303715929995,-0.14478567748221174,-0.006308526477648753,-0.1828258233668936,-0.013638495833866678,-0.7053187602261131,-0.38824522514081733
DPP15.TS,SPL,1.0,R2-2,C4,0.6294803825541821,0.25455156492590064,-0.8208991029874602,-0.323436738271693,-0.33757343636575504,-0.8740567983040904,-0.24259544887369577,0.3499504344022017,0.5543265828453184,-0.33705646046142773,0.8696309059188184,-0.043738139460707134,0.19677547019728614,-0.2537070801185653,-0.10916480095738551,0.5192819602160927,0.05887913668870033,0.22713433129005395,0.27833178721077817,-0.4712517499170132,0.05326678167195989,0.061923841179372885,0.36964765848872083,-0.589913133306927,-0.8495308396077068,0.15569648083389806,-0.17569904714895873,-0.291717614081856,-0.29523272287406804,-0.5201770922156331,-0.2254422020494823,0.6383475329631297,-0.39582300967899964,-0.04289072387416509,-0.5612302664905122,-0.5193455847925358
DPP15.TS,SPL,1.0,R2-2,C5,0.5672037077832324,0.17012300057537189,-1.368981792821811,0.027559449766035984,-0.5340828133598968,-0.7346780653396809,-0.048440866813400894,0.40506759980837737,-0.019888095773081135,-0.24493562749585052,0.5486609463764893,-0.049816117123024965,-0.22697684719625644,-0.3449297625224188,-0.01719704967434096,0.3706785138647898,-0.15699963451863605,0.053403463729864105,-0.4138354007234198,-0.45448825603714615,0.05460184914975219,-0.06412280924905982,0.1291874210784607,-0.9671712924167424,-1.1698005313481874,0.11046117580655536,-0.7922974194091555,-0.4950481199146458,-0.7140131501195027,-1.2095287884136958,-0.005263111247170513,-0.29293644982582,-0.34506849118589156,-0.4410336071372653,-0.48345246692138555,-0.3293235979485464
DPP15.TS,SPL,1.0,R2-3,C1,-0.6891320539681134,0.3940540775277803,0.5369866371630291,0.10293663882088862,-0.0641271903722433,-0.2782560517035814,0.31452158771062777,0.3052893677786528,0.5255490741065071,-0.17658759499925664,0.7260620041865969,-0.007298488771128,-0.49717193179445107,0.3471357980120891,0.31296400185818246,-0.6927180388341063,0.1813989809225012,0.4419656440996166,-0.47966916423672157,-0.3170258880929421,0.03691536142560587,0.05179357514815872,-0.30727510684130527,-0.6968769807448901,-0.7267121213510057,0.29164770690937,-0.7012283089100267,-0.2376462294319672,-0.6449736291381145,-0.48782762004036084,-0.028802362037090207,-0.26945969949953996,-0.3415837009800794,0.14408347840961686,-0.8229370634611692,-0.7501944186594429
DPP15.TS,SPL,1.0,R2-3,C2,-0.4381229130611068,0.4792440228755634,0.5760651309103109,-0.08151749831992344,-0.4247702160523058,-0.37718250816081333,0.1392190907518095,0.24232577132924205,0.6972142082407322,-0.1509358493732745,0.7835225840885884,-0.05470360493571424,-0.30042633526476414,0.25679201908541965,0.6526989056702365,-0.5560727321156668,0.18865166150958862,0.5195434352885947,-0.6300760319825968,-0.3361131675462193,-0.03527836023546188,0.022090204170728597,-0.29273451680958307,-0.8959330006232411,-0.6290916551396599,0.30469993281390473,-0.7886092523218374,-0.38406367484859205,-0.7313314895972385,-0.5519181388299461,-0.1106299364380221,-0.10562806578210192,-0.2359192335810671,0.25935445667807205,-0.5072982381604507,-0.8713404027927345
