cd4.treg,B.memory,CD8.GrzmB,live.cd4tconv,NK,Macro,Mo0,live.cd8,B.plasma,Target
1.3268707924399714,0.4437709760366909,-0.9692228367841108,-1.385655014696268,-1.1351720066090312,-0.37791411041384426,-0.6536278422316105,-0.710706166123218,-0.5440316259471719,0
1.3485815922886746,0.43628493540002555,-0.4174185319387346,-0.8790451297922955,-0.9294342696727766,-0.1731952998335326,-0.43728095288129676,-0.5008535634848819,-0.11767131651356195,0
0.8928379292404398,0.695976502388626,-0.6709551166180113,-1.0025331120361516,-0.4114603357668327,-0.19863763313578792,-0.43471702178037014,-0.2143801988451624,-0.47446639328125717,0
1.1173756416026144,0.8587943747868106,-0.46426984295004814,-0.27365969458294703,-0.5284689976312245,-0.07944631466096636,-0.3691674628776804,0.12930082741587065,-0.06251053105619177,0
0.7239177825850046,0.5123365257949952,0.165941836243261,-1.0429322855117649,-1.0799800236731576,-0.1917772323521313,-0.7759425832176675,-0.708288652821113,-0.44398819160021297,0
0.7456285824337074,0.5048504851583298,0.717746141088637,-0.5363224006077919,-0.874242286736903,0.012941578228180352,-0.5595956938673539,-0.4984360501827768,-0.017627882166603034,0
0.2898849193854728,0.7645420521469302,0.4642095564093603,-0.6598103828516482,-0.3562683528309589,-0.012500755074074967,-0.5570317627664273,-0.2119626855430573,-0.37442295893429833,0
0.5144226317476482,0.9273599245451147,0.6708948300773234,0.06906303460155669,-0.4732770146953507,0.1066905634007466,-0.4914822038637376,0.13171834071797553,0.03753290329076712,0
0.6708255001744954,0.18023700430072595,-0.7402358824430872,-0.6884240855558064,-1.0626794791598138,-0.5923056980802269,-0.48343170436079036,-0.1383525740470538,-0.6068943072568346,0
0.6925363000231982,0.17275096366406037,-0.18843157759771106,-0.18181420065183343,-0.856941742223559,-0.38758688749991527,-0.2670848150104767,0.07150002859128218,-0.1805339978232246,0
0.23679263697496353,0.432442530652661,-0.44196816227698793,-0.30530218289568956,-0.33896780831761514,-0.4130292208021706,-0.2645208839095501,0.3579733932310017,-0.5373290745909199,0
0.4613303493371392,0.5952604030508455,-0.23528288860902463,0.423571234557515,-0.4559764701820068,-0.2938379023273491,-0.1989713250068604,0.7016544194920348,-0.12537321236585444,0
0.5701491720857662,-0.13805551279954378,0.2458195193918896,0.033295158156419494,-0.5551228589723035,0.33160398034710675,-0.37999366654893363,-0.06950855309428818,0.008192443035083388,1
0.19264660562781824,0.5054443220489141,0.47090891753235253,0.46651379782427205,-0.21185844223569567,-0.035252442809157854,0.0964723223552139,0.446356070024105,-0.21441324306808895,1
0.10740789479426431,-0.4241693538724185,0.3207608257858196,0.39686126478432454,-0.6130072046821197,-0.08233255365232839,-0.48679831526602335,-0.02556581564194987,-0.16136914137071215,1
0.787041488046323,-0.10930579302916353,0.37848428842209997,0.3330678925855676,-0.9315126591113578,0.5875268886726133,-0.5044449925342145,-0.2641790834456263,-0.16618566313801153,1
0.409538921588375,0.5341940418192942,0.6035736865625629,0.7662865322534201,-0.5882482423747499,0.22067046551634878,-0.02797900363006669,0.25168553967276697,-0.3887913492411839,1
0.3243002107548212,-0.3954196341020384,0.4534255948160297,0.6966339992134727,-0.9893970048211742,0.17359035467317827,-0.6112496412513041,-0.22023634599328784,-0.335747247543807,1
0.9074899393677547,-0.1434444484829439,-1.180575680203059,-0.45234864024378235,-0.7535245635298571,0.47123089259300327,-0.5003178152489597,-0.37716514891305136,-0.09736583815570797,1
0.5299873729098068,0.5000553863655139,-0.9554862820625961,-0.01913000057592931,-0.41026014679324924,0.1043744694367388,-0.023851826344812106,0.13869947420534176,-0.3199715242588803,1
0.44474866207625263,-0.4295582895558186,-1.1056343738091292,-0.08878253361587722,-0.8114089092396735,0.05729435859356828,-0.6071224639660492,-0.33322241146071296,-0.26692742256150337,1
0.8226415807182519,-0.11878519555843295,-1.4588480738342162,-0.2959113626637938,-1.1329245754249706,0.4213532663477707,-0.5744180539208598,-0.766038945966302,-0.11177239812582924,0
0.9677104861922825,0.009542005204704473,-0.9256588064976147,-0.7336599856830168,-0.4672788641621476,0.3652353878376463,-0.187096822385111,-0.48524452502194587,-0.2866676384090247,0
1.3032570110415265,-0.3534571651717735,-0.352431928830266,-0.1300727085678584,-1.0458008230212177,0.5859297121650036,-0.65809746690776,0.026327613369402383,0.061084990180378766,0
0.4496097670007395,0.32029883392200736,-0.6249739326340906,-0.1931672320120032,-0.8269944335909436,0.4869080222786514,-0.4015662897516867,-0.3851895601661669,-0.18321908377283602,0
0.5946786724747702,0.4486260346851447,-0.09178466529748902,-0.6309158550312264,-0.16134872232812078,0.430790143768527,-0.01424505821593772,-0.10439513922181107,-0.3581143240560315,0
0.9302251973240142,0.08562686430866692,0.4814422123698595,-0.027328577916067423,-0.7398706811871906,0.6514844680958841,-0.4852457027385871,0.40717699916953737,-0.010361695466628061,0
0.2798738395038189,-0.23449907654173854,-0.9941171443127281,-0.006847059098915931,-1.416222468545223,0.28420492115078827,-0.6288396314995484,-0.35577453631741823,-0.18357757852752832,0
0.4249427449778493,-0.10617187577860114,-0.46092787697612647,-0.4445956821181386,-0.7505767572823999,0.22808704264066404,-0.24151839996379945,-0.07498011537306226,-0.3584728188107238,0
0.7604892698270938,-0.4691710461550793,0.112299000691222,0.15899159499701984,-1.3290987161414696,0.44878136696802107,-0.7125190444864488,0.4365920230182859,-0.010720190221320291,0
0.09107769770396262,0.05545174450309216,0.6755545355983393,-1.9042624330175382,0.7640320283951231,1.0037813764510544,1.4828736186763776,-1.3555928742020218,2.678728804690619,0
-0.05174334217340021,0.0021653589903241495,0.746480809578096,-1.672730751454334,0.7511381006369456,1.0120505046642045,1.293261652641684,-1.0017633895952474,2.7147459406599364,0
