mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__C,param_classify__degree,param_classify__gamma,param_classify__kernel,param_classify__max_iter,param_classify__probability,param_classify__random_state,param_classify__tol,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.005024830500284831,0.00033425867205357597,0.013889392217000326,0.0005044545888803143,,100.0,3,0.1,poly,2000,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 0.1, 'classify__kernel': 'poly', 'classify__max_iter': 2000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.8571428571428571,0.8086580086580087,0.8042328042328043,0.8233445566778901,0.02396719207988782,1,0.9363636363636364,0.8227272727272728,0.8181818181818181,0.859090909090909,0.054671571371723404,425,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8253968253968255,0.022447834323382435,1
0.00491786003112793,0.00013275027160364032,0.01378790537516276,0.00038769589792481005,,100.0,3,0.1,poly,2000,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 0.1, 'classify__kernel': 'poly', 'classify__max_iter': 2000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.8571428571428571,0.8086580086580087,0.8042328042328043,0.8233445566778901,0.02396719207988782,1,0.9363636363636364,0.8227272727272728,0.8181818181818181,0.859090909090909,0.054671571371723404,425,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8253968253968255,0.022447834323382435,1
0.0049199263254801435,4.872820568122693e-05,0.014090458552042643,0.00032489272937172753,,100.0,3,0.1,poly,1500,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 0.1, 'classify__kernel': 'poly', 'classify__max_iter': 1500, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.8571428571428571,0.8086580086580087,0.8042328042328043,0.8233445566778901,0.02396719207988782,1,0.9363636363636364,0.8227272727272728,0.8181818181818181,0.859090909090909,0.054671571371723404,425,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8253968253968255,0.022447834323382435,1
0.004966576894124349,3.603426010204745e-05,0.013846794764200846,4.828445519034089e-05,,100.0,3,0.1,poly,1500,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 0.1, 'classify__kernel': 'poly', 'classify__max_iter': 1500, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.8571428571428571,0.8086580086580087,0.8042328042328043,0.8233445566778901,0.02396719207988782,1,0.9363636363636364,0.8227272727272728,0.8181818181818181,0.859090909090909,0.054671571371723404,425,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8253968253968255,0.022447834323382435,1
0.004821062088012695,1.758811773443984e-05,0.013449350992838541,0.00016711961408517195,,100.0,3,0.1,poly,3000,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 0.1, 'classify__kernel': 'poly', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.8571428571428571,0.8086580086580087,0.8042328042328043,0.8233445566778901,0.02396719207988782,1,0.9363636363636364,0.8227272727272728,0.8181818181818181,0.859090909090909,0.054671571371723404,425,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8253968253968255,0.022447834323382435,1
0.00493311882019043,0.00020063750961487632,0.013417561848958334,0.00019329913629173985,,100.0,3,0.1,poly,3000,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 0.1, 'classify__kernel': 'poly', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.8571428571428571,0.8086580086580087,0.8042328042328043,0.8233445566778901,0.02396719207988782,1,0.9363636363636364,0.8227272727272728,0.8181818181818181,0.859090909090909,0.054671571371723404,425,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8253968253968255,0.022447834323382435,1
0.004716634750366211,9.614685556822836e-05,0.013160943984985352,3.4179612994112826e-05,,100.0,3,0.1,poly,2500,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 0.1, 'classify__kernel': 'poly', 'classify__max_iter': 2500, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.8571428571428571,0.8086580086580087,0.8042328042328043,0.8233445566778901,0.02396719207988782,1,0.9363636363636364,0.8227272727272728,0.8181818181818181,0.859090909090909,0.054671571371723404,425,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8253968253968255,0.022447834323382435,1
0.004974047342936198,8.845304293167349e-05,0.013307730356852213,0.00014610401712840585,,100.0,3,0.1,poly,2500,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 0.1, 'classify__kernel': 'poly', 'classify__max_iter': 2500, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.8571428571428571,0.8086580086580087,0.8042328042328043,0.8233445566778901,0.02396719207988782,1,0.9363636363636364,0.8227272727272728,0.8181818181818181,0.859090909090909,0.054671571371723404,425,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8253968253968255,0.022447834323382435,1
0.0046834150950113935,5.7641550637518945e-05,0.012895425160725912,8.156200123549351e-05,,100.0,3,auto,poly,1500,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 'auto', 'classify__kernel': 'poly', 'classify__max_iter': 1500, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.8571428571428571,0.8086580086580087,0.8042328042328043,0.8233445566778901,0.02396719207988782,1,0.9363636363636364,0.8227272727272728,0.8181818181818181,0.859090909090909,0.054671571371723404,425,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8253968253968255,0.022447834323382435,1
0.004714647928873698,0.00011182929917925832,0.013037363688151041,0.00013783183142412688,,100.0,3,auto,poly,1500,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 'auto', 'classify__kernel': 'poly', 'classify__max_iter': 1500, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.8571428571428571,0.8086580086580087,0.8042328042328043,0.8233445566778901,0.02396719207988782,1,0.9363636363636364,0.8227272727272728,0.8181818181818181,0.859090909090909,0.054671571371723404,425,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.8253968253968255,0.022447834323382435,1
