Vaccine dose,D1pv,D2pv,D3pv,D4pv,D5pv,D6pv,D7pv,D8pv,D9pv,D10pv,D11pv,D12pv,D13pv,D14pv,D15pv,D16pv,D17pv,D18pv,D19pv,D20pv,D21pv,D22pv,D23pv,D24pv,D25pv,D26pv,D27pv,D28pv,D29pv,D30pv,D31pv,D32pv,D33pv,D34pv,D35pv,D38pv,D39pv,D40pv,D41pv,D42pv,D45pv,D46pv,D47pv,D48pv,Target,Group,vector_VAC-H5/NP,vector_VAC-H5,vector_VAC-NP,vector_RAB-H5/NP,inoc_Intramuscular,inoc_Intranasal
1000000.0,99.4736842105263,98.42105263157895,98.94736842105264,98.42105263157895,100.0,100.52631578947368,100.0,101.57894736842105,100.52631578947368,101.05263157894737,102.10526315789473,103.15789473684211,102.10526315789473,105.26315789473684,105.78947368421055,104.73684210526315,104.73684210526315,106.18421052631578,107.63157894736842,109.07894736842107,110.5263157894737,110.5263157894737,108.94736842105263,108.42105263157895,111.05263157894738,108.94736842105263,109.99999999999999,110.52631578947367,111.05263157894736,111.57894736842104,112.10526315789473,113.42105263157893,114.73684210526315,116.05263157894737,117.36842105263158,118.68421052631578,120.0,119.07894736842105,118.15789473684211,117.23684210526316,116.31578947368422,116.31578947368422,116.31578947368422,116.31578947368422,1,1_BALB/c_VAC-H5,0,1,0,0,1,0
1000000.0,98.34254143646407,95.58011049723757,94.47513812154696,93.92265193370164,93.37016574585634,93.92265193370164,94.47513812154696,96.68508287292818,98.34254143646407,95.58011049723757,96.13259668508286,96.13259668508286,96.13259668508286,100.55248618784529,100.55248618784529,102.76243093922652,103.31491712707181,102.48618784530386,101.6574585635359,100.82872928176795,100.0,101.6574585635359,98.34254143646407,99.44751381215468,99.44751381215468,99.44751381215468,99.44751381215468,100.69060773480662,101.93370165745856,103.17679558011048,104.41988950276242,104.88029465930018,105.34069981583792,105.80110497237568,106.26151012891344,106.72191528545119,107.18232044198895,109.94475138121547,112.70718232044197,115.46961325966849,118.23204419889501,118.23204419889501,118.23204419889501,118.23204419889501,1,1_BALB/c_VAC-H5,0,1,0,0,1,0
1000000.0,98.9010989010989,96.70329670329672,97.80219780219781,96.15384615384616,96.70329670329672,96.15384615384616,96.15384615384616,94.5054945054945,95.60439560439559,95.05494505494507,97.80219780219781,100.54945054945054,99.45054945054946,100.0,100.54945054945054,100.54945054945054,104.39560439560441,104.67032967032968,104.94505494505495,105.21978021978023,105.4945054945055,106.04395604395604,106.04395604395604,105.4945054945055,105.4945054945055,106.5934065934066,108.24175824175823,108.65384615384615,109.06593406593407,109.47802197802199,109.8901098901099,110.43956043956045,110.989010989011,111.53846153846156,112.0879120879121,112.63736263736266,113.18681318681321,114.69780219780222,116.20879120879121,117.71978021978022,119.23076923076923,119.23076923076923,119.23076923076923,119.23076923076923,1,1_BALB/c_VAC-H5,0,1,0,0,1,0
1000000.0,101.68539325842696,101.68539325842696,96.06741573033707,94.94382022471909,97.19101123595506,97.75280898876403,96.06741573033707,99.438202247191,97.75280898876403,93.82022471910112,96.62921348314606,98.31460674157303,98.31460674157303,98.87640449438203,101.12359550561798,100.0,101.68539325842696,102.80898876404493,103.9325842696629,105.05617977528088,106.17977528089885,107.86516853932584,103.37078651685391,101.12359550561798,103.37078651685391,102.24719101123594,102.24719101123594,103.37078651685393,104.49438202247191,105.61797752808988,106.74157303370787,107.30337078651685,107.86516853932585,108.42696629213484,108.98876404494382,109.55056179775282,110.1123595505618,110.67415730337079,111.23595505617976,111.79775280898875,112.35955056179773,112.35955056179773,112.35955056179773,112.35955056179773,1,1_BALB/c_VAC-H5,0,1,0,0,1,0
1000000.0,100.0,97.28260869565217,97.28260869565217,97.82608695652175,99.45652173913044,100.0,100.0,103.80434782608697,102.17391304347827,99.45652173913044,101.08695652173914,102.17391304347827,103.2608695652174,103.2608695652174,105.97826086956523,104.34782608695652,105.97826086956523,106.5217391304348,107.06521739130436,107.60869565217392,108.15217391304348,111.41304347826089,106.5217391304348,106.5217391304348,107.06521739130434,105.97826086956523,105.43478260869566,106.3858695652174,107.33695652173914,108.28804347826087,109.23913043478262,109.32971014492755,109.42028985507247,109.5108695652174,109.60144927536233,109.69202898550725,109.78260869565217,110.32608695652173,110.86956521739131,111.41304347826087,111.95652173913044,111.95652173913044,111.95652173913044,111.95652173913044,0,1_BALB/c_VAC-H5,0,1,0,0,1,0
0.0,98.91891891891892,97.2972972972973,97.2972972972973,97.2972972972973,100.54054054054056,98.91891891891892,98.91891891891892,100.0,100.54054054054056,101.08108108108107,101.08108108108107,104.32432432432432,102.7027027027027,101.62162162162163,102.16216216216216,104.32432432432432,104.32432432432432,104.86486486486487,105.4054054054054,105.94594594594594,106.48648648648648,105.94594594594595,103.24324324324326,104.86486486486486,105.94594594594595,108.64864864864865,105.94594594594595,107.56756756756758,109.1891891891892,110.8108108108108,112.43243243243244,112.34234234234235,112.25225225225225,112.16216216216216,112.07207207207207,111.98198198198197,111.89189189189189,112.56756756756756,113.24324324324324,113.91891891891892,114.5945945945946,114.5945945945946,114.5945945945946,114.5945945945946,0,1_BALB/c_VAC-H5,0,1,0,0,0,1
0.0,97.83783783783785,98.91891891891892,97.2972972972973,98.37837837837837,100.54054054054056,100.54054054054056,100.54054054054056,101.62162162162163,100.54054054054056,100.54054054054056,100.54054054054056,100.54054054054056,100.54054054054056,101.62162162162163,104.32432432432432,104.32432432432432,102.16216216216216,103.51351351351352,104.86486486486486,106.2162162162162,107.56756756756755,106.48648648648648,105.40540540540539,106.48648648648648,105.94594594594595,108.10810810810811,107.56756756756755,107.97297297297295,108.37837837837836,108.78378378378378,109.18918918918918,109.72972972972973,110.27027027027026,110.8108108108108,111.35135135135135,111.89189189189189,112.43243243243244,113.37837837837839,114.32432432432432,115.27027027027026,116.21621621621621,116.21621621621621,116.21621621621621,116.21621621621621,0,1_BALB/c_VAC-H5,0,1,0,0,0,1
0.0,102.19780219780222,100.54945054945054,98.9010989010989,98.9010989010989,98.9010989010989,97.80219780219781,99.45054945054946,100.54945054945054,101.64835164835165,101.0989010989011,101.64835164835165,102.74725274725273,104.39560439560441,104.94505494505495,105.4945054945055,104.94505494505495,106.04395604395604,106.04395604395604,106.04395604395604,106.04395604395604,106.04395604395604,104.39560439560441,103.84615384615384,106.04395604395604,103.84615384615384,104.39560439560441,104.39560439560441,105.08241758241759,105.76923076923077,106.45604395604396,107.14285714285714,108.15018315018315,109.15750915750917,110.16483516483517,111.17216117216118,112.1794871794872,113.18681318681321,113.59890109890111,114.01098901098902,114.42307692307693,114.83516483516483,114.83516483516483,114.83516483516483,114.83516483516483,0,1_BALB/c_VAC-H5,0,1,0,0,0,1
0.0,98.36956521739133,98.36956521739133,98.36956521739133,97.82608695652175,99.45652173913044,97.82608695652175,100.0,102.71739130434783,101.63043478260869,100.54347826086958,102.17391304347827,103.80434782608697,104.34782608695652,104.8913043478261,106.5217391304348,107.06521739130434,107.06521739130434,108.15217391304348,109.23913043478262,110.32608695652175,111.41304347826089,109.23913043478262,108.69565217391306,109.23913043478262,109.78260869565217,111.95652173913044,109.23913043478262,110.19021739130436,111.1413043478261,112.09239130434784,113.04347826086958,112.95289855072465,112.86231884057972,112.77173913043478,112.68115942028986,112.59057971014494,112.5,113.31521739130434,114.1304347826087,114.94565217391306,115.7608695652174,115.7608695652174,115.7608695652174,115.7608695652174,0,1_BALB/c_VAC-H5,0,1,0,0,0,1
0.0,99.45652173913044,97.28260869565217,97.82608695652175,97.82608695652175,97.82608695652175,97.82608695652175,99.45652173913044,101.63043478260869,101.63043478260869,100.54347826086958,100.54347826086958,101.63043478260869,104.8913043478261,103.80434782608697,103.80434782608697,103.80434782608697,104.34782608695652,105.29891304347825,106.25,107.20108695652175,108.15217391304348,105.97826086956523,108.69565217391306,107.06521739130434,104.8913043478261,107.06521739130434,107.06521739130434,107.88043478260869,108.69565217391305,109.5108695652174,110.32608695652175,110.59782608695653,110.86956521739131,111.1413043478261,111.41304347826087,111.68478260869566,111.95652173913044,112.77173913043478,113.58695652173913,114.40217391304348,115.21739130434783,115.21739130434783,115.21739130434783,115.21739130434783,0,1_BALB/c_VAC-H5,0,1,0,0,0,1
