Vaccine dose,D1pv,D2pv,D3pv,D4pv,D5pv,D6pv,D7pv,D8pv,D9pv,D10pv,D11pv,D12pv,D13pv,D14pv,D15pv,D16pv,D17pv,D18pv,D19pv,D20pv,D21pv,D22pv,D23pv,D24pv,D25pv,D26pv,D27pv,D28pv,D29pv,D30pv,D31pv,D32pv,D33pv,D34pv,D35pv,D38pv,D39pv,D40pv,D41pv,D42pv,D45pv,D46pv,D47pv,D48pv,Target,Group,vector_VAC-H5/NP,vector_VAC-H5,vector_VAC-NP,vector_RAB-H5/NP,inoc_Intramuscular,inoc_Intranasal
0.0,100.48780487804878,100.0,100.48780487804878,100.97560975609755,100.0,99.51219512195121,100.48780487804878,101.09756097560975,101.70731707317074,102.31707317073172,102.92682926829269,102.27642276422765,101.6260162601626,100.97560975609755,101.09756097560975,101.21951219512195,101.34146341463415,101.46341463414635,102.4390243902439,103.41463414634147,102.4390243902439,101.46341463414635,101.95121951219512,101.46341463414635,101.46341463414635,104.39024390243902,103.41463414634147,102.4390243902439,102.92682926829269,103.4959349593496,104.06504065040652,104.63414634146342,105.20325203252033,105.77235772357724,106.34146341463415,106.2439024390244,106.14634146341464,106.04878048780488,105.95121951219512,105.85365853658537,107.07317073170732,108.29268292682927,108.78048780487805,109.26829268292681,0,BALB/c_VAC-H5/NP,1,0,0,0,1,0
0.0,96.75925925925924,96.75925925925924,98.6111111111111,99.53703703703704,99.07407407407406,99.07407407407406,99.53703703703704,99.88425925925927,100.23148148148148,100.5787037037037,100.92592592592592,101.5432098765432,102.1604938271605,102.77777777777777,102.89351851851852,103.00925925925927,103.125,103.24074074074075,103.24074074074075,103.24074074074075,102.77777777777777,101.85185185185183,102.77777777777777,100.92592592592592,101.85185185185183,101.85185185185183,102.77777777777777,104.16666666666666,103.7037037037037,104.08950617283949,104.4753086419753,104.8611111111111,105.2469135802469,105.63271604938271,106.0185185185185,106.1111111111111,106.2037037037037,106.29629629629628,106.38888888888887,106.48148148148147,106.94444444444443,107.40740740740739,108.79629629629629,110.18518518518519,0,BALB/c_VAC-H5/NP,1,0,0,0,1,0
0.0,98.59154929577466,98.12206572769952,98.12206572769952,97.65258215962442,99.53051643192488,102.34741784037557,100.4694835680751,100.70422535211267,100.93896713615023,101.17370892018778,101.40845070422534,100.78247261345852,100.1564945226917,99.53051643192488,99.29577464788733,99.06103286384976,98.82629107981221,98.59154929577466,101.1737089201878,103.75586854460094,101.40845070422534,102.34741784037557,99.06103286384977,99.06103286384977,100.93896713615023,102.34741784037557,102.34741784037557,99.53051643192488,101.40845070422534,101.79968701095461,102.19092331768388,102.58215962441314,102.9733959311424,103.36463223787167,103.75586854460094,104.13145539906104,104.50704225352113,104.88262910798122,105.25821596244131,105.63380281690141,105.63380281690141,105.63380281690141,107.04225352112677,108.45070422535213,0,BALB/c_VAC-H5/NP,1,0,0,0,1,0
100.0,97.05882352941177,95.58823529411765,97.54901960784314,97.54901960784314,95.09803921568627,95.09803921568627,94.6078431372549,95.09803921568627,95.58823529411765,96.07843137254902,96.56862745098039,96.24183006535948,95.91503267973856,95.58823529411765,95.83333333333334,96.07843137254902,96.3235294117647,96.56862745098039,96.32352941176471,96.07843137254903,97.54901960784314,97.54901960784314,95.58823529411765,95.09803921568627,95.58823529411765,96.56862745098039,96.07843137254903,96.56862745098039,98.03921568627452,98.52941176470588,99.01960784313727,99.50980392156865,100.00000000000001,100.49019607843138,100.98039215686276,100.68627450980394,100.39215686274511,100.0980392156863,99.80392156862747,99.50980392156865,100.73529411764707,101.96078431372551,103.43137254901961,104.90196078431373,0,BALB/c_VAC-H5/NP,1,0,0,0,1,0
100.0,100.0,99.52606635071089,100.0,98.5781990521327,99.0521327014218,101.42180094786728,101.42180094786728,102.01421800947867,102.60663507109004,103.19905213270141,103.7914691943128,103.15955766192732,102.52764612954186,101.89573459715639,101.65876777251184,101.4218009478673,101.18483412322274,100.94786729857819,101.18483412322274,101.42180094786728,101.42180094786728,101.89573459715639,101.89573459715639,100.4739336492891,101.89573459715639,103.3175355450237,102.36966824644549,103.3175355450237,104.26540284360189,104.26540284360189,104.26540284360189,104.26540284360189,104.26540284360189,104.26540284360189,104.26540284360189,105.40284360189573,106.54028436018956,107.67772511848341,108.81516587677724,109.95260663507108,108.76777251184834,107.58293838862558,108.76777251184834,109.95260663507108,0,BALB/c_VAC-H5/NP,1,0,0,0,1,0
100.0,97.6303317535545,95.7345971563981,95.7345971563981,94.31279620853078,94.78672985781989,96.6824644549763,97.15639810426539,97.63033175355449,98.1042654028436,98.5781990521327,99.0521327014218,99.0521327014218,99.0521327014218,99.0521327014218,99.88151658767772,100.71090047393363,101.54028436018956,102.36966824644549,103.55450236966824,104.739336492891,102.84360189573458,101.89573459715639,100.94786729857819,100.0,101.42180094786728,101.89573459715639,99.0521327014218,100.94786729857819,102.36966824644549,102.60663507109004,102.8436018957346,103.08056872037915,103.31753554502369,103.55450236966824,103.7914691943128,104.83412322274881,105.87677725118483,106.91943127962085,107.96208530805687,109.00473933649289,107.81990521327015,106.63507109004739,107.81990521327015,109.00473933649289,0,BALB/c_VAC-H5/NP,1,0,0,0,1,0
10000.0,98.53658536585365,98.04878048780489,97.5609756097561,98.04878048780489,99.02439024390245,99.02439024390245,100.97560975609755,100.48780487804878,100.0,99.51219512195122,99.02439024390245,98.86178861788618,98.69918699186992,98.53658536585365,98.65853658536585,98.78048780487805,98.90243902439025,99.02439024390245,99.7560975609756,100.48780487804878,100.0,100.0,99.02439024390245,99.02439024390245,101.46341463414635,102.92682926829269,104.8780487804878,104.39024390243902,101.95121951219512,102.27642276422765,102.60162601626017,102.92682926829268,103.2520325203252,103.57723577235772,103.90243902439025,105.46341463414635,107.02439024390243,108.58536585365853,110.14634146341461,111.70731707317071,110.0,108.29268292682927,107.8048780487805,107.31707317073172,0,BALB/c_VAC-H5/NP,1,0,0,0,1,0
10000.0,99.50980392156865,100.0,100.0,100.0,98.5294117647059,99.50980392156865,99.01960784313727,98.89705882352942,98.77450980392157,98.65196078431374,98.5294117647059,99.67320261437911,100.8169934640523,101.96078431372551,102.08333333333334,102.20588235294119,102.32843137254902,102.45098039215685,103.67647058823529,104.90196078431373,104.90196078431373,105.3921568627451,102.45098039215685,101.47058823529412,101.47058823529412,101.96078431372551,102.45098039215685,100.49019607843137,100.49019607843137,102.04248366013071,103.59477124183006,105.14705882352942,106.69934640522877,108.25163398692811,109.80392156862746,108.82352941176471,107.84313725490196,106.86274509803923,105.88235294117648,104.90196078431373,107.3529411764706,109.80392156862746,110.04901960784315,110.29411764705883,0,BALB/c_VAC-H5/NP,1,0,0,0,1,0
10000.0,97.05882352941177,95.09803921568627,96.07843137254903,98.03921568627452,98.5294117647059,97.54901960784314,98.5294117647059,98.40686274509805,98.28431372549021,98.16176470588236,98.03921568627452,99.34640522875819,100.65359477124184,101.96078431372551,101.83823529411767,101.7156862745098,101.59313725490196,101.47058823529412,101.22549019607844,100.98039215686276,100.0,100.98039215686276,100.98039215686276,100.98039215686276,100.98039215686276,100.98039215686276,101.96078431372551,102.45098039215685,101.47058823529412,101.87908496732027,102.2875816993464,102.69607843137256,103.1045751633987,103.51307189542484,103.921568627451,104.31372549019609,104.70588235294119,105.0980392156863,105.4901960784314,105.88235294117649,106.86274509803923,107.84313725490198,108.57843137254903,109.31372549019609,1,BALB/c_VAC-H5/NP,1,0,0,0,1,0
1000000.0,99.52153110047848,98.56459330143542,99.52153110047848,98.08612440191389,100.95693779904306,99.52153110047848,100.47846889952154,100.00000000000001,99.52153110047848,99.04306220095695,98.56459330143542,99.04306220095695,99.52153110047847,100.0,100.23923444976077,100.47846889952153,100.71770334928229,100.95693779904306,100.7177033492823,100.47846889952154,97.60765550239235,100.95693779904306,100.47846889952154,100.0,100.95693779904306,100.0,100.47846889952154,101.43540669856459,102.8708133971292,103.18979266347688,103.50877192982458,103.82775119617226,104.14673046251994,104.46570972886764,104.78468899521532,105.55023923444976,106.31578947368422,107.08133971291866,107.84688995215312,108.61244019138756,107.41626794258374,106.22009569377991,106.93779904306221,107.65550239234452,1,BALB/c_VAC-H5/NP,1,0,0,0,1,0
