mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__ccp_alpha,param_classify__criterion,param_classify__max_features,param_classify__n_estimators,param_classify__n_jobs,param_classify__random_state,param_impute,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.05944955348968506,0.004917740821838379,0.04232466220855713,0.0034009218215942383,,0.08,log_loss,,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.08, 'classify__criterion': 'log_loss', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.5652610954936537,0.66578073089701,0.6155209131953319,0.050259817701678144,1,0.5628342245989305,0.6031746031746033,0.5830044138867669,0.02017018928783637,24,0.5641025641025641,0.6666666666666666,0.6153846153846154,0.051282051282051266,1
0.04744112491607666,0.0003210306167602539,0.042911648750305176,0.002913355827331543,,0.08,log_loss,,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.08, 'classify__criterion': 'log_loss', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.5652610954936537,0.66578073089701,0.6155209131953319,0.050259817701678144,1,0.5628342245989305,0.6031746031746033,0.5830044138867669,0.02017018928783637,24,0.5641025641025641,0.6666666666666666,0.6153846153846154,0.051282051282051266,1
0.05519521236419678,0.005433201789855957,0.04309356212615967,0.00040328502655029297,,0.08,entropy,,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.08, 'classify__criterion': 'entropy', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.5652610954936537,0.66578073089701,0.6155209131953319,0.050259817701678144,1,0.5641711229946524,0.6031746031746033,0.5836728630846278,0.019501740089975406,21,0.5641025641025641,0.6666666666666666,0.6153846153846154,0.051282051282051266,1
0.05487501621246338,0.005420804023742676,0.04205489158630371,0.0010497570037841797,,0.08,entropy,,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.08, 'classify__criterion': 'entropy', 'classify__max_features': None, 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.5652610954936537,0.66578073089701,0.6155209131953319,0.050259817701678144,1,0.5628342245989305,0.6031746031746033,0.5830044138867669,0.02017018928783637,24,0.5641025641025641,0.6666666666666666,0.6153846153846154,0.051282051282051266,1
0.0499272346496582,0.0001862049102783203,0.040622591972351074,0.0009552240371704102,,0.04,gini,log2,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.7186983559076583,0.46153846153846156,0.59011840872306,0.12857994718459836,5,0.6737967914438503,0.5317460317460317,0.602771411594941,0.07102537984890928,1,0.717948717948718,0.46153846153846156,0.5897435897435898,0.1282051282051282,5
0.05615425109863281,0.009315729141235352,0.045113444328308105,9.810924530029297e-05,,0.04,gini,log2,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.7186983559076583,0.46153846153846156,0.59011840872306,0.12857994718459836,5,0.6737967914438503,0.5317460317460317,0.602771411594941,0.07102537984890928,1,0.717948717948718,0.46153846153846156,0.5897435897435898,0.1282051282051282,5
3.4159514904022217,0.05034494400024414,0.796746015548706,0.06267499923706055,,0.08,log_loss,log2,1000,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.08, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.5600797795919747,0.6143623818042423,0.5872210806981085,0.027141301106133775,7,0.5748663101604278,0.5555555555555556,0.5652109328579917,0.009655377302436097,147,0.5641025641025641,0.6153846153846154,0.5897435897435898,0.02564102564102566,5
2.985102891921997,0.03435945510864258,0.8241927623748779,0.012652397155761719,,0.08,entropy,log2,1000,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.08, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.5600797795919747,0.6143623818042423,0.5872210806981085,0.027141301106133775,7,0.5748663101604278,0.5555555555555556,0.5652109328579917,0.009655377302436097,147,0.5641025641025641,0.6153846153846154,0.5897435897435898,0.02564102564102566,5
3.167625308036804,0.033246397972106934,0.8009704351425171,0.008635878562927246,,0.08,entropy,log2,1000,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.08, 'classify__criterion': 'entropy', 'classify__max_features': 'log2', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.5600797795919747,0.6143623818042423,0.5872210806981085,0.027141301106133775,7,0.5748663101604278,0.5555555555555556,0.5652109328579917,0.009655377302436097,147,0.5641025641025641,0.6153846153846154,0.5897435897435898,0.02564102564102566,5
3.354220747947693,0.13358724117279053,0.575973629951477,0.09780824184417725,,0.08,log_loss,log2,1000,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.08, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 1000, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.5600797795919747,0.6143623818042423,0.5872210806981085,0.027141301106133775,7,0.5748663101604278,0.5555555555555556,0.5652109328579917,0.009655377302436097,147,0.5641025641025641,0.6153846153846154,0.5897435897435898,0.02564102564102566,5
