mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__ccp_alpha,param_classify__criterion,param_classify__max_features,param_classify__n_estimators,param_classify__n_jobs,param_classify__random_state,param_impute,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.05633985996246338,0.0009719133377075195,0.04865372180938721,0.0010985136032104492,,0.02,gini,log2,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.6611759322809426,0.716089447796765,0.6886326900388537,0.027456757757911177,1,0.6577540106951871,0.7671957671957672,0.7124748889454772,0.05472087825029004,7,0.6666666666666666,0.717948717948718,0.6923076923076923,0.02564102564102566,1
0.056175827980041504,0.007210850715637207,0.042435646057128906,0.0018608570098876953,,0.02,gini,log2,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.6611759322809426,0.716089447796765,0.6886326900388537,0.027456757757911177,1,0.6577540106951871,0.7671957671957672,0.7124748889454772,0.05472087825029004,7,0.6666666666666666,0.717948717948718,0.6923076923076923,0.02564102564102566,1
0.04570448398590088,0.0007287263870239258,0.04175853729248047,4.696846008300781e-05,,0.0,gini,log2,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.654937837203847,0.716089447796765,0.685513642500306,0.03057580529645898,3,0.6671122994652406,0.7552910052910052,0.7112016523781229,0.044089352912882296,9,0.6666666666666666,0.717948717948718,0.6923076923076923,0.02564102564102566,1
0.051809072494506836,0.002532482147216797,0.04006659984588623,0.002184748649597168,,0.0,gini,log2,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.654937837203847,0.716089447796765,0.685513642500306,0.03057580529645898,3,0.6671122994652406,0.7552910052910052,0.7112016523781229,0.044089352912882296,9,0.6666666666666666,0.717948717948718,0.6923076923076923,0.02564102564102566,1
0.050588011741638184,0.005195498466491699,0.038977622985839844,0.0009260177612304688,,0.02,gini,sqrt,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.68938127090301,0.6671061305207647,0.6782437007118873,0.011137570191122657,5,0.6925133689839572,0.716931216931217,0.7047222929575871,0.012208923973629882,23,0.6923076923076923,0.6666666666666666,0.6794871794871795,0.012820512820512832,5
0.04445993900299072,0.0020562410354614258,0.03837108612060547,0.0014786720275878906,,0.0,gini,sqrt,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.68938127090301,0.6671061305207647,0.6782437007118873,0.011137570191122657,5,0.6938502673796791,0.7407407407407407,0.7172955040602099,0.02344523668053078,3,0.6923076923076923,0.6666666666666666,0.6794871794871795,0.012820512820512832,5
0.0446934700012207,0.0013036727905273438,0.04185128211975098,0.000152587890625,,0.0,gini,sqrt,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.68938127090301,0.6671061305207647,0.6782437007118873,0.011137570191122657,5,0.6938502673796791,0.7407407407407407,0.7172955040602099,0.02344523668053078,3,0.6923076923076923,0.6666666666666666,0.6794871794871795,0.012820512820512832,5
0.04494357109069824,0.0013725757598876953,0.04100680351257324,4.935264587402344e-05,,0.02,gini,sqrt,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.02, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.68938127090301,0.6671061305207647,0.6782437007118873,0.011137570191122657,5,0.6925133689839572,0.716931216931217,0.7047222929575871,0.012208923973629882,23,0.6923076923076923,0.6666666666666666,0.6794871794871795,0.012820512820512832,5
0.050924062728881836,0.005086183547973633,0.04156780242919922,0.003425121307373047,,0.0,log_loss,sqrt,10,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.68938127090301,0.6644693473961768,0.6769253091495935,0.012455961753416622,9,0.6925133689839572,0.7275132275132274,0.7100132982485923,0.017499929264635117,11,0.6923076923076923,0.6666666666666666,0.6794871794871795,0.012820512820512832,5
0.040660738945007324,0.006474137306213379,0.042467713356018066,0.0007547140121459961,,0.0,log_loss,sqrt,10,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 10, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.68938127090301,0.6644693473961768,0.6769253091495935,0.012455961753416622,9,0.6925133689839572,0.7275132275132274,0.7100132982485923,0.017499929264635117,11,0.6923076923076923,0.6666666666666666,0.6794871794871795,0.012820512820512832,5
