mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__ccp_alpha,param_classify__criterion,param_classify__max_features,param_classify__n_estimators,param_classify__n_jobs,param_classify__random_state,param_impute,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,split2_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,split2_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,split2_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.0443418025970459,0.0022357495860038084,0.028296947479248047,0.00022446835940468935,,0.0,gini,sqrt,50,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 50, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.9523809523809523,0.9043260324724856,0.9523809523809523,0.9363626457447968,0.022653306491102188,1,0.9670454545454545,0.9795454545454545,0.9954545454545455,0.9806818181818181,0.011625764585774868,13,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.9365079365079364,0.022447834323382435,1
0.044917027155558266,0.0009431549365567556,0.02982791264851888,0.0006130104813777274,,0.0,gini,sqrt,50,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'sqrt', 'classify__n_estimators': 50, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.9523809523809523,0.9043260324724856,0.9523809523809523,0.9363626457447968,0.022653306491102188,1,0.9670454545454545,0.9795454545454545,0.9954545454545455,0.9806818181818181,0.011625764585774868,13,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.9365079365079364,0.022447834323382435,1
0.045754591623942055,0.001185567485406072,0.027853091557820637,0.0007121377465462824,,0.0,gini,log2,50,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 50, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.9523809523809523,0.9043260324724856,0.9523809523809523,0.9363626457447968,0.022653306491102188,1,0.9670454545454545,0.9795454545454545,0.9954545454545455,0.9806818181818181,0.011625764585774868,13,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.9365079365079364,0.022447834323382435,1
0.04333090782165527,0.002468508213261181,0.028701941172281902,0.0014913721428339477,,0.0,gini,log2,50,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': 'log2', 'classify__n_estimators': 50, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.9523809523809523,0.9043260324724856,0.9523809523809523,0.9363626457447968,0.022653306491102188,1,0.9670454545454545,0.9795454545454545,0.9954545454545455,0.9806818181818181,0.011625764585774868,13,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.9365079365079364,0.022447834323382435,1
0.0453949769337972,0.0015506316263220012,0.027519385019938152,0.0010826014293983627,,0.0,gini,,50,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': None, 'classify__n_estimators': 50, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.8807498041757826,0.8807488807488807,0.9762039813089161,0.912567555411193,0.044997748284334296,5,0.9568181818181818,0.9579545454545454,0.9954545454545454,0.9700757575757576,0.017951508501625416,263,0.8809523809523809,0.8809523809523809,0.9761904761904762,0.9126984126984127,0.04489566864676492,5
0.04368321100870768,0.001115187186756722,0.028784434000651043,0.0012179615596038648,,0.0,gini,,50,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.0, 'classify__criterion': 'gini', 'classify__max_features': None, 'classify__n_estimators': 50, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.8807498041757826,0.8807488807488807,0.9762039813089161,0.912567555411193,0.044997748284334296,5,0.9568181818181818,0.9579545454545454,0.9954545454545454,0.9700757575757576,0.017951508501625416,263,0.8809523809523809,0.8809523809523809,0.9761904761904762,0.9126984126984127,0.04489566864676492,5
0.07651201883951823,0.0009494811366927295,0.029243946075439453,0.0008893326838173986,,0.04,log_loss,log2,100,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.9284498825054697,0.9043260324724856,0.9047619047619048,0.9125126065799534,0.011270760669617732,7,0.9704545454545455,0.9772727272727273,0.9863636363636363,0.978030303030303,0.0065169130810928825,101,0.9285714285714286,0.9047619047619048,0.9047619047619048,0.9126984126984127,0.011223917161691244,5
0.08758338292439778,0.0024466910812649635,0.026978254318237305,0.001221882556446504,,0.04,log_loss,log2,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': 'log2', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.9284498825054697,0.9043260324724856,0.9047619047619048,0.9125126065799534,0.011270760669617732,7,0.9704545454545455,0.9772727272727273,0.9863636363636363,0.978030303030303,0.0065169130810928825,101,0.9285714285714286,0.9047619047619048,0.9047619047619048,0.9126984126984127,0.011223917161691244,5
0.08690301577250163,0.0016797308575118163,0.029480616251627605,0.0006044669242726824,,0.04,log_loss,sqrt,100,2,42,SimpleImputer(strategy='median'),,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'log_loss', 'classify__max_features': 'sqrt', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': SimpleImputer(strategy='median'), 'select': None, 'transform': None}",0.9284498825054697,0.9043260324724856,0.9047619047619048,0.9125126065799534,0.011270760669617732,7,0.9704545454545455,0.9772727272727273,0.9863636363636363,0.978030303030303,0.0065169130810928825,101,0.9285714285714286,0.9047619047619048,0.9047619047619048,0.9126984126984127,0.011223917161691244,5
0.08902708689371745,0.0006683724104905813,0.029360373814900715,0.0005679514337535579,,0.04,entropy,sqrt,100,2,42,,,,"{'balance': None, 'classify__ccp_alpha': 0.04, 'classify__criterion': 'entropy', 'classify__max_features': 'sqrt', 'classify__n_estimators': 100, 'classify__n_jobs': 2, 'classify__random_state': 42, 'impute': None, 'select': None, 'transform': None}",0.9284498825054697,0.9043260324724856,0.9047619047619048,0.9125126065799534,0.011270760669617732,7,0.9704545454545455,0.9772727272727273,0.9863636363636363,0.978030303030303,0.0065169130810928825,101,0.9285714285714286,0.9047619047619048,0.9047619047619048,0.9126984126984127,0.011223917161691244,5
