mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_balance,param_classify__C,param_classify__degree,param_classify__gamma,param_classify__kernel,param_classify__max_iter,param_classify__probability,param_classify__random_state,param_classify__tol,param_select,param_transform,params,split0_test_f1_weighted_scorer,split1_test_f1_weighted_scorer,mean_test_f1_weighted_scorer,std_test_f1_weighted_scorer,rank_test_f1_weighted_scorer,split0_test_roc_auc_scorer,split1_test_roc_auc_scorer,mean_test_roc_auc_scorer,std_test_roc_auc_scorer,rank_test_roc_auc_scorer,split0_test_accuracy_scorer,split1_test_accuracy_scorer,mean_test_accuracy_scorer,std_test_accuracy_scorer,rank_test_accuracy_scorer
0.0370333194732666,0.0001163482666015625,0.010795950889587402,0.0005699396133422852,,100.0,10,0.1,linear,3000,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 10, 'classify__gamma': 0.1, 'classify__kernel': 'linear', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.663512321616288,0.6452337006677162,0.6543730111420021,0.0091393104742859,1,0.6705714285714286,0.6081159420289856,0.639343685300207,0.03122774327122152,1753,0.6647058823529411,0.6568047337278107,0.6607553080403759,0.003950574312565236,25
0.039295315742492676,0.0012270212173461914,0.01416325569152832,0.0015468597412109375,,100.0,10,0.01,linear,3000,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 10, 'classify__gamma': 0.01, 'classify__kernel': 'linear', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.663512321616288,0.6452337006677162,0.6543730111420021,0.0091393104742859,1,0.6705714285714286,0.6081159420289856,0.639343685300207,0.03122774327122152,1753,0.6647058823529411,0.6568047337278107,0.6607553080403759,0.003950574312565236,25
0.040958523750305176,0.0023719072341918945,0.01435232162475586,0.0013744831085205078,,100.0,10,0.01,linear,3000,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 10, 'classify__gamma': 0.01, 'classify__kernel': 'linear', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.663512321616288,0.6452337006677162,0.6543730111420021,0.0091393104742859,1,0.6705714285714286,0.6081159420289856,0.639343685300207,0.03122774327122152,1753,0.6647058823529411,0.6568047337278107,0.6607553080403759,0.003950574312565236,25
0.05025303363800049,0.004222512245178223,0.01403963565826416,0.0010927915573120117,,100.0,10,0.001,linear,3000,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 10, 'classify__gamma': 0.001, 'classify__kernel': 'linear', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.663512321616288,0.6452337006677162,0.6543730111420021,0.0091393104742859,1,0.6705714285714286,0.6081159420289856,0.639343685300207,0.03122774327122152,1753,0.6647058823529411,0.6568047337278107,0.6607553080403759,0.003950574312565236,25
0.03517162799835205,0.0003217458724975586,0.010546326637268066,0.00024950504302978516,,100.0,10,0.001,linear,3000,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 10, 'classify__gamma': 0.001, 'classify__kernel': 'linear', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.663512321616288,0.6452337006677162,0.6543730111420021,0.0091393104742859,1,0.6705714285714286,0.6081159420289856,0.639343685300207,0.03122774327122152,1753,0.6647058823529411,0.6568047337278107,0.6607553080403759,0.003950574312565236,25
0.038611650466918945,0.0007846355438232422,0.012028217315673828,0.0008778572082519531,,100.0,10,scale,linear,3000,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 10, 'classify__gamma': 'scale', 'classify__kernel': 'linear', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.663512321616288,0.6452337006677162,0.6543730111420021,0.0091393104742859,1,0.6705714285714286,0.6081159420289856,0.639343685300207,0.03122774327122152,1753,0.6647058823529411,0.6568047337278107,0.6607553080403759,0.003950574312565236,25
0.024594426155090332,0.00212252140045166,0.005510568618774414,9.989738464355469e-05,,100.0,3,auto,linear,3000,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 3, 'classify__gamma': 'auto', 'classify__kernel': 'linear', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.663512321616288,0.6452337006677162,0.6543730111420021,0.0091393104742859,1,0.6705714285714286,0.6081159420289856,0.639343685300207,0.03122774327122152,1753,0.6647058823529411,0.6568047337278107,0.6607553080403759,0.003950574312565236,25
0.039009928703308105,8.26120376586914e-05,0.014043092727661133,0.0012624263763427734,,100.0,10,scale,linear,3000,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 10, 'classify__gamma': 'scale', 'classify__kernel': 'linear', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.663512321616288,0.6452337006677162,0.6543730111420021,0.0091393104742859,1,0.6705714285714286,0.6081159420289856,0.639343685300207,0.03122774327122152,1753,0.6647058823529411,0.6568047337278107,0.6607553080403759,0.003950574312565236,25
0.031049013137817383,0.008817434310913086,0.010941147804260254,0.005630612373352051,,100.0,10,auto,linear,3000,True,42,0.0001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 10, 'classify__gamma': 'auto', 'classify__kernel': 'linear', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.0001, 'select': None, 'transform': None}",0.663512321616288,0.6452337006677162,0.6543730111420021,0.0091393104742859,1,0.6705714285714286,0.6081159420289856,0.639343685300207,0.03122774327122152,1753,0.6647058823529411,0.6568047337278107,0.6607553080403759,0.003950574312565236,25
0.02475869655609131,0.0023211240768432617,0.0053632259368896484,4.363059997558594e-05,,100.0,10,auto,linear,3000,True,42,0.001,,,"{'balance': None, 'classify__C': 100.0, 'classify__degree': 10, 'classify__gamma': 'auto', 'classify__kernel': 'linear', 'classify__max_iter': 3000, 'classify__probability': True, 'classify__random_state': 42, 'classify__tol': 0.001, 'select': None, 'transform': None}",0.663512321616288,0.6452337006677162,0.6543730111420021,0.0091393104742859,1,0.6705714285714286,0.6081159420289856,0.639343685300207,0.03122774327122152,1753,0.6647058823529411,0.6568047337278107,0.6607553080403759,0.003950574312565236,25
